('2015-02-07 10:01:38.457300', 'worker [2] started')
('2015-02-07 10:01:38.457378', 'client 9 initted')
('2015-02-07 10:01:39.011646', 'put_channel : channel login, group 0, time 2015-02-07 10:01:39.011574')
('2015-02-07 10:01:39.012121', 'put_channel : channel login, group 1, time 2015-02-07 10:01:39.012056')
('2015-02-07 10:01:39.017470', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:39.054997', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:40.508465', 'put_channel : channel login, group 0, time 2015-02-07 10:01:40.508392')
('2015-02-07 10:01:40.508644', 'put_channel : channel login, group 1, time 2015-02-07 10:01:40.508585')
('2015-02-07 10:01:40.509037', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:40.557327', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:42.007209', 'put_channel : channel login, group 0, time 2015-02-07 10:01:42.007103')
('2015-02-07 10:01:42.009094', 'put_channel : channel login, group 1, time 2015-02-07 10:01:42.009030')
('2015-02-07 10:01:42.009487', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:42.059122', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:43.507219', 'put_channel : channel login, group 0, time 2015-02-07 10:01:43.507108')
('2015-02-07 10:01:43.509224', 'put_channel : channel login, group 1, time 2015-02-07 10:01:43.509151')
('2015-02-07 10:01:43.509848', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:43.561113', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:45.006732', 'put_channel : channel login, group 0, time 2015-02-07 10:01:45.006659')
('2015-02-07 10:01:45.010371', 'put_channel : channel login, group 1, time 2015-02-07 10:01:45.010317')
('2015-02-07 10:01:45.010809', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:32:31.508679', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:31.508540')
('2015-02-07 10:32:31.509097', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:31.509059')
('2015-02-07 10:32:33.008421', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:33.008347')
('2015-02-07 10:32:33.009415', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:33.009370')
('2015-02-07 10:32:34.507216', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:34.507146')
('2015-02-07 10:32:34.509014', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:34.508965')
('2015-02-07 10:32:36.006408', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:36.006297')
('2015-02-07 10:32:36.009083', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:36.009005')
('2015-02-07 10:32:37.507974', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:37.507832')
('2015-02-07 10:32:37.510734', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:37.510689')
('2015-02-07 10:32:39.005826', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:39.005761')
('2015-02-07 10:32:39.007505', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:39.007467')
('2015-02-07 10:32:40.508738', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:40.508600')
('2015-02-07 10:32:40.509077', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:40.509023')
('2015-02-07 10:32:42.008537', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:42.008436')
('2015-02-07 10:32:42.009162', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:42.009101')
('2015-02-07 10:32:43.506358', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:43.506285')
('2015-02-07 10:32:43.508287', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:43.508247')
('2015-02-07 10:32:45.008774', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:45.008696')
('2015-02-07 10:32:45.009128', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:45.009081')
('2015-02-07 10:32:46.506810', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:46.506739')
('2015-02-07 10:32:46.508818', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:46.508765')
('2015-02-07 10:32:48.009176', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:48.009052')
('2015-02-07 10:32:48.010655', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:48.010610')
('2015-02-07 10:32:49.507282', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:49.507168')
('2015-02-07 10:32:49.508782', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:49.508723')
('2015-02-07 10:32:51.009339', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:51.009228')
('2015-02-07 10:32:51.010904', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:51.010858')
('2015-02-07 10:32:52.506529', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:52.506432')
('2015-02-07 10:32:52.510459', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:52.510395')
