('2015-02-07 10:01:40.127530', 'worker [6] started')
('2015-02-07 10:01:40.127590', 'client 8 initted')
('2015-02-07 10:01:40.507985', 'put_channel : channel login, group 0, time 2015-02-07 10:01:40.507888')
('2015-02-07 10:01:40.508295', 'put_channel : channel login, group 1, time 2015-02-07 10:01:40.508262')
('2015-02-07 10:01:40.511755', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:40.725876', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:42.006418', 'put_channel : channel login, group 1, time 2015-02-07 10:01:42.006354')
('2015-02-07 10:01:42.006801', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:42.008281', 'put_channel : channel login, group 0, time 2015-02-07 10:01:42.008230')
('2015-02-07 10:01:42.227876', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:43.507994', 'put_channel : channel login, group 1, time 2015-02-07 10:01:43.507911')
('2015-02-07 10:01:43.508428', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:43.509008', 'put_channel : channel login, group 0, time 2015-02-07 10:01:43.508973')
('2015-02-07 10:01:43.729675', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:45.006394', 'put_channel : channel login, group 1, time 2015-02-07 10:01:45.006306')
('2015-02-07 10:01:45.006981', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:45.010592', 'put_channel : channel login, group 0, time 2015-02-07 10:01:45.010556')
('2015-02-07 10:01:45.231410', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:32:31.506446', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:31.506327')
('2015-02-07 10:32:31.508115', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:31.508070')
('2015-02-07 10:32:33.006323', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:33.006240')
('2015-02-07 10:32:33.008136', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:33.008077')
('2015-02-07 10:32:34.506168', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:34.506098')
('2015-02-07 10:32:34.510434', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:34.510391')
('2015-02-07 10:32:36.006120', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:36.006049')
('2015-02-07 10:32:36.008304', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:36.008258')
('2015-02-07 10:32:37.507417', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:37.507344')
('2015-02-07 10:32:37.508950', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:37.508911')
('2015-02-07 10:32:39.006515', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:39.006440')
('2015-02-07 10:32:39.010107', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:39.010058')
('2015-02-07 10:32:40.507888', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:40.507816')
