('2015-02-07 10:01:41.614143', 'worker [9] started')
('2015-02-07 10:01:41.614215', 'client 8 initted')
('2015-02-07 10:01:42.006826', 'put_channel : channel login, group 0, time 2015-02-07 10:01:42.006750')
('2015-02-07 10:01:42.010174', 'put_channel : channel login, group 1, time 2015-02-07 10:01:42.010131')
('2015-02-07 10:01:42.013363', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:42.210500', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:43.509505', 'put_channel : channel login, group 0, time 2015-02-07 10:01:43.509367')
('2015-02-07 10:01:43.509849', 'put_channel : channel login, group 1, time 2015-02-07 10:01:43.509802')
('2015-02-07 10:01:43.510178', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:43.712584', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:45.006719', 'put_channel : channel login, group 0, time 2015-02-07 10:01:45.006637')
('2015-02-07 10:01:45.010193', 'put_channel : channel login, group 1, time 2015-02-07 10:01:45.010144')
('2015-02-07 10:01:45.010753', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:45.215213', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:46.509033', 'put_channel : channel login, group 0, time 2015-02-07 10:01:46.508949')
('2015-02-07 10:01:46.509326', 'put_channel : channel login, group 1, time 2015-02-07 10:01:46.509278')
('2015-02-07 10:01:46.509675', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:46.717169', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:32:31.506622', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:31.506520')
('2015-02-07 10:32:31.510631', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:31.510569')
('2015-02-07 10:32:33.008736', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:33.008649')
('2015-02-07 10:32:33.009103', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:33.009054')
('2015-02-07 10:32:34.507594', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:34.507498')
('2015-02-07 10:32:34.510810', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:34.510767')
('2015-02-07 10:32:36.006874', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:36.006792')
('2015-02-07 10:32:36.008698', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:36.008655')
('2015-02-07 10:32:37.506686', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:37.506603')
('2015-02-07 10:32:37.510565', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:37.510520')
('2015-02-07 10:32:39.008029', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:39.007947')
('2015-02-07 10:32:39.009645', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:39.009584')
('2015-02-07 10:32:40.506739', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:40.506652')
('2015-02-07 10:32:40.510125', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:40.510073')
('2015-02-07 10:32:42.006449', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:42.006368')
('2015-02-07 10:32:42.008153', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:42.008112')
('2015-02-07 10:32:43.507171', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:43.507085')
('2015-02-07 10:32:43.508520', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:43.508471')
('2015-02-07 10:32:45.008656', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:45.008574')
('2015-02-07 10:32:45.009868', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:45.009827')
('2015-02-07 10:32:46.508361', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:46.508268')
('2015-02-07 10:32:46.508736', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:46.508697')
('2015-02-07 10:32:48.008237', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:48.008149')
('2015-02-07 10:32:48.010115', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:48.010072')
('2015-02-07 10:32:49.508335', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:49.508243')
('2015-02-07 10:32:49.508672', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:49.508624')
('2015-02-07 10:32:51.008821', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:51.008736')
('2015-02-07 10:32:51.009174', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:51.009134')
('2015-02-07 10:32:52.508521', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:52.508427')
('2015-02-07 10:32:52.508895', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:52.508857')
('2015-02-07 10:32:54.006998', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:54.006917')
('2015-02-07 10:32:54.009179', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:54.009139')
('2015-02-07 10:32:55.506596', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:55.506513')
('2015-02-07 10:32:55.508555', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:55.508513')
('2015-02-07 10:32:57.006919', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:57.006838')
('2015-02-07 10:32:57.009122', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:57.009081')
('2015-02-07 10:32:58.506600', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:58.506512')
('2015-02-07 10:32:58.509995', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:58.509950')
('2015-02-07 10:33:00.006532', 'put_channel : channel tb0, group 0, time 2015-02-07 10:33:00.006451')
('2015-02-07 10:33:00.008139', 'put_channel : channel tb0, group 1, time 2015-02-07 10:33:00.008091')
('2015-02-07 10:33:01.506476', 'put_channel : channel tb0, group 0, time 2015-02-07 10:33:01.506395')
('2015-02-07 10:33:01.508039', 'put_channel : channel tb0, group 1, time 2015-02-07 10:33:01.507997')
('2015-02-07 10:33:03.008351', 'put_channel : channel tb0, group 1, time 2015-02-07 10:33:03.008254')
('2015-02-07 10:33:03.098523', 'put_channel : channel tb0, group 0, time 2015-02-07 10:33:03.098436')
('2015-02-07 10:33:04.506711', 'put_channel : channel tb0, group 0, time 2015-02-07 10:33:04.506624')
('2015-02-07 10:33:04.511317', 'put_channel : channel tb0, group 1, time 2015-02-07 10:33:04.511266')
