('2015-02-07 10:01:41.154847', 'worker [8] started')
('2015-02-07 10:01:41.154924', 'client 9 initted')
('2015-02-07 10:01:42.006466', 'put_channel : channel login, group 1, time 2015-02-07 10:01:42.006395')
('2015-02-07 10:01:42.009780', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:42.010470', 'put_channel : channel login, group 0, time 2015-02-07 10:01:42.010429')
('2015-02-07 10:01:42.052522', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:43.510130', 'put_channel : channel login, group 1, time 2015-02-07 10:01:43.510053')
('2015-02-07 10:01:43.511030', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:43.511983', 'put_channel : channel login, group 0, time 2015-02-07 10:01:43.511896')
('2015-02-07 10:01:43.554640', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:45.009063', 'put_channel : channel login, group 0, time 2015-02-07 10:01:45.008987')
('2015-02-07 10:01:45.009290', 'put_channel : channel login, group 1, time 2015-02-07 10:01:45.009209')
('2015-02-07 10:01:45.009719', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:45.057570', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:46.506610', 'put_channel : channel login, group 1, time 2015-02-07 10:01:46.506537')
('2015-02-07 10:01:46.507025', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:46.508617', 'put_channel : channel login, group 0, time 2015-02-07 10:01:46.508578')
('2015-02-07 10:01:46.560441', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:48.008357', 'put_channel : channel login, group 1, time 2015-02-07 10:01:48.008216')
('2015-02-07 10:01:48.009256', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:48.010435', 'put_channel : channel login, group 0, time 2015-02-07 10:01:48.010356')
('2015-02-07 10:32:31.510016', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:31.509890')
('2015-02-07 10:32:31.510326', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:31.510252')
('2015-02-07 10:32:33.008491', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:33.008383')
('2015-02-07 10:32:33.008943', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:33.008905')
('2015-02-07 10:32:34.509301', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:34.509228')
('2015-02-07 10:32:34.510920', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:34.510868')
('2015-02-07 10:32:36.007902', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:36.007805')
('2015-02-07 10:32:36.008242', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:36.008198')
('2015-02-07 10:32:37.509075', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:37.508995')
('2015-02-07 10:32:37.510308', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:37.510261')
('2015-02-07 10:32:39.005685', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:39.005601')
('2015-02-07 10:32:39.008092', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:39.008044')
('2015-02-07 10:32:40.508057', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:40.507986')
('2015-02-07 10:32:40.508382', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:40.508313')
('2015-02-07 10:32:42.006707', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:42.006635')
('2015-02-07 10:32:42.010496', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:42.010454')
('2015-02-07 10:32:43.509993', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:43.509866')
('2015-02-07 10:32:43.510595', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:43.510501')
('2015-02-07 10:32:45.006391', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:45.006317')
('2015-02-07 10:32:46.507993', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:46.507903')
('2015-02-07 10:32:48.007691', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:48.007620')
('2015-02-07 10:32:49.506384', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:49.506285')
('2015-02-07 10:32:51.006962', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:51.006895')
('2015-02-07 10:32:52.506283', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:52.506212')
('2015-02-07 10:32:54.006428', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:54.006356')
('2015-02-07 10:32:55.508180', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:55.508106')
('2015-02-07 10:32:57.006107', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:57.006036')
('2015-02-07 10:32:58.506517', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:58.506446')
('2015-02-07 10:32:59.506829', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:59.506725')
('2015-02-07 10:32:59.520096', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:59.520007')
('2015-02-07 10:33:00.008320', 'put_channel : channel tb0, group 1, time 2015-02-07 10:33:00.008231')
('2015-02-07 10:33:00.010696', 'put_channel : channel tb0, group 0, time 2015-02-07 10:33:00.010594')
('2015-02-07 10:33:00.012781', 'put_channel : channel tb0, group 0, time 2015-02-07 10:33:00.012719')
('2015-02-07 10:33:00.040865', 'put_channel : channel tb0, group 0, time 2015-02-07 10:33:00.040809')
('2015-02-07 10:33:01.016163', 'put_channel : channel tb0, group 0, time 2015-02-07 10:33:01.016081')
('2015-02-07 10:33:01.509302', 'put_channel : channel tb0, group 0, time 2015-02-07 10:33:01.509178')
('2015-02-07 10:33:01.509624', 'put_channel : channel tb0, group 1, time 2015-02-07 10:33:01.509577')
('2015-02-07 10:33:01.544670', 'put_channel : channel tb0, group 0, time 2015-02-07 10:33:01.544588')
('2015-02-07 10:33:02.520083', 'put_channel : channel tb0, group 0, time 2015-02-07 10:33:02.519998')
('2015-02-07 10:33:03.008007', 'put_channel : channel tb0, group 1, time 2015-02-07 10:33:03.007920')
('2015-02-07 10:33:03.084781', 'put_channel : channel tb0, group 0, time 2015-02-07 10:33:03.084449')
('2015-02-07 10:33:04.510027', 'put_channel : channel tb0, group 1, time 2015-02-07 10:33:04.509898')
('2015-02-07 10:33:04.510854', 'put_channel : channel tb0, group 0, time 2015-02-07 10:33:04.510693')
('2015-02-07 10:33:04.536345', 'put_channel : channel tb0, group 0, time 2015-02-07 10:33:04.536265')
('2015-02-07 10:33:06.007298', 'put_channel : channel tb0, group 1, time 2015-02-07 10:33:06.007089')
('2015-02-07 10:33:06.010156', 'put_channel : channel tb0, group 0, time 2015-02-07 10:33:06.010056')
('2015-02-07 10:33:06.040447', 'put_channel : channel tb0, group 0, time 2015-02-07 10:33:06.040379')
('2015-02-07 10:33:07.507718', 'put_channel : channel tb0, group 1, time 2015-02-07 10:33:07.507647')
('2015-02-07 10:33:07.510119', 'put_channel : channel tb0, group 0, time 2015-02-07 10:33:07.510073')
('2015-02-07 10:33:09.006577', 'put_channel : channel tb0, group 1, time 2015-02-07 10:33:09.006507')
('2015-02-07 10:33:09.008513', 'put_channel : channel tb0, group 0, time 2015-02-07 10:33:09.008441')
('2015-02-07 10:33:10.508364', 'put_channel : channel tb0, group 1, time 2015-02-07 10:33:10.508269')
('2015-02-07 10:33:10.510866', 'put_channel : channel tb0, group 0, time 2015-02-07 10:33:10.510823')
('2015-02-07 10:33:12.005966', 'put_channel : channel tb0, group 1, time 2015-02-07 10:33:12.005888')
('2015-02-07 10:33:12.009480', 'put_channel : channel tb0, group 0, time 2015-02-07 10:33:12.009434')
('2015-02-07 10:33:13.506861', 'put_channel : channel tb0, group 1, time 2015-02-07 10:33:13.506783')
('2015-02-07 10:33:13.508961', 'put_channel : channel tb0, group 0, time 2015-02-07 10:33:13.508922')
('2015-02-07 10:33:15.007449', 'put_channel : channel tb0, group 1, time 2015-02-07 10:33:15.007366')
('2015-02-07 10:33:15.009244', 'put_channel : channel tb0, group 0, time 2015-02-07 10:33:15.009203')
('2015-02-07 10:33:25.509873', 'put_channel : channel tb0, group 0, time 2015-02-07 10:33:25.509741')
('2015-02-07 10:33:25.512654', 'put_channel : channel tb0, group 0, time 2015-02-07 10:33:25.512598')
('2015-02-07 10:33:26.520303', 'put_channel : channel tb0, group 0, time 2015-02-07 10:33:26.520224')
('2015-02-07 10:33:35.506613', 'put_channel : channel tb0, group 0, time 2015-02-07 10:33:35.506525')
('2015-02-07 10:33:35.518338', 'put_channel : channel tb0, group 0, time 2015-02-07 10:33:35.518288')
('2015-02-07 10:33:36.009863', 'put_channel : channel tb0, group 0, time 2015-02-07 10:33:36.009782')
('2015-02-07 10:33:36.011163', 'put_channel : channel tb0, group 0, time 2015-02-07 10:33:36.011063')
('2015-02-07 10:33:36.039356', 'put_channel : channel tb0, group 0, time 2015-02-07 10:33:36.039230')
('2015-02-07 10:33:46.533493', 'put_channel : channel tb0, group 1, time 2015-02-07 10:33:46.533324')
('2015-02-07 10:33:47.504817', 'put_channel : channel tb0, group 1, time 2015-02-07 10:33:47.504739')
('2015-02-07 10:33:47.516589', 'put_channel : channel tb0, group 1, time 2015-02-07 10:33:47.516537')
('2015-02-07 10:33:48.008364', 'put_channel : channel tb0, group 1, time 2015-02-07 10:33:48.008287')
