('2014-11-15 09:02:09.444901', 'worker [7] started')
('2014-11-15 09:02:09.444971', 'client 10 initted')
('2014-11-15 09:02:10.010173', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2014-11-15 09:02:10.507983', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2014-11-15 09:02:12.006497', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2014-11-15 09:02:12.507326', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2014-11-15 09:02:14.008529', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2014-11-15 09:02:14.509422', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2014-11-15 09:02:16.008374', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2014-11-15 09:02:16.509270', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2014-11-15 09:02:18.007618', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2014-11-15 09:02:18.508862', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2014-11-15 10:35:02.651457', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 54 tb0[1] 55 , tb1[0] 0 tb1[1] 0')
('2014-11-15 10:35:02.652407', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 54 tb0[1] 54 , tb1[0] 0 tb1[1] 0')
('2014-11-15 10:35:02.653145', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 53 tb0[1] 54 , tb1[0] 0 tb1[1] 0')
('2014-11-15 10:35:02.653971', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 53 tb0[1] 53 , tb1[0] 0 tb1[1] 0')
('2014-11-15 10:35:02.654391', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 53 , tb1[0] 0 tb1[1] 0')
('2014-11-15 10:35:02.654861', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 52 , tb1[0] 0 tb1[1] 0')
('2014-11-15 10:35:02.656199', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 51 tb0[1] 52 , tb1[0] 0 tb1[1] 0')
('2014-11-15 10:35:02.656821', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 51 tb0[1] 51 , tb1[0] 0 tb1[1] 0')
('2014-11-15 10:35:02.658517', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 50 tb0[1] 51 , tb1[0] 0 tb1[1] 0')
('2014-11-15 10:35:02.659286', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 50 tb0[1] 50 , tb1[0] 0 tb1[1] 0')
('2014-11-15 10:35:08.593209', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 53 , tb1[0] 0 tb1[1] 0')
('2014-11-15 10:35:08.593855', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 52 , tb1[0] 0 tb1[1] 0')
('2014-11-15 10:35:08.594553', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 51 tb0[1] 52 , tb1[0] 0 tb1[1] 0')
('2014-11-15 10:35:08.595634', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 51 tb0[1] 51 , tb1[0] 0 tb1[1] 0')
('2014-11-15 10:35:09.278424', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 50 tb0[1] 51 , tb1[0] 0 tb1[1] 0')
