('2014-11-15 09:01:59.507119', 'worker [5] started')
('2014-11-15 09:01:59.507190', 'client 10 initted')
('2014-11-15 09:02:00.011768', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2014-11-15 09:02:00.012264', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2014-11-15 09:02:02.009123', 'fd_channel : login[0] 0 login[1] 1 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2014-11-15 09:02:02.009715', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2014-11-15 09:02:04.011172', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2014-11-15 09:02:04.013005', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2014-11-15 09:02:06.013023', 'fd_channel : login[0] 0 login[1] 1 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2014-11-15 09:02:06.014475', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2014-11-15 09:02:08.009516', 'fd_channel : login[0] 0 login[1] 1 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2014-11-15 09:02:08.010113', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2014-11-15 10:35:02.645347', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 54 tb0[1] 55 , tb1[0] 0 tb1[1] 0')
('2014-11-15 10:35:02.646256', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 54 tb0[1] 54 , tb1[0] 0 tb1[1] 0')
('2014-11-15 10:35:02.646704', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 53 tb0[1] 54 , tb1[0] 0 tb1[1] 0')
('2014-11-15 10:35:02.647431', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 53 tb0[1] 53 , tb1[0] 0 tb1[1] 0')
('2014-11-15 10:35:02.648164', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 53 , tb1[0] 0 tb1[1] 0')
('2014-11-15 10:35:02.648839', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 52 , tb1[0] 0 tb1[1] 0')
('2014-11-15 10:35:02.649588', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 51 tb0[1] 52 , tb1[0] 0 tb1[1] 0')
('2014-11-15 10:35:02.650721', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 51 tb0[1] 51 , tb1[0] 0 tb1[1] 0')
('2014-11-15 10:35:02.651657', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 50 tb0[1] 51 , tb1[0] 0 tb1[1] 0')
('2014-11-15 10:35:02.652963', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 50 tb0[1] 50 , tb1[0] 0 tb1[1] 0')
('2014-11-15 10:35:08.262707', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 53 , tb1[0] 0 tb1[1] 0')
('2014-11-15 10:35:08.264029', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 52 , tb1[0] 0 tb1[1] 0')
('2014-11-15 10:35:08.265147', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 51 tb0[1] 52 , tb1[0] 0 tb1[1] 0')
('2014-11-15 10:35:08.267632', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 50 tb0[1] 52 , tb1[0] 0 tb1[1] 0')
('2014-11-15 10:35:08.269199', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 50 tb0[1] 51 , tb1[0] 0 tb1[1] 0')
('2014-11-15 10:35:08.270796', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 50 tb0[1] 50 , tb1[0] 0 tb1[1] 0')
('2014-11-15 10:35:08.273031', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 49 tb0[1] 50 , tb1[0] 0 tb1[1] 0')
('2014-11-15 10:35:08.273860', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 49 tb0[1] 49 , tb1[0] 0 tb1[1] 0')
('2014-11-15 10:35:10.471115', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 49 tb0[1] 50 , tb1[0] 0 tb1[1] 0')
('2014-11-15 10:35:10.471878', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 49 tb0[1] 49 , tb1[0] 0 tb1[1] 0')
('2014-11-15 10:35:10.472929', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 48 tb0[1] 49 , tb1[0] 0 tb1[1] 0')
('2014-11-15 10:35:10.473704', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 48 tb0[1] 48 , tb1[0] 0 tb1[1] 0')
('2014-11-15 10:35:12.180421', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 48 tb0[1] 49 , tb1[0] 0 tb1[1] 0')
('2014-11-15 10:35:12.182518', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 48 tb0[1] 48 , tb1[0] 0 tb1[1] 0')
('2014-11-15 10:35:12.184055', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 47 tb0[1] 48 , tb1[0] 0 tb1[1] 0')
('2014-11-15 10:35:12.186024', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 47 tb0[1] 47 , tb1[0] 0 tb1[1] 0')
('2014-11-15 10:35:12.526119', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 46 tb0[1] 47 , tb1[0] 0 tb1[1] 0')
('2014-11-15 10:35:12.527933', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 46 tb0[1] 46 , tb1[0] 0 tb1[1] 0')
('2014-11-15 10:35:12.530081', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 45 tb0[1] 46 , tb1[0] 0 tb1[1] 0')
('2014-11-15 10:35:12.531678', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 45 tb0[1] 45 , tb1[0] 0 tb1[1] 0')
('2014-11-15 10:35:24.171111', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 50 tb0[1] 51 , tb1[0] 0 tb1[1] 0')
('2014-11-15 10:35:24.172935', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 50 tb0[1] 50 , tb1[0] 0 tb1[1] 0')
('2014-11-15 10:35:24.174756', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 49 tb0[1] 50 , tb1[0] 0 tb1[1] 0')
('2014-11-15 10:35:24.177133', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 49 tb0[1] 49 , tb1[0] 0 tb1[1] 0')
('2014-11-15 10:35:29.570887', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 50 tb0[1] 51 , tb1[0] 0 tb1[1] 0')
('2014-11-15 10:35:29.571944', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 50 tb0[1] 50 , tb1[0] 0 tb1[1] 0')
('2014-11-15 10:35:29.573540', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 49 tb0[1] 50 , tb1[0] 0 tb1[1] 0')
('2014-11-15 10:35:29.574392', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 49 tb0[1] 49 , tb1[0] 0 tb1[1] 0')
('2014-11-15 10:35:32.387309', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 50 tb0[1] 50 , tb1[0] 0 tb1[1] 0')
('2014-11-15 10:35:32.389136', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 49 tb0[1] 50 , tb1[0] 0 tb1[1] 0')
('2014-11-15 10:35:32.391037', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 48 tb0[1] 50 , tb1[0] 0 tb1[1] 0')
('2014-11-15 10:35:32.392521', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 48 tb0[1] 49 , tb1[0] 0 tb1[1] 0')
('2014-11-15 10:35:32.394648', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 48 tb0[1] 48 , tb1[0] 0 tb1[1] 0')
('2014-11-15 10:35:32.396015', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 47 tb0[1] 48 , tb1[0] 0 tb1[1] 0')
('2014-11-15 10:35:32.397097', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 47 tb0[1] 47 , tb1[0] 0 tb1[1] 0')
('2014-11-15 10:35:32.399165', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 46 tb0[1] 47 , tb1[0] 0 tb1[1] 0')
('2014-11-15 10:35:32.400324', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 45 tb0[1] 47 , tb1[0] 0 tb1[1] 0')
