('2015-02-07 10:01:36.544648', 'worker [4] started')
('2015-02-07 10:01:36.544738', 'client 9 initted')
('2015-02-07 10:01:37.506628', 'put_channel : channel login, group 0, time 2015-02-07 10:01:37.506562')
('2015-02-07 10:01:37.510624', 'put_channel : channel login, group 1, time 2015-02-07 10:01:37.510583')
('2015-02-07 10:01:37.519086', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:37.742684', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:39.006078', 'put_channel : channel login, group 0, time 2015-02-07 10:01:39.006006')
('2015-02-07 10:01:39.007987', 'put_channel : channel login, group 1, time 2015-02-07 10:01:39.007947')
('2015-02-07 10:01:39.008415', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:39.245012', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:40.508219', 'put_channel : channel login, group 0, time 2015-02-07 10:01:40.508145')
('2015-02-07 10:01:40.509423', 'put_channel : channel login, group 1, time 2015-02-07 10:01:40.509365')
('2015-02-07 10:01:40.509708', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:40.747467', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:42.006829', 'put_channel : channel login, group 0, time 2015-02-07 10:01:42.006757')
('2015-02-07 10:01:42.008548', 'put_channel : channel login, group 1, time 2015-02-07 10:01:42.008508')
('2015-02-07 10:01:42.008966', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:42.249673', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:43.506583', 'put_channel : channel login, group 0, time 2015-02-07 10:01:43.506508')
('2015-02-07 10:01:43.509525', 'put_channel : channel login, group 1, time 2015-02-07 10:01:43.509479')
('2015-02-07 10:01:43.509884', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:32:31.507254', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:31.507156')
('2015-02-07 10:32:31.509330', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:31.509266')
('2015-02-07 10:32:33.006732', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:33.006665')
