('2015-02-07 10:01:37.001841', 'worker [5] started')
('2015-02-07 10:01:37.001930', 'client 9 initted')
('2015-02-07 10:01:37.510603', 'put_channel : channel login, group 0, time 2015-02-07 10:01:37.510427')
('2015-02-07 10:01:37.512411', 'put_channel : channel login, group 1, time 2015-02-07 10:01:37.512283')
('2015-02-07 10:01:37.518868', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:37.599014', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:39.008252', 'put_channel : channel login, group 1, time 2015-02-07 10:01:39.008179')
('2015-02-07 10:01:39.008720', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:39.009868', 'put_channel : channel login, group 0, time 2015-02-07 10:01:39.009785')
('2015-02-07 10:01:39.101801', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:40.506867', 'put_channel : channel login, group 1, time 2015-02-07 10:01:40.506780')
('2015-02-07 10:01:40.507379', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:40.510542', 'put_channel : channel login, group 0, time 2015-02-07 10:01:40.510500')
('2015-02-07 10:01:40.604717', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:42.006078', 'put_channel : channel login, group 1, time 2015-02-07 10:01:42.006008')
('2015-02-07 10:01:42.006590', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:42.010453', 'put_channel : channel login, group 0, time 2015-02-07 10:01:42.010410')
('2015-02-07 10:01:42.106747', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:43.507382', 'put_channel : channel login, group 1, time 2015-02-07 10:01:43.507303')
('2015-02-07 10:01:43.507781', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:43.511076', 'put_channel : channel login, group 0, time 2015-02-07 10:01:43.511027')
('2015-02-07 10:32:31.506526', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:31.506410')
('2015-02-07 10:32:31.507617', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:31.507578')
('2015-02-07 10:32:33.006322', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:33.006252')
('2015-02-07 10:32:33.008146', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:33.008106')
('2015-02-07 10:32:34.506862', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:34.506792')
('2015-02-07 10:32:34.508541', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:34.508501')
('2015-02-07 10:32:36.008572', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:36.008442')
('2015-02-07 10:32:36.009803', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:36.009757')
('2015-02-07 10:32:37.506408', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:37.506337')
('2015-02-07 10:32:37.510373', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:37.510331')
('2015-02-07 10:32:39.007144', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:39.007074')
('2015-02-07 10:32:39.009576', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:39.009538')
('2015-02-07 10:32:40.506587', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:40.506516')
('2015-02-07 10:32:40.508367', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:40.508328')
('2015-02-07 10:32:42.008151', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:42.008081')
('2015-02-07 10:32:42.008627', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:42.008553')
('2015-02-07 10:32:43.506434', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:43.506342')
('2015-02-07 10:32:43.509198', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:43.509140')
('2015-02-07 10:32:45.006518', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:45.006448')
('2015-02-07 10:32:45.008632', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:45.008591')
('2015-02-07 10:32:46.509752', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:46.509681')
('2015-02-07 10:32:46.511187', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:46.511147')
('2015-02-07 10:32:48.008680', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:48.008557')
('2015-02-07 10:32:48.009912', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:48.009799')
('2015-02-07 10:32:49.507234', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:49.507109')
