('2015-02-07 10:01:35.469077', 'worker [2] started')
('2015-02-07 10:01:35.469139', 'client 9 initted')
('2015-02-07 10:01:36.006102', 'put_channel : channel login, group 1, time 2015-02-07 10:01:36.006036')
('2015-02-07 10:01:36.009093', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:36.009704', 'put_channel : channel login, group 0, time 2015-02-07 10:01:36.009671')
('2015-02-07 10:01:36.067090', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:37.507990', 'put_channel : channel login, group 1, time 2015-02-07 10:01:37.507913')
('2015-02-07 10:01:37.508352', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:37.508863', 'put_channel : channel login, group 0, time 2015-02-07 10:01:37.508829')
('2015-02-07 10:01:37.568964', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:39.006383', 'put_channel : channel login, group 1, time 2015-02-07 10:01:39.006312')
('2015-02-07 10:01:39.006662', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:39.007778', 'put_channel : channel login, group 0, time 2015-02-07 10:01:39.007713')
('2015-02-07 10:01:39.070920', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:40.507692', 'put_channel : channel login, group 1, time 2015-02-07 10:01:40.507622')
('2015-02-07 10:01:40.507933', 'put_channel : channel login, group 0, time 2015-02-07 10:01:40.507871')
('2015-02-07 10:01:40.508358', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:40.572784', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:42.006902', 'put_channel : channel login, group 1, time 2015-02-07 10:01:42.006806')
('2015-02-07 10:01:42.007390', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:42.008443', 'put_channel : channel login, group 0, time 2015-02-07 10:01:42.008401')
('2015-02-07 10:32:31.506452', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:31.506369')
('2015-02-07 10:32:31.508250', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:31.508211')
('2015-02-07 10:32:33.008033', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:33.007954')
('2015-02-07 10:32:33.008284', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:33.008244')
('2015-02-07 10:32:34.507417', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:34.507350')
('2015-02-07 10:32:34.509162', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:34.509129')
('2015-02-07 10:32:36.006581', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:36.006508')
('2015-02-07 10:32:36.010547', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:36.010499')
('2015-02-07 10:32:37.506364', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:37.506304')
('2015-02-07 10:32:37.508061', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:37.508029')
('2015-02-07 10:32:39.006344', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:39.006280')
('2015-02-07 10:32:39.007499', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:39.007464')
('2015-02-07 10:32:40.508252', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:40.508185')
('2015-02-07 10:32:40.508445', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:40.508416')
('2015-02-07 10:32:42.006264', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:42.006198')
('2015-02-07 10:32:42.008363', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:42.008316')
('2015-02-07 10:32:43.506842', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:43.506748')
('2015-02-07 10:32:43.508378', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:43.508345')
('2015-02-07 10:32:45.008227', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:45.008163')
('2015-02-07 10:32:45.015718', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:45.015627')
('2015-02-07 10:32:46.508078', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:46.508010')
('2015-02-07 10:32:46.508390', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:46.508358')
('2015-02-07 10:32:48.008278', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:48.008214')
('2015-02-07 10:32:48.008577', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:48.008538')
('2015-02-07 10:32:49.506644', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:49.506581')
('2015-02-07 10:32:49.508524', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:49.508488')
('2015-02-07 10:32:51.008577', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:51.008483')
('2015-02-07 10:32:51.008889', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:51.008857')
('2015-02-07 10:32:52.508422', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:52.508362')
('2015-02-07 10:32:52.508618', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:52.508589')
('2015-02-07 10:32:54.006115', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:54.006054')
('2015-02-07 10:32:54.008158', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:54.008120')
('2015-02-07 10:32:55.506639', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:55.506574')
('2015-02-07 10:32:55.508245', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:55.508212')
('2015-02-07 10:32:57.005857', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:57.005786')
('2015-02-07 10:32:57.009204', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:57.009166')
('2015-02-07 10:32:58.506469', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:58.506406')
('2015-02-07 10:32:58.508231', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:58.508198')
('2015-02-07 10:33:00.006508', 'put_channel : channel tb0, group 1, time 2015-02-07 10:33:00.006445')
('2015-02-07 10:33:00.008258', 'put_channel : channel tb0, group 0, time 2015-02-07 10:33:00.008225')
('2015-02-07 10:33:01.506482', 'put_channel : channel tb0, group 1, time 2015-02-07 10:33:01.506413')
('2015-02-07 10:33:01.508066', 'put_channel : channel tb0, group 0, time 2015-02-07 10:33:01.508035')
('2015-02-07 10:33:03.006603', 'put_channel : channel tb0, group 1, time 2015-02-07 10:33:03.006538')
('2015-02-07 10:33:04.007647', 'put_channel : channel tb0, group 0, time 2015-02-07 10:33:04.007571')
('2015-02-07 10:33:04.506605', 'put_channel : channel tb0, group 1, time 2015-02-07 10:33:04.506536')
('2015-02-07 10:33:04.508385', 'put_channel : channel tb0, group 0, time 2015-02-07 10:33:04.508351')
('2015-02-07 10:33:06.006691', 'put_channel : channel tb0, group 1, time 2015-02-07 10:33:06.006624')
('2015-02-07 10:33:06.010438', 'put_channel : channel tb0, group 0, time 2015-02-07 10:33:06.010397')
('2015-02-07 10:33:07.506839', 'put_channel : channel tb0, group 1, time 2015-02-07 10:33:07.506777')
('2015-02-07 10:33:07.508745', 'put_channel : channel tb0, group 0, time 2015-02-07 10:33:07.508706')
('2015-02-07 10:33:09.006323', 'put_channel : channel tb0, group 1, time 2015-02-07 10:33:09.006261')
('2015-02-07 10:33:10.508171', 'put_channel : channel tb0, group 1, time 2015-02-07 10:33:10.508110')
('2015-02-07 10:33:12.008104', 'put_channel : channel tb0, group 1, time 2015-02-07 10:33:12.008035')
('2015-02-07 10:33:13.507285', 'put_channel : channel tb0, group 1, time 2015-02-07 10:33:13.507221')
('2015-02-07 10:33:15.008630', 'put_channel : channel tb0, group 1, time 2015-02-07 10:33:15.008525')
('2015-02-07 10:33:20.509520', 'put_channel : channel tb0, group 0, time 2015-02-07 10:33:20.509446')
('2015-02-07 10:33:20.521738', 'put_channel : channel tb0, group 0, time 2015-02-07 10:33:20.521647')
