('2014-12-20 09:48:09.376040', 'worker [8] started')
('2014-12-20 09:48:09.376184', 'client 8 initted')
('2014-12-20 09:48:10.016562', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2014-12-20 09:48:10.271222', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2014-12-20 09:48:12.008686', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2014-12-20 09:48:12.073761', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2014-12-20 09:48:14.008394', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2014-12-20 09:48:14.177172', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2014-12-20 09:48:16.009624', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2014-12-20 09:48:16.280430', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:01.524380', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 45 tb0[1] 44 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:01.526627', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 45 tb0[1] 43 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:01.528421', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 45 tb0[1] 42 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:01.532004', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 45 tb0[1] 41 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:01.534140', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 45 tb0[1] 40 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:01.536487', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 45 tb0[1] 39 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:01.538821', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 45 tb0[1] 38 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:01.541301', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 45 tb0[1] 37 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:10.621126', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 49 tb0[1] 42 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:10.623673', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 49 tb0[1] 41 , tb1[0] 0 tb1[1] 0')
