('2015-01-17 09:36:35.489376', 'worker [1] started')
('2015-01-17 09:36:35.489456', 'client 9 initted')
('2015-01-17 09:36:36.009942', 'put_channel : channel login, group 0, time 2015-01-17 09:36:36.009808')
('2015-01-17 09:36:36.010711', 'put_channel : channel login, group 1, time 2015-01-17 09:36:36.010620')
('2015-01-17 09:36:36.018833', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:36.085980', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:37.511912', 'put_channel : channel login, group 1, time 2015-01-17 09:36:37.511775')
('2015-01-17 09:36:37.512294', 'put_channel : channel login, group 0, time 2015-01-17 09:36:37.512201')
('2015-01-17 09:36:37.513250', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:37.588864', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:39.009399', 'put_channel : channel login, group 0, time 2015-01-17 09:36:39.009262')
('2015-01-17 09:36:39.010826', 'put_channel : channel login, group 1, time 2015-01-17 09:36:39.010734')
('2015-01-17 09:36:39.011654', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:39.091679', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:40.511400', 'put_channel : channel login, group 0, time 2015-01-17 09:36:40.511262')
('2015-01-17 09:36:40.511988', 'put_channel : channel login, group 1, time 2015-01-17 09:36:40.511899')
('2015-01-17 09:36:40.512528', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:40.594325', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:42.008478', 'put_channel : channel login, group 0, time 2015-01-17 09:36:42.008343')
('2015-01-17 09:36:42.009816', 'put_channel : channel login, group 1, time 2015-01-17 09:36:42.009724')
('2015-01-17 09:36:42.010634', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 10:32:33.011567', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:33.011334')
('2015-01-17 10:32:34.510352', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:34.510217')
('2015-01-17 10:32:36.008960', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:36.008860')
('2015-01-17 10:32:37.508912', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:37.508776')
('2015-01-17 10:32:37.513205', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:37.513112')
('2015-01-17 10:32:38.509193', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:38.509049')
('2015-01-17 10:32:39.010135', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:39.009998')
('2015-01-17 10:32:39.049532', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:39.049437')
('2015-01-17 10:32:40.055271', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:40.055135')
('2015-01-17 10:32:40.511664', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:40.511528')
('2015-01-17 10:32:40.512351', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:40.512260')
('2015-01-17 10:32:42.010965', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:42.010826')
('2015-01-17 10:32:43.508916', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:43.508779')
('2015-01-17 10:32:43.510555', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:43.510462')
('2015-01-17 10:32:45.010272', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:45.010121')
('2015-01-17 10:32:45.046482', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:45.046388')
('2015-01-17 10:32:46.507770', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:46.507668')
('2015-01-17 10:32:46.508263', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:46.508216')
('2015-01-17 10:32:48.010859', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:48.010723')
('2015-01-17 10:32:48.047370', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:48.047280')
('2015-01-17 10:32:49.510251', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:49.510115')
('2015-01-17 10:32:49.510973', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:49.510891')
('2015-01-17 10:32:50.095454', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:50.095309')
('2015-01-17 10:32:51.011789', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:51.011651')
('2015-01-17 10:32:52.511095', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:52.510910')
('2015-01-17 10:32:52.512302', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:52.512208')
('2015-01-17 10:32:54.012495', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:54.012356')
('2015-01-17 10:32:54.047810', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:54.047709')
('2015-01-17 10:32:54.070907', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:54.070820')
('2015-01-17 10:32:55.511922', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:55.511786')
('2015-01-17 10:32:55.512584', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:55.512503')
('2015-01-17 10:32:57.010778', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:57.010642')
('2015-01-17 10:32:58.509951', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:58.509812')
('2015-01-17 10:32:58.510639', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:58.510557')
('2015-01-17 10:33:00.012358', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:00.012232')
('2015-01-17 10:33:00.074871', 'put_channel : channel tb0, group 0, time 2015-01-17 10:33:00.074759')
('2015-01-17 10:33:01.510601', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:01.510465')
('2015-01-17 10:33:03.010767', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:03.010631')
('2015-01-17 10:33:04.512644', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:04.512505')
('2015-01-17 10:33:06.012363', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:06.012224')
('2015-01-17 10:33:07.510877', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:07.510740')
('2015-01-17 10:33:09.010777', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:09.010641')
('2015-01-17 10:33:10.510461', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:10.510324')
('2015-01-17 10:33:12.010199', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:12.010065')
('2015-01-17 10:33:13.510214', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:13.510064')
('2015-01-17 10:33:15.012497', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:15.012361')
('2015-01-17 10:33:16.510593', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:16.510458')
('2015-01-17 10:33:48.033432', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:48.033279')
('2015-01-17 10:33:49.011357', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:49.011214')
('2015-01-17 10:33:49.025219', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:49.025108')
('2015-01-17 10:33:49.072974', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:49.072885')
('2015-01-17 10:33:49.512358', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:49.512222')
('2015-01-17 10:33:49.513711', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:49.513626')
('2015-01-17 10:33:49.538584', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:49.538497')
('2015-01-17 10:33:50.523048', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:50.522863')
('2015-01-17 10:33:50.578717', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:50.578630')
('2015-01-17 10:33:51.010458', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:51.010310')
('2015-01-17 10:33:51.040963', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:51.040870')
('2015-01-17 10:33:52.017545', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:52.017401')
('2015-01-17 10:33:52.082915', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:52.082820')
