('2015-01-17 09:36:39.428423', 'worker [8] started')
('2015-01-17 09:36:39.428558', 'client 9 initted')
('2015-01-17 09:36:40.508575', 'put_channel : channel login, group 1, time 2015-01-17 09:36:40.508415')
('2015-01-17 09:36:40.514482', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:40.515434', 'put_channel : channel login, group 0, time 2015-01-17 09:36:40.515354')
('2015-01-17 09:36:40.622549', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:42.010088', 'put_channel : channel login, group 1, time 2015-01-17 09:36:42.009958')
('2015-01-17 09:36:42.010898', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:42.011810', 'put_channel : channel login, group 0, time 2015-01-17 09:36:42.011729')
('2015-01-17 09:36:42.125711', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:43.509298', 'put_channel : channel login, group 1, time 2015-01-17 09:36:43.509169')
('2015-01-17 09:36:43.510070', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:43.513677', 'put_channel : channel login, group 0, time 2015-01-17 09:36:43.513593')
('2015-01-17 09:36:43.628091', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:45.008087', 'put_channel : channel login, group 1, time 2015-01-17 09:36:45.007956')
('2015-01-17 09:36:45.008916', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:45.013625', 'put_channel : channel login, group 0, time 2015-01-17 09:36:45.013540')
('2015-01-17 09:36:45.132759', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:46.509649', 'put_channel : channel login, group 1, time 2015-01-17 09:36:46.509519')
('2015-01-17 09:36:46.510481', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:46.511563', 'put_channel : channel login, group 0, time 2015-01-17 09:36:46.511472')
('2015-01-17 10:32:33.007296', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:33.007141')
('2015-01-17 10:32:34.506524', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:34.506425')
('2015-01-17 10:32:36.008502', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:36.008366')
('2015-01-17 10:32:37.512311', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:37.512176')
('2015-01-17 10:32:37.513038', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:37.512945')
('2015-01-17 10:32:38.508035', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:38.507922')
('2015-01-17 10:32:39.007334', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:39.007236')
('2015-01-17 10:32:39.047641', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:39.047586')
('2015-01-17 10:32:40.508873', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:40.508745')
('2015-01-17 10:32:40.509726', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:40.509673')
('2015-01-17 10:32:42.008906', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:42.008770')
('2015-01-17 10:32:43.049343', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:43.049212')
('2015-01-17 10:32:43.508544', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:43.508448')
('2015-01-17 10:32:43.511179', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:43.511017')
('2015-01-17 10:32:45.008802', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:45.008669')
('2015-01-17 10:32:46.509218', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:46.509090')
('2015-01-17 10:32:46.511898', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:46.511806')
('2015-01-17 10:32:48.008723', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:48.008589')
