('2015-01-17 09:36:37.189692', 'worker [4] started')
('2015-01-17 09:36:37.189827', 'client 9 initted')
('2015-01-17 09:36:37.508536', 'put_channel : channel login, group 1, time 2015-01-17 09:36:37.508442')
('2015-01-17 09:36:37.515999', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:37.517225', 'put_channel : channel login, group 0, time 2015-01-17 09:36:37.517135')
('2015-01-17 09:36:37.783647', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:39.008362', 'put_channel : channel login, group 1, time 2015-01-17 09:36:39.008221')
('2015-01-17 09:36:39.009123', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:39.012977', 'put_channel : channel login, group 0, time 2015-01-17 09:36:39.012889')
('2015-01-17 09:36:39.286224', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:40.508546', 'put_channel : channel login, group 1, time 2015-01-17 09:36:40.508442')
('2015-01-17 09:36:40.509390', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:40.514333', 'put_channel : channel login, group 0, time 2015-01-17 09:36:40.514245')
('2015-01-17 09:36:40.789474', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:42.009931', 'put_channel : channel login, group 1, time 2015-01-17 09:36:42.009818')
('2015-01-17 09:36:42.010322', 'put_channel : channel login, group 0, time 2015-01-17 09:36:42.010233')
('2015-01-17 09:36:42.011068', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:42.291901', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:43.510246', 'put_channel : channel login, group 1, time 2015-01-17 09:36:43.510113')
('2015-01-17 09:36:43.510891', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:43.512096', 'put_channel : channel login, group 0, time 2015-01-17 09:36:43.512012')
('2015-01-17 10:32:33.010431', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:33.010200')
('2015-01-17 10:32:34.507526', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:34.507420')
