('2015-01-17 09:36:40.089040', 'worker [9] started')
('2015-01-17 09:36:40.089179', 'client 9 initted')
('2015-01-17 09:36:40.508756', 'put_channel : channel login, group 0, time 2015-01-17 09:36:40.508655')
('2015-01-17 09:36:40.510202', 'put_channel : channel login, group 1, time 2015-01-17 09:36:40.510118')
('2015-01-17 09:36:40.518893', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:40.683107', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:42.010731', 'put_channel : channel login, group 0, time 2015-01-17 09:36:42.010605')
('2015-01-17 09:36:42.012340', 'put_channel : channel login, group 1, time 2015-01-17 09:36:42.012256')
('2015-01-17 09:36:42.013241', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:42.186194', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:43.510094', 'put_channel : channel login, group 0, time 2015-01-17 09:36:43.509882')
('2015-01-17 09:36:43.510780', 'put_channel : channel login, group 1, time 2015-01-17 09:36:43.510699')
('2015-01-17 09:36:43.511483', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:43.689798', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:45.008711', 'put_channel : channel login, group 0, time 2015-01-17 09:36:45.008566')
('2015-01-17 09:36:45.011780', 'put_channel : channel login, group 1, time 2015-01-17 09:36:45.011690')
('2015-01-17 09:36:45.012590', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:45.191919', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:46.509372', 'put_channel : channel login, group 0, time 2015-01-17 09:36:46.509250')
('2015-01-17 09:36:46.512778', 'put_channel : channel login, group 1, time 2015-01-17 09:36:46.512687')
('2015-01-17 09:36:46.513598', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 10:32:31.511896', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:31.511575')
('2015-01-17 10:32:33.010394', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:33.010265')
('2015-01-17 10:32:34.508818', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:34.508663')
('2015-01-17 10:32:34.510288', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:34.510203')
('2015-01-17 10:32:34.511222', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:34.511134')
('2015-01-17 10:32:36.011821', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:36.011704')
('2015-01-17 10:32:37.044049', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:37.043928')
('2015-01-17 10:32:37.058932', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:37.058847')
('2015-01-17 10:32:37.509614', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:37.509496')
('2015-01-17 10:32:38.506236', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:38.506104')
