('2015-01-17 09:36:38.928600', 'worker [7] started')
('2015-01-17 09:36:38.928748', 'client 9 initted')
('2015-01-17 09:36:39.009389', 'put_channel : channel login, group 0, time 2015-01-17 09:36:39.009297')
('2015-01-17 09:36:39.009987', 'put_channel : channel login, group 1, time 2015-01-17 09:36:39.009874')
('2015-01-17 09:36:39.017339', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:39.221068', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:40.510271', 'put_channel : channel login, group 1, time 2015-01-17 09:36:40.510134')
('2015-01-17 09:36:40.511132', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:40.512826', 'put_channel : channel login, group 0, time 2015-01-17 09:36:40.512712')
('2015-01-17 09:36:40.724221', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:42.011661', 'put_channel : channel login, group 1, time 2015-01-17 09:36:42.011528')
('2015-01-17 09:36:42.012674', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:42.014069', 'put_channel : channel login, group 0, time 2015-01-17 09:36:42.013981')
('2015-01-17 09:36:42.227714', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:43.509337', 'put_channel : channel login, group 1, time 2015-01-17 09:36:43.509201')
('2015-01-17 09:36:43.510210', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:43.512297', 'put_channel : channel login, group 0, time 2015-01-17 09:36:43.512205')
('2015-01-17 09:36:43.730774', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:45.008804', 'put_channel : channel login, group 1, time 2015-01-17 09:36:45.008616')
('2015-01-17 09:36:45.009728', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:45.011520', 'put_channel : channel login, group 0, time 2015-01-17 09:36:45.011434')
('2015-01-17 10:32:33.010993', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:33.010832')
('2015-01-17 10:32:34.511064', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:34.510898')
('2015-01-17 10:32:36.010836', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:36.010704')
('2015-01-17 10:32:37.510777', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:37.510646')
('2015-01-17 10:32:37.513439', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:37.513348')
('2015-01-17 10:32:38.505849', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:38.505709')
('2015-01-17 10:32:39.010240', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:39.010079')
('2015-01-17 10:32:39.049657', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:39.049567')
('2015-01-17 10:32:40.509804', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:40.509674')
('2015-01-17 10:32:40.511814', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:40.511726')
('2015-01-17 10:32:42.008695', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:42.008561')
('2015-01-17 10:32:43.059188', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:43.059027')
('2015-01-17 10:32:43.510745', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:43.510612')
('2015-01-17 10:32:43.511571', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:43.511490')
('2015-01-17 10:32:45.007043', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:45.006941')
('2015-01-17 10:32:46.508842', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:46.508664')
('2015-01-17 10:32:46.511351', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:46.511254')
('2015-01-17 10:32:48.008866', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:48.008736')
('2015-01-17 10:32:48.049246', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:48.049096')
('2015-01-17 10:32:49.083118', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:49.082901')
('2015-01-17 10:32:49.511592', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:49.511457')
('2015-01-17 10:32:49.512263', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:49.512183')
('2015-01-17 10:32:51.008973', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:51.008843')
('2015-01-17 10:32:52.510303', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:52.510170')
('2015-01-17 10:32:54.009289', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:54.009043')
('2015-01-17 10:32:55.510915', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:55.510781')
('2015-01-17 10:32:57.007019', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:57.006927')
('2015-01-17 10:32:58.509839', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:58.509699')
('2015-01-17 10:33:00.010526', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:00.010393')
