('2015-01-17 09:36:38.349578', 'worker [6] started')
('2015-01-17 09:36:38.349715', 'client 9 initted')
('2015-01-17 09:36:39.008526', 'put_channel : channel login, group 1, time 2015-01-17 09:36:39.008420')
('2015-01-17 09:36:39.016444', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:39.017418', 'put_channel : channel login, group 0, time 2015-01-17 09:36:39.017308')
('2015-01-17 09:36:39.243854', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:40.508126', 'put_channel : channel login, group 1, time 2015-01-17 09:36:40.507976')
('2015-01-17 09:36:40.508996', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:40.510888', 'put_channel : channel login, group 0, time 2015-01-17 09:36:40.510803')
('2015-01-17 09:36:40.746805', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:42.008778', 'put_channel : channel login, group 1, time 2015-01-17 09:36:42.008684')
('2015-01-17 09:36:42.009494', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:42.011202', 'put_channel : channel login, group 0, time 2015-01-17 09:36:42.011115')
('2015-01-17 09:36:42.249149', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:43.506984', 'put_channel : channel login, group 1, time 2015-01-17 09:36:43.506889')
('2015-01-17 09:36:43.507737', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:43.511511', 'put_channel : channel login, group 0, time 2015-01-17 09:36:43.511423')
('2015-01-17 09:36:43.751796', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:45.009669', 'put_channel : channel login, group 1, time 2015-01-17 09:36:45.009579')
('2015-01-17 09:36:45.010456', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:45.011265', 'put_channel : channel login, group 0, time 2015-01-17 09:36:45.011189')
('2015-01-17 10:32:33.009212', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:33.009040')
('2015-01-17 10:32:34.508263', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:34.508153')
('2015-01-17 10:32:36.009663', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:36.009554')
('2015-01-17 10:32:37.047230', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:37.047128')
('2015-01-17 10:32:37.510222', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:37.510132')
('2015-01-17 10:32:37.511121', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:37.511040')
('2015-01-17 10:32:38.510179', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:38.510079')
('2015-01-17 10:32:39.008230', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:39.008139')
('2015-01-17 10:32:39.049971', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:39.049882')
('2015-01-17 10:32:40.509541', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:40.509416')
('2015-01-17 10:32:40.511165', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:40.511073')
('2015-01-17 10:32:42.010058', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:42.009878')
('2015-01-17 10:32:42.047104', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:42.047016')
('2015-01-17 10:32:43.508352', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:43.508248')
('2015-01-17 10:32:43.511697', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:43.511603')
('2015-01-17 10:32:45.008407', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:45.008308')
('2015-01-17 10:32:45.047248', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:45.047158')
('2015-01-17 10:32:46.508870', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:46.508762')
('2015-01-17 10:32:46.511043', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:46.510958')
('2015-01-17 10:32:48.008704', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:48.008598')
('2015-01-17 10:32:48.047501', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:48.047413')
('2015-01-17 10:32:49.506986', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:49.506872')
('2015-01-17 10:32:49.510290', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:49.510204')
('2015-01-17 10:32:51.008141', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:51.007980')
('2015-01-17 10:32:52.510005', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:52.509887')
('2015-01-17 10:32:52.510975', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:52.510869')
('2015-01-17 10:32:54.009914', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:54.009810')
('2015-01-17 10:32:54.050815', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:54.050726')
('2015-01-17 10:32:55.508390', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:55.508284')
('2015-01-17 10:32:55.509459', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:55.509375')
('2015-01-17 10:32:57.010052', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:57.009931')
('2015-01-17 10:32:58.069347', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:58.069248')
('2015-01-17 10:32:58.509832', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:58.509739')
('2015-01-17 10:33:00.008480', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:00.008378')
('2015-01-17 10:33:01.509343', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:01.509211')
('2015-01-17 10:33:03.009503', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:03.009402')
('2015-01-17 10:33:04.103375', 'put_channel : channel tb0, group 0, time 2015-01-17 10:33:04.103285')
('2015-01-17 10:33:04.509702', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:04.509612')
('2015-01-17 10:33:06.008696', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:06.008601')
('2015-01-17 10:33:07.510966', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:07.510866')
('2015-01-17 10:33:09.008023', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:09.007930')
('2015-01-17 10:33:10.508406', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:10.508314')
('2015-01-17 10:33:12.008024', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:12.007925')
('2015-01-17 10:33:13.509736', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:13.509646')
('2015-01-17 10:33:15.008237', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:15.008144')
('2015-01-17 10:33:16.508511', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:16.508418')
('2015-01-17 10:33:48.032276', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:48.032111')
('2015-01-17 10:33:49.004341', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:49.004253')
('2015-01-17 10:33:49.024110', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:49.023976')
('2015-01-17 10:33:49.088557', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:49.088470')
('2015-01-17 10:33:49.508016', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:49.507930')
('2015-01-17 10:33:49.509582', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:49.509496')
('2015-01-17 10:33:49.537781', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:49.537694')
('2015-01-17 10:33:50.513835', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:50.513745')
('2015-01-17 10:33:50.559814', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:50.559727')
('2015-01-17 10:33:51.008917', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:51.008807')
('2015-01-17 10:33:51.040040', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:51.039950')
('2015-01-17 10:33:52.018216', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:52.018101')
('2015-01-17 10:33:52.063997', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:52.063909')
('2015-01-17 10:33:52.509935', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:52.509846')
('2015-01-17 10:33:52.545530', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:52.545442')
('2015-01-17 10:33:53.568179', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:53.568048')
('2015-01-17 10:33:54.009542', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:54.009453')
('2015-01-17 10:33:54.033759', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:54.033670')
('2015-01-17 10:33:55.072250', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:55.072159')
('2015-01-17 10:33:55.507862', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:55.507774')
('2015-01-17 10:33:55.536153', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:55.536027')
('2015-01-17 10:33:56.577837', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:56.577732')
