('2015-01-17 09:36:36.669463', 'worker [3] started')
('2015-01-17 09:36:36.669604', 'client 9 initted')
('2015-01-17 09:36:37.509002', 'put_channel : channel login, group 1, time 2015-01-17 09:36:37.508841')
('2015-01-17 09:36:37.515913', 'put_channel : channel login, group 0, time 2015-01-17 09:36:37.515819')
('2015-01-17 09:36:37.517658', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:37.563198', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:39.008998', 'put_channel : channel login, group 1, time 2015-01-17 09:36:39.008867')
('2015-01-17 09:36:39.009665', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:39.012138', 'put_channel : channel login, group 0, time 2015-01-17 09:36:39.012045')
('2015-01-17 09:36:39.065893', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:40.510169', 'put_channel : channel login, group 1, time 2015-01-17 09:36:40.510052')
('2015-01-17 09:36:40.510950', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:40.513764', 'put_channel : channel login, group 0, time 2015-01-17 09:36:40.513678')
('2015-01-17 09:36:40.568397', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:42.011165', 'put_channel : channel login, group 1, time 2015-01-17 09:36:42.011043')
('2015-01-17 09:36:42.012096', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:42.013587', 'put_channel : channel login, group 0, time 2015-01-17 09:36:42.013501')
('2015-01-17 09:36:42.071679', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:43.508254', 'put_channel : channel login, group 1, time 2015-01-17 09:36:43.508154')
('2015-01-17 09:36:43.509065', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:43.510853', 'put_channel : channel login, group 0, time 2015-01-17 09:36:43.510760')
('2015-01-17 10:32:33.010760', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:33.010567')
('2015-01-17 10:32:34.507964', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:34.507857')
('2015-01-17 10:32:36.008323', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:36.008216')
('2015-01-17 10:32:36.230035', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:36.229945')
('2015-01-17 10:32:37.510482', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:37.510383')
('2015-01-17 10:32:37.511062', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:37.510949')
('2015-01-17 10:32:38.507533', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:38.507437')
('2015-01-17 10:32:39.008090', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:39.008001')
('2015-01-17 10:32:39.042605', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:39.042517')
('2015-01-17 10:32:39.048440', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:39.048359')
('2015-01-17 10:32:40.509230', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:40.509106')
('2015-01-17 10:32:40.509898', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:40.509818')
('2015-01-17 10:32:42.008528', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:42.008403')
('2015-01-17 10:32:42.049086', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:42.048996')
('2015-01-17 10:32:43.509194', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:43.509092')
('2015-01-17 10:32:43.513567', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:43.513483')
('2015-01-17 10:32:45.008178', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:45.008074')
('2015-01-17 10:32:45.046949', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:45.046864')
('2015-01-17 10:32:46.508213', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:46.508110')
('2015-01-17 10:32:46.510108', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:46.510029')
('2015-01-17 10:32:48.008116', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:48.008015')
('2015-01-17 10:32:48.047692', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:48.047605')
('2015-01-17 10:32:49.508372', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:49.508271')
('2015-01-17 10:32:49.510689', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:49.510602')
('2015-01-17 10:32:51.008160', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:51.008054')
('2015-01-17 10:32:52.058933', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:52.058831')
('2015-01-17 10:32:52.508162', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:52.508073')
('2015-01-17 10:32:52.509871', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:52.509785')
('2015-01-17 10:32:54.008097', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:54.007995')
('2015-01-17 10:32:55.507542', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:55.507439')
('2015-01-17 10:32:55.512643', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:55.512555')
('2015-01-17 10:32:57.008459', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:57.008350')
('2015-01-17 10:32:57.050861', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:57.050771')
('2015-01-17 10:32:58.508888', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:58.508782')
('2015-01-17 10:32:58.511896', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:58.511814')
('2015-01-17 10:33:00.009883', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:00.009781')
('2015-01-17 10:33:01.055134', 'put_channel : channel tb0, group 0, time 2015-01-17 10:33:01.054965')
('2015-01-17 10:33:01.508154', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:01.508066')
('2015-01-17 10:33:01.509832', 'put_channel : channel tb0, group 0, time 2015-01-17 10:33:01.509752')
('2015-01-17 10:33:03.007953', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:03.007826')
('2015-01-17 10:33:04.507738', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:04.507643')
('2015-01-17 10:33:06.008460', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:06.008371')
('2015-01-17 10:33:07.509192', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:07.509095')
('2015-01-17 10:33:09.008670', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:09.008517')
('2015-01-17 10:33:09.140752', 'put_channel : channel tb0, group 0, time 2015-01-17 10:33:09.140661')
