('2014-11-15 09:01:13.630456', 'worker [7] started')
('2014-11-15 09:01:13.630591', 'client 10 initted')
('2014-11-15 09:01:14.016768', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2014-11-15 09:01:14.511180', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2014-11-15 09:01:16.011816', 'fd_channel : login[0] 0 login[1] 1 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2014-11-15 09:01:16.012998', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2014-11-15 09:01:18.010888', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2014-11-15 09:01:18.512744', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2014-11-15 09:01:20.010822', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2014-11-15 09:01:20.512874', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2014-11-15 09:01:22.008920', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2014-11-15 09:01:22.510426', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2014-11-15 10:35:02.658907', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 54 tb0[1] 55 , tb1[0] 0 tb1[1] 0')
('2014-11-15 10:35:02.661067', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 54 tb0[1] 54 , tb1[0] 0 tb1[1] 0')
('2014-11-15 10:35:02.662132', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 53 tb0[1] 54 , tb1[0] 0 tb1[1] 0')
('2014-11-15 10:35:02.663318', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 53 tb0[1] 53 , tb1[0] 0 tb1[1] 0')
('2014-11-15 10:35:02.665730', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 53 , tb1[0] 0 tb1[1] 0')
('2014-11-15 10:35:02.667865', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 52 , tb1[0] 0 tb1[1] 0')
('2014-11-15 10:35:02.671409', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 51 tb0[1] 52 , tb1[0] 0 tb1[1] 0')
('2014-11-15 10:35:02.673627', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 51 tb0[1] 51 , tb1[0] 0 tb1[1] 0')
