('2014-12-20 09:48:14.600306', 'worker [4] started')
('2014-12-20 09:48:14.600373', 'client 8 initted')
('2014-12-20 09:48:16.015203', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2014-12-20 09:48:16.097805', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2014-12-20 09:48:18.009630', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2014-12-20 09:48:18.201159', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2014-12-20 09:48:20.013414', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2014-12-20 09:48:20.304141', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2014-12-20 09:48:22.012215', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2014-12-20 09:48:22.106982', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:02.016947', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 46 tb0[1] 45 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:02.018426', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 46 tb0[1] 44 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:02.020201', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 46 tb0[1] 43 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:02.021798', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 46 tb0[1] 42 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:02.023738', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 46 tb0[1] 41 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:02.026109', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 46 tb0[1] 40 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:02.026715', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 46 tb0[1] 39 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:02.028667', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 46 tb0[1] 38 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:11.080409', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 49 tb0[1] 42 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:11.081939', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 49 tb0[1] 41 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:17.485811', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 51 tb0[1] 44 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:17.486933', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 51 tb0[1] 43 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:18.933803', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 51 tb0[1] 44 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:18.934547', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 51 tb0[1] 43 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:20.549023', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 51 tb0[1] 44 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:20.549813', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 51 tb0[1] 43 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:25.258654', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 45 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:25.259689', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:31.614126', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 54 tb0[1] 47 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:31.616429', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 54 tb0[1] 46 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:31.617408', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 53 tb0[1] 46 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:31.618297', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 46 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:31.618936', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 45 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:31.619970', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 0 tb1[1] 0')
('2014-12-20 11:29:41.016101', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 55 tb1[1] 52')
('2014-12-20 11:29:41.019307', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 55 tb1[1] 51')
('2014-12-20 11:29:41.021369', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 55 tb1[1] 50')
('2014-12-20 11:29:41.022711', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 55 tb1[1] 49')
('2014-12-20 11:29:41.024148', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 55 tb1[1] 48')
('2014-12-20 11:29:41.025426', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 55 tb1[1] 47')
('2014-12-20 11:29:41.027311', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 55 tb1[1] 46')
('2014-12-20 11:29:41.029148', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 55 tb1[1] 45')
('2014-12-20 11:29:45.029432', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 57 tb1[1] 45')
('2014-12-20 11:29:45.032407', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 57 tb1[1] 44')
('2014-12-20 11:29:47.157843', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 55 tb1[1] 44')
('2014-12-20 11:29:47.159244', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 55 tb1[1] 43')
('2014-12-20 11:29:47.160145', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 54 tb1[1] 43')
('2014-12-20 11:29:47.160834', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 54 tb1[1] 42')
('2014-12-20 11:29:47.161828', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 53 tb1[1] 42')
('2014-12-20 11:29:47.162961', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 52 tb1[1] 42')
('2014-12-20 11:29:47.163664', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 51 tb1[1] 42')
('2014-12-20 11:29:47.164655', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 50 tb1[1] 42')
('2014-12-20 11:29:47.169072', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 50 tb1[1] 41')
('2014-12-20 11:29:47.169799', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 49 tb1[1] 41')
('2014-12-20 11:29:47.174186', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 49 tb1[1] 40')
('2014-12-20 11:29:47.175084', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 49 tb1[1] 39')
('2014-12-20 11:29:47.177137', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 49 tb1[1] 38')
('2014-12-20 11:29:47.177703', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 49 tb1[1] 37')
('2014-12-20 11:29:49.034671', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 50 tb1[1] 37')
('2014-12-20 11:29:49.163399', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 49 tb1[1] 37')
('2014-12-20 11:29:49.164429', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 49 tb1[1] 36')
('2014-12-20 11:29:49.177051', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 48 tb1[1] 36')
('2014-12-20 11:29:49.177764', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 48 tb1[1] 35')
('2014-12-20 11:29:49.178859', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 47 tb1[1] 35')
('2014-12-20 11:29:49.180670', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 47 tb1[1] 34')
('2014-12-20 11:29:49.181401', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 46 tb1[1] 34')
('2014-12-20 11:29:49.182002', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 45 tb1[1] 34')
('2014-12-20 11:29:49.183027', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 45 tb1[1] 33')
('2014-12-20 11:29:49.183908', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 45 tb1[1] 32')
('2014-12-20 11:29:56.172678', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 49 tb1[1] 32')
('2014-12-20 11:29:56.173651', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 49 tb1[1] 31')
('2014-12-20 11:29:56.174194', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 49 tb1[1] 30')
('2014-12-20 11:29:56.174814', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 49 tb1[1] 29')
('2014-12-20 11:29:56.175474', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 49 tb1[1] 28')
('2014-12-20 11:29:56.176331', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 49 tb1[1] 27')
('2014-12-20 11:29:56.177349', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 49 tb1[1] 26')
('2014-12-20 11:29:56.178345', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 49 tb1[1] 25')
('2014-12-20 11:29:56.282616', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 48 tb1[1] 25')
('2014-12-20 11:29:56.284217', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 48 tb1[1] 24')
('2014-12-20 11:29:56.913392', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 47 tb1[1] 24')
('2014-12-20 11:29:56.914327', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 47 tb1[1] 23')
('2014-12-20 11:29:56.968051', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 46 tb1[1] 23')
('2014-12-20 11:29:56.970307', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 46 tb1[1] 22')
('2014-12-20 11:29:57.718211', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 45 tb1[1] 23')
('2014-12-20 11:29:57.719073', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 45 tb1[1] 22')
('2014-12-20 11:29:57.740299', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 44 tb1[1] 22')
('2014-12-20 11:29:57.741201', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 44 tb1[1] 21')
('2014-12-20 11:29:58.287017', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 44 tb1[1] 22')
('2014-12-20 11:29:58.288076', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 44 tb1[1] 21')
('2014-12-20 11:29:58.972696', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 43 tb1[1] 21')
('2014-12-20 11:29:58.973818', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 43 tb1[1] 20')
('2014-12-20 11:29:59.179644', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 43 tb1[1] 19')
('2014-12-20 11:29:59.183088', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 43 tb1[1] 18')
('2014-12-20 11:29:59.184479', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 43 tb1[1] 17')
('2014-12-20 11:29:59.316023', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 42 tb1[1] 17')
('2014-12-20 11:29:59.318168', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 42 tb1[1] 16')
('2014-12-20 11:29:59.451638', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 41 tb1[1] 16')
('2014-12-20 11:29:59.453768', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 41 tb1[1] 15')
('2014-12-20 11:30:00.656543', 'worker [4] stopping')
('2014-12-20 11:30:02.183302', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 42 tb1[1] 15')
