('2014-12-20 09:48:15.067225', 'worker [5] started')
('2014-12-20 09:48:15.067306', 'client 8 initted')
('2014-12-20 09:48:16.010133', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2014-12-20 09:48:16.264654', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2014-12-20 09:48:18.008335', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2014-12-20 09:48:18.066891', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2014-12-20 09:48:20.008086', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2014-12-20 09:48:20.169691', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2014-12-20 09:48:22.009870', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2014-12-20 09:48:22.272256', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:01.744847', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 28 tb0[1] 36 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:01.745946', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 28 tb0[1] 35 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:01.747010', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 28 tb0[1] 34 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:01.747790', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 28 tb0[1] 33 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:01.748485', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 28 tb0[1] 32 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:01.749235', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 28 tb0[1] 31 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:01.750440', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 28 tb0[1] 30 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:01.751266', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 28 tb0[1] 29 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:11.748755', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 28 tb0[1] 28 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:11.750400', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 28 tb0[1] 27 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:11.751519', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 28 tb0[1] 26 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:11.752509', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 28 tb0[1] 25 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:11.753436', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 28 tb0[1] 24 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:11.754318', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 28 tb0[1] 23 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:11.755519', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 28 tb0[1] 22 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:11.756858', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 28 tb0[1] 21 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:21.751090', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 33 tb0[1] 20 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:21.753932', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 33 tb0[1] 19 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:21.754968', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 33 tb0[1] 18 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:21.757538', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 33 tb0[1] 17 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:21.758390', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 33 tb0[1] 16 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:21.759616', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 33 tb0[1] 15 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:21.760355', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 33 tb0[1] 14 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:21.761277', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 33 tb0[1] 13 , tb1[0] 0 tb1[1] 0')
