('2014-12-20 09:48:14.134734', 'worker [3] started')
('2014-12-20 09:48:14.134826', 'client 8 initted')
('2014-12-20 09:48:16.014093', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2014-12-20 09:48:16.234116', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2014-12-20 09:48:18.008555', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2014-12-20 09:48:18.037326', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2014-12-20 09:48:20.008123', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2014-12-20 09:48:20.140219', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2014-12-20 09:48:22.007754', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2014-12-20 09:48:22.242854', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:01.664413', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 45 tb0[1] 30 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:01.665583', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 45 tb0[1] 29 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:01.666391', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 45 tb0[1] 28 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:01.667730', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 45 tb0[1] 27 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:01.668556', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 45 tb0[1] 26 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:01.669623', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 45 tb0[1] 25 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:01.670340', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 45 tb0[1] 24 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:01.671448', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 45 tb0[1] 23 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:11.668327', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 50 tb0[1] 22 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:11.668973', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 50 tb0[1] 21 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:11.673279', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 50 tb0[1] 20 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:11.674856', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 50 tb0[1] 19 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:11.677187', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 50 tb0[1] 18 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:11.678708', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 50 tb0[1] 17 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:11.680915', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 50 tb0[1] 16 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:11.681847', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 50 tb0[1] 15 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:19.914557', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 53 tb0[1] 30 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:19.915773', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 53 tb0[1] 29 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:19.951156', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 29 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:19.952633', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 28 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:20.495805', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 29 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:20.497917', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 28 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:21.917766', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 51 tb0[1] 28 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:21.919202', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 51 tb0[1] 27 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:21.954597', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 50 tb0[1] 27 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:21.955628', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 50 tb0[1] 26 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:22.144518', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 50 tb0[1] 26 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:22.145486', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 50 tb0[1] 25 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:22.154965', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 49 tb0[1] 25 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:22.155675', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 49 tb0[1] 24 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:22.499851', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 48 tb0[1] 24 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:22.500752', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 48 tb0[1] 23 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:23.749254', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 47 tb0[1] 23 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:23.750588', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 47 tb0[1] 22 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:24.146798', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 47 tb0[1] 22 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:24.147608', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 47 tb0[1] 21 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:25.472717', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 46 tb0[1] 21 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:25.474088', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 46 tb0[1] 20 , tb1[0] 0 tb1[1] 0')
