('2015-03-21 09:55:30.955803', 'worker [5] started')
('2015-03-21 09:55:30.955872', 'client 8 initted')
('2015-03-21 09:55:31.510035', 'put_channel : channel login, group 1, time 2015-03-21 09:55:31.509908')
('2015-03-21 09:55:31.511724', 'put_channel : channel login, group 0, time 2015-03-21 09:55:31.511641')
('2015-03-21 09:55:31.516956', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:31.554279', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:33.009370', 'put_channel : channel login, group 1, time 2015-03-21 09:55:33.009240')
('2015-03-21 09:55:33.010132', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:33.011629', 'put_channel : channel login, group 0, time 2015-03-21 09:55:33.011550')
('2015-03-21 09:55:33.057266', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:34.510218', 'put_channel : channel login, group 1, time 2015-03-21 09:55:34.510139')
('2015-03-21 09:55:34.510531', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:34.511094', 'put_channel : channel login, group 0, time 2015-03-21 09:55:34.511060')
('2015-03-21 09:55:34.559960', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:36.006759', 'put_channel : channel login, group 1, time 2015-03-21 09:55:36.006689')
('2015-03-21 09:55:36.007228', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:36.010772', 'put_channel : channel login, group 0, time 2015-03-21 09:55:36.010731')
('2015-03-21 09:55:36.062274', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 10:32:31.507325', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:31.507155')
('2015-03-21 10:32:31.510585', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:31.510536')
('2015-03-21 10:32:33.008670', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:33.008592')
('2015-03-21 10:32:34.508929', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:34.508854')
('2015-03-21 10:32:36.008572', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:36.008493')
('2015-03-21 10:32:37.509016', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:37.508919')
('2015-03-21 10:32:39.008792', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:39.008719')
('2015-03-21 10:32:40.508522', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:40.508446')
('2015-03-21 10:32:42.008842', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:42.008769')
('2015-03-21 10:32:43.509960', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:43.509887')
('2015-03-21 10:32:44.505240', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:44.505160')
('2015-03-21 10:32:44.517109', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:44.517047')
('2015-03-21 10:32:45.007595', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:45.007528')
('2015-03-21 10:32:45.008056', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:45.008023')
('2015-03-21 10:32:45.008667', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:45.008634')
('2015-03-21 10:32:46.020753', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:46.020678')
('2015-03-21 10:32:46.505895', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:46.505828')
('2015-03-21 10:32:46.509743', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:46.509707')
('2015-03-21 10:32:47.517131', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:47.517055')
('2015-03-21 10:32:48.008371', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:48.008284')
('2015-03-21 10:32:48.008654', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:48.008624')
('2015-03-21 10:32:48.036542', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:48.036476')
('2015-03-21 10:32:49.508911', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:49.508843')
('2015-03-21 10:32:49.509284', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:49.509245')
('2015-03-21 10:32:49.540800', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:49.540730')
('2015-03-21 10:32:51.006122', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:51.006043')
('2015-03-21 10:32:51.008369', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:51.008330')
('2015-03-21 10:32:51.029001', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:51.028942')
('2015-03-21 10:32:52.506438', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:52.506373')
('2015-03-21 10:32:52.508576', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:52.508544')
('2015-03-21 10:32:54.007535', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:54.007462')
('2015-03-21 10:32:54.007947', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:54.007914')
