('2015-03-21 09:55:30.433257', 'worker [4] started')
('2015-03-21 09:55:30.433327', 'client 8 initted')
('2015-03-21 09:55:31.506933', 'put_channel : channel login, group 0, time 2015-03-21 09:55:31.506867')
('2015-03-21 09:55:31.508405', 'put_channel : channel login, group 1, time 2015-03-21 09:55:31.508358')
('2015-03-21 09:55:31.511605', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:31.631544', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:33.008365', 'put_channel : channel login, group 0, time 2015-03-21 09:55:33.008295')
('2015-03-21 09:55:33.008919', 'put_channel : channel login, group 1, time 2015-03-21 09:55:33.008870')
('2015-03-21 09:55:33.009233', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:33.133327', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:34.506303', 'put_channel : channel login, group 0, time 2015-03-21 09:55:34.506234')
('2015-03-21 09:55:34.508011', 'put_channel : channel login, group 1, time 2015-03-21 09:55:34.507970')
('2015-03-21 09:55:34.508418', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:34.635200', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:36.007094', 'put_channel : channel login, group 0, time 2015-03-21 09:55:36.007025')
('2015-03-21 09:55:36.010919', 'put_channel : channel login, group 1, time 2015-03-21 09:55:36.010871')
('2015-03-21 09:55:36.011384', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:36.137194', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 10:32:31.506638', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:31.506499')
('2015-03-21 10:32:31.508082', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:31.508033')
('2015-03-21 10:32:33.006159', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:33.006086')
('2015-03-21 10:32:33.007916', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:33.007870')
('2015-03-21 10:32:34.509042', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:34.508916')
('2015-03-21 10:32:34.510267', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:34.510169')
('2015-03-21 10:32:36.007803', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:36.007731')
('2015-03-21 10:32:36.010668', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:36.010628')
('2015-03-21 10:32:37.508438', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:37.508365')
('2015-03-21 10:32:37.510011', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:37.509966')
('2015-03-21 10:32:39.005738', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:39.005679')
('2015-03-21 10:32:39.007501', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:39.007461')
('2015-03-21 10:32:40.506046', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:40.505963')
('2015-03-21 10:32:40.507710', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:40.507645')
('2015-03-21 10:32:42.005853', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:42.005790')
('2015-03-21 10:32:42.007614', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:42.007575')
('2015-03-21 10:32:43.508217', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:43.508154')
('2015-03-21 10:32:43.509557', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:43.509524')
('2015-03-21 10:32:45.008648', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:45.008584')
