('2015-03-21 09:55:29.723107', 'worker [2] started')
('2015-03-21 09:55:29.723175', 'client 8 initted')
('2015-03-21 09:55:30.010155', 'put_channel : channel login, group 1, time 2015-03-21 09:55:30.010029')
('2015-03-21 09:55:30.015164', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:30.016233', 'put_channel : channel login, group 0, time 2015-03-21 09:55:30.016094')
('2015-03-21 09:55:30.019694', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:31.509874', 'put_channel : channel login, group 1, time 2015-03-21 09:55:31.509741')
('2015-03-21 09:55:31.511367', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:31.512736', 'put_channel : channel login, group 0, time 2015-03-21 09:55:31.512651')
('2015-03-21 09:55:31.521876', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:33.009484', 'put_channel : channel login, group 1, time 2015-03-21 09:55:33.009336')
('2015-03-21 09:55:33.010622', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:33.012874', 'put_channel : channel login, group 0, time 2015-03-21 09:55:33.012766')
('2015-03-21 09:55:33.024943', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:34.508205', 'put_channel : channel login, group 1, time 2015-03-21 09:55:34.508077')
('2015-03-21 09:55:34.508896', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:34.510058', 'put_channel : channel login, group 0, time 2015-03-21 09:55:34.509969')
('2015-03-21 09:55:34.527156', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 10:32:31.512120', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:31.511879')
('2015-03-21 10:32:31.512692', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:31.512518')
('2015-03-21 10:32:33.008577', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:33.008489')
('2015-03-21 10:32:33.009872', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:33.009822')
('2015-03-21 10:32:34.506609', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:34.506535')
('2015-03-21 10:32:34.508064', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:34.508010')
('2015-03-21 10:32:36.008084', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:36.008002')
('2015-03-21 10:32:36.009880', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:36.009834')
('2015-03-21 10:32:37.508190', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:37.508101')
('2015-03-21 10:32:37.509583', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:37.509538')
('2015-03-21 10:32:39.008715', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:39.008627')
('2015-03-21 10:32:39.009069', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:39.008994')
('2015-03-21 10:32:40.506696', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:40.506600')
('2015-03-21 10:32:40.510330', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:40.510275')
('2015-03-21 10:32:42.006161', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:42.006088')
('2015-03-21 10:32:42.007608', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:42.007545')
('2015-03-21 10:32:43.506900', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:43.506828')
('2015-03-21 10:32:43.508043', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:43.508002')
('2015-03-21 10:32:45.005965', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:45.005875')
