('2015-02-07 10:01:33.612851', 'worker [7] started')
('2015-02-07 10:01:33.612929', 'client 9 initted')
('2015-02-07 10:01:34.506477', 'put_channel : channel login, group 1, time 2015-02-07 10:01:34.506387')
('2015-02-07 10:01:34.510902', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:34.512233', 'put_channel : channel login, group 0, time 2015-02-07 10:01:34.512183')
('2015-02-07 10:01:34.512848', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:36.010319', 'put_channel : channel login, group 1, time 2015-02-07 10:01:36.010185')
('2015-02-07 10:01:36.010703', 'put_channel : channel login, group 0, time 2015-02-07 10:01:36.010610')
('2015-02-07 10:01:36.011495', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:36.013630', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:37.509512', 'put_channel : channel login, group 1, time 2015-02-07 10:01:37.509382')
('2015-02-07 10:01:37.510402', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:37.511264', 'put_channel : channel login, group 0, time 2015-02-07 10:01:37.511174')
('2015-02-07 10:01:37.516344', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:39.010049', 'put_channel : channel login, group 0, time 2015-02-07 10:01:39.009905')
('2015-02-07 10:01:39.010698', 'put_channel : channel login, group 1, time 2015-02-07 10:01:39.010619')
('2015-02-07 10:01:39.011402', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:39.020018', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
