('2015-02-07 10:01:31.871512', 'worker [4] started')
('2015-02-07 10:01:31.871592', 'client 9 initted')
('2015-02-07 10:01:33.008938', 'put_channel : channel login, group 1, time 2015-02-07 10:01:33.008811')
('2015-02-07 10:01:33.015974', 'put_channel : channel login, group 0, time 2015-02-07 10:01:33.015883')
('2015-02-07 10:01:33.017025', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:33.068686', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:34.508327', 'put_channel : channel login, group 1, time 2015-02-07 10:01:34.508227')
('2015-02-07 10:01:34.508699', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:34.509889', 'put_channel : channel login, group 0, time 2015-02-07 10:01:34.509837')
('2015-02-07 10:01:34.571263', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:36.010511', 'put_channel : channel login, group 1, time 2015-02-07 10:01:36.010380')
('2015-02-07 10:01:36.011264', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:36.012591', 'put_channel : channel login, group 0, time 2015-02-07 10:01:36.012499')
('2015-02-07 10:01:36.073876', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:37.508695', 'put_channel : channel login, group 1, time 2015-02-07 10:01:37.508562')
('2015-02-07 10:01:37.509417', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:37.510763', 'put_channel : channel login, group 0, time 2015-02-07 10:01:37.510682')
('2015-02-07 10:01:37.576354', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:39.008331', 'put_channel : channel login, group 1, time 2015-02-07 10:01:39.008199')
('2015-02-07 10:01:39.009273', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:39.010897', 'put_channel : channel login, group 0, time 2015-02-07 10:01:39.010807')
('2015-02-07 10:32:31.511545', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:31.511295')
