('2015-02-07 10:01:31.277981', 'worker [3] started')
('2015-02-07 10:01:31.278115', 'client 8 initted')
('2015-02-07 10:01:31.511267', 'put_channel : channel login, group 1, time 2015-02-07 10:01:31.511161')
('2015-02-07 10:01:31.512868', 'put_channel : channel login, group 0, time 2015-02-07 10:01:31.512785')
('2015-02-07 10:01:31.519598', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:31.573108', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:33.009674', 'put_channel : channel login, group 0, time 2015-02-07 10:01:33.009544')
('2015-02-07 10:01:33.010309', 'put_channel : channel login, group 1, time 2015-02-07 10:01:33.010221')
('2015-02-07 10:01:33.011029', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:33.075933', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:34.507900', 'put_channel : channel login, group 1, time 2015-02-07 10:01:34.507764')
('2015-02-07 10:01:34.508691', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:34.510207', 'put_channel : channel login, group 0, time 2015-02-07 10:01:34.510102')
('2015-02-07 10:01:34.578319', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:36.008108', 'put_channel : channel login, group 1, time 2015-02-07 10:01:36.007975')
('2015-02-07 10:01:36.008923', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:36.010262', 'put_channel : channel login, group 0, time 2015-02-07 10:01:36.010185')
('2015-02-07 10:01:36.081117', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:32:31.510356', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:31.510140')
('2015-02-07 10:32:31.511216', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:31.511124')
('2015-02-07 10:32:33.008772', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:33.008408')
('2015-02-07 10:32:33.019953', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:33.019860')
('2015-02-07 10:32:34.510824', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:34.510569')
('2015-02-07 10:32:34.511850', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:34.511722')
('2015-02-07 10:32:36.010637', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:36.010502')
('2015-02-07 10:32:36.011308', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:36.011216')
('2015-02-07 10:32:37.510146', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:37.509994')
('2015-02-07 10:32:37.511925', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:37.511832')
('2015-02-07 10:32:39.010779', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:39.010601')
('2015-02-07 10:32:39.011159', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:39.011065')
('2015-02-07 10:32:40.506930', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:40.506826')
('2015-02-07 10:32:40.509749', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:40.509662')
('2015-02-07 10:32:42.009487', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:42.009347')
('2015-02-07 10:32:42.009868', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:42.009774')
('2015-02-07 10:32:43.509661', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:43.509526')
('2015-02-07 10:32:43.510346', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:43.510252')
('2015-02-07 10:32:45.010697', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:45.010513')
('2015-02-07 10:32:45.011089', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:45.010995')
