('2015-02-07 10:01:30.088562', 'worker [1] started')
('2015-02-07 10:01:30.088702', 'client 9 initted')
('2015-02-07 10:01:31.508872', 'put_channel : channel login, group 0, time 2015-02-07 10:01:31.508748')
('2015-02-07 10:01:31.510716', 'put_channel : channel login, group 1, time 2015-02-07 10:01:31.510627')
('2015-02-07 10:01:31.518296', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:31.582372', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:33.008045', 'put_channel : channel login, group 0, time 2015-02-07 10:01:33.007913')
('2015-02-07 10:01:33.011309', 'put_channel : channel login, group 1, time 2015-02-07 10:01:33.011219')
('2015-02-07 10:01:33.012062', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:33.085293', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:34.508242', 'put_channel : channel login, group 0, time 2015-02-07 10:01:34.508112')
('2015-02-07 10:01:34.510701', 'put_channel : channel login, group 1, time 2015-02-07 10:01:34.510609')
('2015-02-07 10:01:34.511465', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:34.588623', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:36.008214', 'put_channel : channel login, group 0, time 2015-02-07 10:01:36.008083')
('2015-02-07 10:01:36.009928', 'put_channel : channel login, group 1, time 2015-02-07 10:01:36.009846')
('2015-02-07 10:01:36.010933', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:36.095145', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:37.507319', 'put_channel : channel login, group 0, time 2015-02-07 10:01:37.507186')
('2015-02-07 10:01:37.510379', 'put_channel : channel login, group 1, time 2015-02-07 10:01:37.510289')
('2015-02-07 10:01:37.511242', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:32:31.509622', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:31.509437')
('2015-02-07 10:32:31.510954', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:31.510867')
('2015-02-07 10:32:33.008439', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:33.008308')
('2015-02-07 10:32:33.010484', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:33.010395')
('2015-02-07 10:32:34.508648', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:34.508515')
('2015-02-07 10:32:34.511992', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:34.511904')
('2015-02-07 10:32:36.008727', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:36.008594')
('2015-02-07 10:32:36.010123', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:36.010035')
('2015-02-07 10:32:37.509389', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:37.509256')
('2015-02-07 10:32:37.511622', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:37.511540')
('2015-02-07 10:32:39.011486', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:39.011353')
('2015-02-07 10:32:39.012102', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:39.012021')
('2015-02-07 10:32:40.509519', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:40.509389')
('2015-02-07 10:32:40.512756', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:40.512674')
('2015-02-07 10:32:42.008843', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:42.008636')
