('2015-02-07 10:01:33.095756', 'worker [6] started')
('2015-02-07 10:01:33.095897', 'client 9 initted')
('2015-02-07 10:01:34.509893', 'put_channel : channel login, group 1, time 2015-02-07 10:01:34.509762')
('2015-02-07 10:01:34.518360', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:34.519370', 'put_channel : channel login, group 0, time 2015-02-07 10:01:34.519252')
('2015-02-07 10:01:34.589857', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:36.010983', 'put_channel : channel login, group 1, time 2015-02-07 10:01:36.010842')
('2015-02-07 10:01:36.012030', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:36.013561', 'put_channel : channel login, group 0, time 2015-02-07 10:01:36.013467')
('2015-02-07 10:01:36.093480', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:37.509110', 'put_channel : channel login, group 1, time 2015-02-07 10:01:37.508905')
('2015-02-07 10:01:37.509945', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:37.511999', 'put_channel : channel login, group 0, time 2015-02-07 10:01:37.511914')
('2015-02-07 10:01:37.596660', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:39.009325', 'put_channel : channel login, group 1, time 2015-02-07 10:01:39.009199')
('2015-02-07 10:01:39.010330', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:39.012109', 'put_channel : channel login, group 0, time 2015-02-07 10:01:39.012023')
('2015-02-07 10:01:39.100115', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:40.508994', 'put_channel : channel login, group 1, time 2015-02-07 10:01:40.508817')
('2015-02-07 10:01:40.510076', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:40.511546', 'put_channel : channel login, group 0, time 2015-02-07 10:01:40.511445')
('2015-02-07 10:32:31.509795', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:31.509525')
('2015-02-07 10:32:31.510851', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:31.510765')
('2015-02-07 10:32:33.008854', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:33.008701')
('2015-02-07 10:32:33.010602', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:33.010516')
('2015-02-07 10:32:34.509943', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:34.509806')
('2015-02-07 10:32:34.510733', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:34.510649')
('2015-02-07 10:32:36.009781', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:36.009603')
('2015-02-07 10:32:36.010628', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:36.010532')
('2015-02-07 10:32:37.511023', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:37.510882')
('2015-02-07 10:32:37.512572', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:37.512485')
('2015-02-07 10:32:39.008989', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:39.008761')
('2015-02-07 10:32:39.011042', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:39.010948')
('2015-02-07 10:32:40.510403', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:40.510265')
('2015-02-07 10:32:40.512288', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:40.512178')
('2015-02-07 10:32:42.009835', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:42.009699')
('2015-02-07 10:32:42.011864', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:42.011770')
('2015-02-07 10:32:43.508732', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:43.508596')
('2015-02-07 10:32:43.510556', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:43.510470')
('2015-02-07 10:32:45.009347', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:45.009208')
('2015-02-07 10:32:45.011373', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:45.011274')
('2015-02-07 10:32:46.510034', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:46.509897')
('2015-02-07 10:32:46.510867', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:46.510783')
('2015-02-07 10:32:48.011200', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:48.011013')
