('2015-03-21 09:55:35.944926', 'worker [2] started')
('2015-03-21 09:55:35.945010', 'client 8 initted')
('2015-03-21 09:55:36.024294', 'put_channel : channel login, group 0, time 2015-03-21 09:55:36.024219')
('2015-03-21 09:55:36.025240', 'put_channel : channel login, group 1, time 2015-03-21 09:55:36.025203')
('2015-03-21 09:55:36.028437', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:36.242558', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:37.525262', 'put_channel : channel login, group 0, time 2015-03-21 09:55:37.525159')
('2015-03-21 09:55:37.525703', 'put_channel : channel login, group 1, time 2015-03-21 09:55:37.525660')
('2015-03-21 09:55:37.526006', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:37.744489', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:39.026918', 'put_channel : channel login, group 0, time 2015-03-21 09:55:39.026778')
('2015-03-21 09:55:39.027307', 'put_channel : channel login, group 1, time 2015-03-21 09:55:39.027255')
('2015-03-21 09:55:39.027636', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:39.246331', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:40.525694', 'put_channel : channel login, group 0, time 2015-03-21 09:55:40.525605')
('2015-03-21 09:55:40.526116', 'put_channel : channel login, group 1, time 2015-03-21 09:55:40.526076')
('2015-03-21 09:55:40.526452', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:40.748214', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 10:32:31.526397', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:31.526173')
('2015-03-21 10:32:31.527043', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:31.526969')
('2015-03-21 10:32:33.026094', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:33.026011')
('2015-03-21 10:32:33.026457', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:33.026413')
('2015-03-21 10:32:34.524560', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:34.524470')
('2015-03-21 10:32:34.525050', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:34.524960')
('2015-03-21 10:32:36.026415', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:36.026296')
('2015-03-21 10:32:36.027678', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:36.027640')
('2015-03-21 10:32:37.524999', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:37.524885')
('2015-03-21 10:32:37.525478', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:37.525435')
('2015-03-21 10:32:39.026909', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:39.026820')
('2015-03-21 10:32:39.028398', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:39.028291')
('2015-03-21 10:32:40.523966', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:40.523853')
('2015-03-21 10:32:40.525094', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:40.525005')
('2015-03-21 10:32:42.025690', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:42.025578')
('2015-03-21 10:32:42.027156', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:42.027086')
('2015-03-21 10:32:43.525677', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:43.525567')
('2015-03-21 10:32:43.526292', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:43.526255')
('2015-03-21 10:32:45.026992', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:45.026875')
('2015-03-21 10:32:45.027387', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:45.027337')
('2015-03-21 10:32:46.523922', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:46.523829')
('2015-03-21 10:32:46.525931', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:46.525888')
('2015-03-21 10:32:48.025758', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:48.025671')
('2015-03-21 10:32:48.026264', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:48.026203')
('2015-03-21 10:32:49.524791', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:49.524689')
('2015-03-21 10:32:49.525981', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:49.525921')
('2015-03-21 10:32:51.026939', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:51.026832')
('2015-03-21 10:32:51.027454', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:51.027417')
('2015-03-21 10:32:52.524936', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:52.524841')
('2015-03-21 10:32:52.525625', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:52.525585')
('2015-03-21 10:32:54.024918', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:54.024827')
('2015-03-21 10:32:54.026223', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:54.026149')
('2015-03-21 10:32:55.524829', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:55.524707')
('2015-03-21 10:32:55.525308', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:55.525224')
('2015-03-21 10:32:57.026050', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:57.025965')
('2015-03-21 10:32:57.026811', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:57.026773')
('2015-03-21 10:32:58.526039', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:58.525945')
('2015-03-21 10:32:58.526486', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:58.526440')
('2015-03-21 10:33:00.023721', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:00.023628')
('2015-03-21 10:33:00.024862', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:00.024827')
('2015-03-21 10:33:01.524129', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:01.524031')
('2015-03-21 10:33:01.525933', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:01.525896')
('2015-03-21 10:33:03.025296', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:03.025189')
('2015-03-21 10:33:03.026167', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:03.026127')
('2015-03-21 10:33:04.524970', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:04.524872')
('2015-03-21 10:33:04.525391', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:04.525354')
('2015-03-21 10:33:06.026660', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:06.026558')
('2015-03-21 10:33:06.027038', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:06.026996')
('2015-03-21 10:33:07.524275', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:07.524172')
('2015-03-21 10:33:07.524795', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:07.524712')
('2015-03-21 10:33:09.025091', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:09.024981')
('2015-03-21 10:33:09.025557', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:09.025506')
('2015-03-21 10:33:10.526264', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:10.526149')
('2015-03-21 10:33:10.526831', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:10.526767')
('2015-03-21 10:33:12.026554', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:12.026444')
('2015-03-21 10:33:12.027185', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:12.027148')
('2015-03-21 10:33:13.525721', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:13.525612')
('2015-03-21 10:33:13.529234', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:13.529196')
('2015-03-21 10:33:15.026238', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:15.026141')
('2015-03-21 10:33:15.026684', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:15.026620')
('2015-03-21 10:33:23.524313', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:23.524225')
('2015-03-21 10:33:23.539382', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:23.539327')
('2015-03-21 10:33:26.522662', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:26.522566')
('2015-03-21 10:33:26.530946', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:26.530876')
('2015-03-21 10:33:28.526489', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:28.526383')
('2015-03-21 10:33:28.527362', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:28.527285')
('2015-03-21 10:33:30.025925', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:30.025841')
('2015-03-21 10:33:30.026099', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:30.026056')
('2015-03-21 10:33:30.026899', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:30.026805')
('2015-03-21 10:33:31.036425', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:31.036318')
('2015-03-21 10:33:31.531016', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:31.530912')
('2015-03-21 10:33:33.026738', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:33.026633')
