('2015-03-21 09:55:37.304810', 'worker [7] started')
('2015-03-21 09:55:37.304908', 'client 8 initted')
('2015-03-21 09:55:37.526825', 'put_channel : channel login, group 1, time 2015-03-21 09:55:37.526696')
('2015-03-21 09:55:37.528283', 'put_channel : channel login, group 0, time 2015-03-21 09:55:37.528233')
('2015-03-21 09:55:37.531717', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:37.601990', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:39.026254', 'put_channel : channel login, group 1, time 2015-03-21 09:55:39.026166')
('2015-03-21 09:55:39.026874', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:39.027554', 'put_channel : channel login, group 0, time 2015-03-21 09:55:39.027516')
('2015-03-21 09:55:39.104041', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:40.527788', 'put_channel : channel login, group 0, time 2015-03-21 09:55:40.527656')
('2015-03-21 09:55:40.528338', 'put_channel : channel login, group 1, time 2015-03-21 09:55:40.528295')
('2015-03-21 09:55:40.528729', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:40.606328', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:42.027094', 'put_channel : channel login, group 0, time 2015-03-21 09:55:42.026995')
('2015-03-21 09:55:42.027768', 'put_channel : channel login, group 1, time 2015-03-21 09:55:42.027727')
('2015-03-21 09:55:42.028099', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:42.108198', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 10:32:34.526274', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:34.526186')
('2015-03-21 10:32:34.529741', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:34.529693')
('2015-03-21 10:32:35.526088', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:35.525991')
('2015-03-21 10:32:35.526844', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:35.526803')
('2015-03-21 10:32:36.026152', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:36.026035')
('2015-03-21 10:32:36.026644', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:36.026581')
('2015-03-21 10:32:36.029043', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:36.028987')
('2015-03-21 10:32:36.030022', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:36.029937')
('2015-03-21 10:32:37.526863', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:37.526737')
('2015-03-21 10:32:37.527278', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:37.527154')
('2015-03-21 10:32:39.032540', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:39.032409')
('2015-03-21 10:32:39.033216', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:39.033092')
('2015-03-21 10:32:40.525325', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:40.525238')
('2015-03-21 10:32:40.526752', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:40.526707')
('2015-03-21 10:32:42.024194', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:42.024103')
('2015-03-21 10:32:42.026698', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:42.026653')
('2015-03-21 10:32:43.526238', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:43.526129')
('2015-03-21 10:32:43.527320', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:43.527236')
('2015-03-21 10:32:45.027546', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:45.027443')
('2015-03-21 10:32:45.027991', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:45.027941')
('2015-03-21 10:32:46.525020', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:46.524935')
('2015-03-21 10:32:46.527612', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:46.527563')
('2015-03-21 10:32:48.026136', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:48.026051')
('2015-03-21 10:32:48.027774', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:48.027728')
('2015-03-21 10:32:49.525630', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:49.525532')
('2015-03-21 10:32:49.526828', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:49.526786')
('2015-03-21 10:32:51.027093', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:51.026994')
('2015-03-21 10:32:51.027564', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:51.027474')
('2015-03-21 10:32:52.527231', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:52.527141')
('2015-03-21 10:32:54.028323', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:54.028203')
('2015-03-21 10:32:55.527979', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:55.527862')
('2015-03-21 10:32:57.026469', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:57.026381')
('2015-03-21 10:32:58.527106', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:58.527017')
('2015-03-21 10:33:00.025638', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:00.025538')
('2015-03-21 10:33:01.527559', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:01.527452')
('2015-03-21 10:33:03.028213', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:03.028114')
('2015-03-21 10:33:04.525864', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:04.525744')
('2015-03-21 10:33:06.026292', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:06.026202')
('2015-03-21 10:33:07.528370', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:07.528242')
('2015-03-21 10:33:08.527151', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:08.527041')
('2015-03-21 10:33:08.537867', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:08.537781')
('2015-03-21 10:33:09.026033', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:09.025938')
('2015-03-21 10:33:09.026800', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:09.026758')
('2015-03-21 10:33:09.028732', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:09.028690')
('2015-03-21 10:33:10.042231', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:10.042125')
('2015-03-21 10:33:10.526645', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:10.526552')
('2015-03-21 10:33:10.527400', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:10.527352')
('2015-03-21 10:33:10.552523', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:10.552423')
('2015-03-21 10:33:11.536232', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:11.536129')
('2015-03-21 10:33:12.025233', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:12.025143')
('2015-03-21 10:33:12.026950', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:12.026901')
('2015-03-21 10:33:12.056412', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:12.056354')
('2015-03-21 10:33:13.526836', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:13.526737')
('2015-03-21 10:33:13.527676', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:13.527635')
('2015-03-21 10:33:13.562780', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:13.562682')
('2015-03-21 10:33:15.026778', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:15.026678')
('2015-03-21 10:33:15.027576', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:15.027530')
('2015-03-21 10:33:16.526198', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:16.526085')
('2015-03-21 10:33:18.025362', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:18.025273')
('2015-03-21 10:33:19.526336', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:19.526167')
('2015-03-21 10:33:28.527145', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:28.527038')
('2015-03-21 10:33:28.650329', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:28.650194')
('2015-03-21 10:33:29.538314', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:29.538218')
('2015-03-21 10:33:30.027870', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:30.027783')
('2015-03-21 10:33:30.042253', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:30.042206')
('2015-03-21 10:33:31.034650', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:31.034556')
('2015-03-21 10:33:31.526224', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:31.526139')
('2015-03-21 10:33:33.024617', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:33.024533')
('2015-03-21 10:33:34.527944', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:34.527849')
('2015-03-21 10:33:34.528357', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:34.528317')
('2015-03-21 10:33:34.554499', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:34.554421')
('2015-03-21 10:33:36.026908', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:36.026813')
('2015-03-21 10:33:36.058002', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:36.057928')
('2015-03-21 10:33:37.525505', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:37.525380')
('2015-03-21 10:33:39.025392', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:39.025309')
('2015-03-21 10:33:39.027768', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:39.027722')
('2015-03-21 10:33:39.150204', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:39.150090')
('2015-03-21 10:33:40.046288', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:40.046191')
('2015-03-21 10:33:40.527898', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:40.527780')
('2015-03-21 10:33:42.025307', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:42.025223')
('2015-03-21 10:33:43.524364', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:43.524278')
('2015-03-21 10:33:43.650393', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:43.650256')
('2015-03-21 10:33:44.525575', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:44.525472')
('2015-03-21 10:33:44.538952', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:44.538903')
('2015-03-21 10:33:45.025873', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:45.025784')
('2015-03-21 10:33:46.526589', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:46.526498')
('2015-03-21 10:33:48.027014', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:48.026911')
('2015-03-21 10:33:49.526405', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:49.526296')
('2015-03-21 10:33:49.526963', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:49.526921')
('2015-03-21 10:33:49.530205', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:49.530152')
('2015-03-21 10:33:51.026800', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:51.026672')
('2015-03-21 10:33:51.027271', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:51.027219')
('2015-03-21 10:33:51.028852', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:51.028806')
('2015-03-21 10:33:51.490769', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:51.490674')
('2015-03-21 10:33:52.090051', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:52.089947')
('2015-03-21 10:33:59.526858', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:59.526761')
('2015-03-21 10:33:59.536838', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:59.536786')
('2015-03-21 10:34:00.027987', 'put_channel : channel tb0, group 0, time 2015-03-21 10:34:00.027892')
('2015-03-21 10:34:00.030628', 'put_channel : channel tb0, group 0, time 2015-03-21 10:34:00.030584')
('2015-03-21 10:34:01.034233', 'put_channel : channel tb0, group 0, time 2015-03-21 10:34:01.034136')
('2015-03-21 10:34:01.526565', 'put_channel : channel tb0, group 0, time 2015-03-21 10:34:01.526478')
('2015-03-21 10:34:01.815017', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 57 tb0[1] 43 , tb1[0] 0 tb1[1] 0')
('2015-03-21 10:34:01.816341', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 57 tb0[1] 42 , tb1[0] 0 tb1[1] 0')
('2015-03-21 10:34:01.817283', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 57 tb0[1] 41 , tb1[0] 0 tb1[1] 0')
('2015-03-21 10:34:01.818118', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 57 tb0[1] 40 , tb1[0] 0 tb1[1] 0')
('2015-03-21 10:34:01.819119', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 57 tb0[1] 39 , tb1[0] 0 tb1[1] 0')
