('2015-03-21 09:55:37.648408', 'worker [8] started')
('2015-03-21 09:55:37.648508', 'client 9 initted')
('2015-03-21 09:55:39.026108', 'put_channel : channel login, group 0, time 2015-03-21 09:55:39.025998')
('2015-03-21 09:55:39.027192', 'put_channel : channel login, group 1, time 2015-03-21 09:55:39.027143')
('2015-03-21 09:55:39.031660', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:39.145458', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:40.525394', 'put_channel : channel login, group 0, time 2015-03-21 09:55:40.525296')
('2015-03-21 09:55:40.525604', 'put_channel : channel login, group 1, time 2015-03-21 09:55:40.525539')
('2015-03-21 09:55:40.526062', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:40.647799', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:42.025359', 'put_channel : channel login, group 0, time 2015-03-21 09:55:42.025270')
('2015-03-21 09:55:42.026502', 'put_channel : channel login, group 1, time 2015-03-21 09:55:42.026461')
('2015-03-21 09:55:42.026822', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:42.150054', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:43.525479', 'put_channel : channel login, group 1, time 2015-03-21 09:55:43.525385')
('2015-03-21 09:55:43.526152', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:43.526967', 'put_channel : channel login, group 0, time 2015-03-21 09:55:43.526906')
('2015-03-21 09:55:43.651976', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:45.026009', 'put_channel : channel login, group 0, time 2015-03-21 09:55:45.025904')
('2015-03-21 09:55:45.027212', 'put_channel : channel login, group 1, time 2015-03-21 09:55:45.027164')
('2015-03-21 09:55:45.027651', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 10:32:34.527506', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:34.527384')
('2015-03-21 10:32:34.528051', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:34.527959')
('2015-03-21 10:32:35.522961', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:35.522873')
('2015-03-21 10:32:35.525080', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:35.525038')
('2015-03-21 10:32:36.025774', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:36.025686')
('2015-03-21 10:32:36.028279', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:36.028220')
('2015-03-21 10:32:36.028650', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:36.028602')
('2015-03-21 10:32:37.525640', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:37.525529')
('2015-03-21 10:32:37.526599', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:37.526519')
('2015-03-21 10:32:39.025112', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:39.025008')
('2015-03-21 10:32:39.028023', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:39.027972')
('2015-03-21 10:32:39.148764', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:39.148657')
('2015-03-21 10:32:40.525567', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:40.525476')
('2015-03-21 10:32:40.526684', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:40.526643')
('2015-03-21 10:32:42.026340', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:42.026228')
('2015-03-21 10:32:42.027139', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:42.027097')
('2015-03-21 10:32:43.525356', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:43.525240')
('2015-03-21 10:32:43.525949', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:43.525907')
('2015-03-21 10:32:45.026209', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:45.026089')
('2015-03-21 10:32:45.026657', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:45.026610')
('2015-03-21 10:32:46.525573', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:46.525486')
('2015-03-21 10:32:46.526348', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:46.526296')
('2015-03-21 10:32:48.025394', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:48.025294')
('2015-03-21 10:32:48.026589', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:48.026547')
('2015-03-21 10:32:49.526577', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:49.526466')
('2015-03-21 10:32:49.526976', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:49.526921')
('2015-03-21 10:32:51.025868', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:51.025778')
('2015-03-21 10:32:51.026399', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:51.026348')
('2015-03-21 10:32:52.525652', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:52.525536')
('2015-03-21 10:32:52.526052', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:52.525997')
('2015-03-21 10:32:54.027233', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:54.027111')
('2015-03-21 10:32:54.028648', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:54.028589')
