('2015-03-21 09:55:35.699284', 'worker [1] started')
('2015-03-21 09:55:35.699356', 'client 8 initted')
('2015-03-21 09:55:36.025617', 'put_channel : channel login, group 0, time 2015-03-21 09:55:36.025524')
('2015-03-21 09:55:36.026181', 'put_channel : channel login, group 1, time 2015-03-21 09:55:36.026133')
('2015-03-21 09:55:36.030822', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:36.297045', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:37.526175', 'put_channel : channel login, group 0, time 2015-03-21 09:55:37.526083')
('2015-03-21 09:55:37.526813', 'put_channel : channel login, group 1, time 2015-03-21 09:55:37.526721')
('2015-03-21 09:55:37.527190', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:37.799376', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:39.026001', 'put_channel : channel login, group 1, time 2015-03-21 09:55:39.025899')
('2015-03-21 09:55:39.026685', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:39.028147', 'put_channel : channel login, group 0, time 2015-03-21 09:55:39.028105')
('2015-03-21 09:55:39.301600', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:40.526809', 'put_channel : channel login, group 1, time 2015-03-21 09:55:40.526705')
('2015-03-21 09:55:40.527194', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:40.527935', 'put_channel : channel login, group 0, time 2015-03-21 09:55:40.527893')
('2015-03-21 09:55:40.803526', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 10:32:34.527246', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:34.527153')
('2015-03-21 10:32:34.529651', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:34.529602')
('2015-03-21 10:32:35.526622', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:35.526506')
('2015-03-21 10:32:35.527109', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:35.527059')
('2015-03-21 10:32:36.026501', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:36.026361')
('2015-03-21 10:32:36.027145', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:36.027042')
('2015-03-21 10:32:36.027585', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:36.027533')
('2015-03-21 10:32:37.523736', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:37.523621')
('2015-03-21 10:32:37.527281', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:37.527230')
('2015-03-21 10:32:39.025748', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:39.025666')
('2015-03-21 10:32:39.027225', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:39.027186')
('2015-03-21 10:32:39.029049', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:39.029007')
('2015-03-21 10:32:40.525790', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:40.525695')
('2015-03-21 10:32:40.526635', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:40.526594')
('2015-03-21 10:32:42.026483', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:42.026366')
('2015-03-21 10:32:42.027358', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:42.027314')
('2015-03-21 10:32:43.526677', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:43.526586')
('2015-03-21 10:32:43.527007', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:43.526967')
('2015-03-21 10:32:45.025878', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:45.025793')
('2015-03-21 10:32:45.027073', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:45.027031')
('2015-03-21 10:32:46.525933', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:46.525830')
('2015-03-21 10:32:46.526373', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:46.526333')
('2015-03-21 10:32:48.026073', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:48.025982')
('2015-03-21 10:32:48.026611', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:48.026562')
('2015-03-21 10:32:49.526302', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:49.526197')
('2015-03-21 10:32:49.526760', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:49.526713')
('2015-03-21 10:32:51.025957', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:51.025851')
('2015-03-21 10:32:51.027082', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:51.027000')
('2015-03-21 10:32:52.526459', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:52.526370')
('2015-03-21 10:32:52.527130', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:52.527081')
('2015-03-21 10:32:54.025389', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:54.025291')
('2015-03-21 10:32:54.025839', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:54.025780')
('2015-03-21 10:32:55.525837', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:55.525730')
('2015-03-21 10:32:55.526956', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:55.526869')
('2015-03-21 10:32:57.025370', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:57.025266')
('2015-03-21 10:32:57.026733', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:57.026689')
('2015-03-21 10:32:58.526375', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:58.526282')
('2015-03-21 10:32:58.526804', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:58.526765')
('2015-03-21 10:33:00.025765', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:00.025680')
('2015-03-21 10:33:00.026289', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:00.026219')
('2015-03-21 10:33:01.526050', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:01.525944')
