('2015-02-07 10:01:42.684055', 'worker [4] started')
('2015-02-07 10:01:42.684132', 'client 9 initted')
('2015-02-07 10:01:43.524990', 'put_channel : channel login, group 1, time 2015-02-07 10:01:43.524917')
('2015-02-07 10:01:43.525846', 'put_channel : channel login, group 0, time 2015-02-07 10:01:43.525448')
('2015-02-07 10:01:43.528749', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:43.580873', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:45.025447', 'put_channel : channel login, group 1, time 2015-02-07 10:01:45.025369')
('2015-02-07 10:01:45.025918', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:45.026521', 'put_channel : channel login, group 0, time 2015-02-07 10:01:45.026479')
('2015-02-07 10:01:45.082514', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:46.525530', 'put_channel : channel login, group 1, time 2015-02-07 10:01:46.525442')
('2015-02-07 10:01:46.526044', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:46.526669', 'put_channel : channel login, group 0, time 2015-02-07 10:01:46.526620')
('2015-02-07 10:01:46.584226', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:48.026287', 'put_channel : channel login, group 1, time 2015-02-07 10:01:48.026195')
('2015-02-07 10:01:48.026854', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:48.027585', 'put_channel : channel login, group 0, time 2015-02-07 10:01:48.027551')
('2015-02-07 10:01:48.085984', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:49.525478', 'put_channel : channel login, group 1, time 2015-02-07 10:01:49.525398')
