('2015-02-07 10:01:42.420556', 'worker [3] started')
('2015-02-07 10:01:42.420659', 'client 7 initted')
('2015-02-07 10:01:43.525425', 'put_channel : channel login, group 1, time 2015-02-07 10:01:43.525352')
('2015-02-07 10:01:43.528820', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:43.529500', 'put_channel : channel login, group 0, time 2015-02-07 10:01:43.529465')
('2015-02-07 10:01:43.618821', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:45.022977', 'put_channel : channel login, group 1, time 2015-02-07 10:01:45.022912')
('2015-02-07 10:01:45.023420', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:45.025506', 'put_channel : channel login, group 0, time 2015-02-07 10:01:45.025464')
('2015-02-07 10:01:45.120280', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:46.524850', 'put_channel : channel login, group 1, time 2015-02-07 10:01:46.524757')
('2015-02-07 10:01:46.525606', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:46.526481', 'put_channel : channel login, group 0, time 2015-02-07 10:01:46.526439')
('2015-02-07 10:01:46.621962', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:48.026069', 'put_channel : channel login, group 1, time 2015-02-07 10:01:48.025989')
('2015-02-07 10:01:48.026561', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:48.027210', 'put_channel : channel login, group 0, time 2015-02-07 10:01:48.027176')
('2015-02-07 10:32:31.524191', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:31.524112')
('2015-02-07 10:32:31.526225', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:31.526150')
('2015-02-07 10:32:33.024787', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:33.024710')
('2015-02-07 10:32:33.026504', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:33.026430')
('2015-02-07 10:32:34.524714', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:34.524633')
('2015-02-07 10:32:34.525073', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:34.525000')
('2015-02-07 10:32:36.024181', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:36.024104')
('2015-02-07 10:32:36.026281', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:36.026244')
('2015-02-07 10:32:37.526564', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:37.526492')
('2015-02-07 10:32:37.527215', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:37.527175')
('2015-02-07 10:32:39.024643', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:39.024567')
('2015-02-07 10:32:39.025487', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:39.025450')
('2015-02-07 10:32:40.525480', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:40.525385')
('2015-02-07 10:32:40.525857', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:40.525820')
('2015-02-07 10:32:42.025250', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:42.025159')
('2015-02-07 10:32:42.026248', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:42.026164')
('2015-02-07 10:32:43.525381', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:43.525302')
('2015-02-07 10:32:43.526266', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:43.526228')
('2015-02-07 10:32:45.023886', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:45.023811')
('2015-02-07 10:32:45.026483', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:45.026446')
('2015-02-07 10:32:46.523399', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:46.523309')
('2015-02-07 10:32:46.524485', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:46.524438')
('2015-02-07 10:32:48.023383', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:48.023310')
('2015-02-07 10:32:48.025563', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:48.025527')
('2015-02-07 10:32:49.525032', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:49.524961')
('2015-02-07 10:32:49.525665', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:49.525601')
('2015-02-07 10:32:51.025819', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:51.025739')
('2015-02-07 10:32:51.026783', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:51.026747')
('2015-02-07 10:32:52.523572', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:52.523495')
('2015-02-07 10:32:52.524840', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:52.524804')
('2015-02-07 10:32:54.023670', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:54.023591')
('2015-02-07 10:32:54.026713', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:54.026672')
('2015-02-07 10:32:55.525279', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:55.525203')
('2015-02-07 10:32:55.526107', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:55.526070')
('2015-02-07 10:32:57.025041', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:57.024955')
('2015-02-07 10:32:57.026578', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:57.026507')
('2015-02-07 10:32:58.525518', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:58.525436')
('2015-02-07 10:32:58.526059', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:58.526023')
('2015-02-07 10:33:00.025368', 'put_channel : channel tb0, group 1, time 2015-02-07 10:33:00.025231')
('2015-02-07 10:33:00.025731', 'put_channel : channel tb0, group 0, time 2015-02-07 10:33:00.025690')
('2015-02-07 10:33:01.524451', 'put_channel : channel tb0, group 1, time 2015-02-07 10:33:01.524373')
('2015-02-07 10:33:01.526159', 'put_channel : channel tb0, group 0, time 2015-02-07 10:33:01.526121')
('2015-02-07 10:33:03.123476', 'put_channel : channel tb0, group 0, time 2015-02-07 10:33:03.123399')
('2015-02-07 10:33:04.526470', 'put_channel : channel tb0, group 0, time 2015-02-07 10:33:04.526394')
('2015-02-07 10:33:06.025918', 'put_channel : channel tb0, group 0, time 2015-02-07 10:33:06.025815')
('2015-02-07 10:33:07.526083', 'put_channel : channel tb0, group 0, time 2015-02-07 10:33:07.526004')
('2015-02-07 10:33:09.026474', 'put_channel : channel tb0, group 0, time 2015-02-07 10:33:09.026395')
('2015-02-07 10:33:10.526738', 'put_channel : channel tb0, group 0, time 2015-02-07 10:33:10.526660')
('2015-02-07 10:33:12.025716', 'put_channel : channel tb0, group 0, time 2015-02-07 10:33:12.025623')
('2015-02-07 10:33:13.525507', 'put_channel : channel tb0, group 0, time 2015-02-07 10:33:13.525422')
('2015-02-07 10:33:15.025057', 'put_channel : channel tb0, group 0, time 2015-02-07 10:33:15.024978')
('2015-02-07 10:33:25.026380', 'put_channel : channel tb0, group 0, time 2015-02-07 10:33:25.026292')
('2015-02-07 10:33:25.041574', 'put_channel : channel tb0, group 0, time 2015-02-07 10:33:25.041504')
('2015-02-07 10:33:34.025099', 'put_channel : channel tb0, group 1, time 2015-02-07 10:33:34.025010')
('2015-02-07 10:33:34.025509', 'put_channel : channel tb0, group 0, time 2015-02-07 10:33:34.025425')
('2015-02-07 10:33:34.033316', 'put_channel : channel tb0, group 0, time 2015-02-07 10:33:34.033224')
('2015-02-07 10:33:34.526797', 'put_channel : channel tb0, group 0, time 2015-02-07 10:33:34.526714')
('2015-02-07 10:33:34.527122', 'put_channel : channel tb0, group 1, time 2015-02-07 10:33:34.527086')
('2015-02-07 10:33:34.528454', 'put_channel : channel tb0, group 1, time 2015-02-07 10:33:34.528418')
('2015-02-07 10:33:34.530465', 'put_channel : channel tb0, group 0, time 2015-02-07 10:33:34.530430')
('2015-02-07 10:33:34.560612', 'put_channel : channel tb0, group 0, time 2015-02-07 10:33:34.560570')
('2015-02-07 10:33:35.535784', 'put_channel : channel tb0, group 1, time 2015-02-07 10:33:35.535699')
('2015-02-07 10:33:35.537264', 'put_channel : channel tb0, group 0, time 2015-02-07 10:33:35.537215')
('2015-02-07 10:33:36.025699', 'put_channel : channel tb0, group 1, time 2015-02-07 10:33:36.025587')
('2015-02-07 10:33:36.026816', 'put_channel : channel tb0, group 0, time 2015-02-07 10:33:36.026750')
('2015-02-07 10:33:37.042318', 'put_channel : channel tb0, group 1, time 2015-02-07 10:33:37.042219')
('2015-02-07 10:33:37.525582', 'put_channel : channel tb0, group 1, time 2015-02-07 10:33:37.525507')
('2015-02-07 10:33:37.551509', 'put_channel : channel tb0, group 1, time 2015-02-07 10:33:37.551434')
('2015-02-07 10:33:39.025928', 'put_channel : channel tb0, group 1, time 2015-02-07 10:33:39.025850')
('2015-02-07 10:33:40.526737', 'put_channel : channel tb0, group 1, time 2015-02-07 10:33:40.526648')
('2015-02-07 10:33:42.024532', 'put_channel : channel tb0, group 1, time 2015-02-07 10:33:42.024456')
('2015-02-07 10:33:43.026585', 'put_channel : channel tb0, group 0, time 2015-02-07 10:33:43.026498')
('2015-02-07 10:33:43.525026', 'put_channel : channel tb0, group 1, time 2015-02-07 10:33:43.524941')
('2015-02-07 10:33:43.525972', 'put_channel : channel tb0, group 0, time 2015-02-07 10:33:43.525930')
('2015-02-07 10:33:43.529721', 'put_channel : channel tb0, group 0, time 2015-02-07 10:33:43.529669')
('2015-02-07 10:33:45.026271', 'put_channel : channel tb0, group 1, time 2015-02-07 10:33:45.026195')
('2015-02-07 10:33:45.027611', 'put_channel : channel tb0, group 0, time 2015-02-07 10:33:45.027570')
('2015-02-07 10:33:45.056781', 'put_channel : channel tb0, group 0, time 2015-02-07 10:33:45.056739')
('2015-02-07 10:33:46.034184', 'put_channel : channel tb0, group 0, time 2015-02-07 10:33:46.034094')
('2015-02-07 10:33:46.526907', 'put_channel : channel tb0, group 1, time 2015-02-07 10:33:46.526810')
('2015-02-07 10:33:47.584028', 'put_channel : channel tb0, group 1, time 2015-02-07 10:33:47.583943')
('2015-02-07 10:33:48.026692', 'put_channel : channel tb0, group 1, time 2015-02-07 10:33:48.026611')
('2015-02-07 10:33:49.525264', 'put_channel : channel tb0, group 1, time 2015-02-07 10:33:49.525195')
('2015-02-07 10:33:51.026034', 'put_channel : channel tb0, group 1, time 2015-02-07 10:33:51.025953')
('2015-02-07 10:33:52.524761', 'put_channel : channel tb0, group 1, time 2015-02-07 10:33:52.524683')
('2015-02-07 10:33:53.526150', 'put_channel : channel tb0, group 0, time 2015-02-07 10:33:53.526075')
('2015-02-07 10:33:53.535835', 'put_channel : channel tb0, group 0, time 2015-02-07 10:33:53.535798')
('2015-02-07 10:33:53.570180', 'put_channel : channel tb0, group 0, time 2015-02-07 10:33:53.570117')
('2015-02-07 10:33:54.032902', 'put_channel : channel tb0, group 1, time 2015-02-07 10:33:54.032822')
('2015-02-07 10:33:54.034058', 'put_channel : channel tb0, group 0, time 2015-02-07 10:33:54.034022')
('2015-02-07 10:33:54.035207', 'put_channel : channel tb0, group 0, time 2015-02-07 10:33:54.035171')
('2015-02-07 10:33:55.041193', 'put_channel : channel tb0, group 0, time 2015-02-07 10:33:55.041101')
('2015-02-07 10:33:55.524681', 'put_channel : channel tb0, group 1, time 2015-02-07 10:33:55.524603')
('2015-02-07 10:33:57.025082', 'put_channel : channel tb0, group 1, time 2015-02-07 10:33:57.025007')
('2015-02-07 10:33:58.524975', 'put_channel : channel tb0, group 1, time 2015-02-07 10:33:58.524895')
('2015-02-07 10:34:00.027234', 'put_channel : channel tb0, group 1, time 2015-02-07 10:34:00.027155')
('2015-02-07 10:34:01.524913', 'put_channel : channel tb0, group 1, time 2015-02-07 10:34:01.524826')
('2015-02-07 10:34:01.818063', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 51 tb0[1] 45 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:34:01.819268', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 51 tb0[1] 44 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:34:01.819989', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 51 tb0[1] 43 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:34:01.821286', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 51 tb0[1] 42 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:34:01.821924', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 51 tb0[1] 41 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:34:01.822605', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 51 tb0[1] 40 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:34:01.823938', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 51 tb0[1] 39 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:34:03.026049', 'put_channel : channel tb0, group 1, time 2015-02-07 10:34:03.025962')
('2015-02-07 10:34:04.025033', 'put_channel : channel tb0, group 0, time 2015-02-07 10:34:04.024946')
('2015-02-07 10:34:04.032284', 'put_channel : channel tb0, group 0, time 2015-02-07 10:34:04.032243')
('2015-02-07 10:34:04.526086', 'put_channel : channel tb0, group 0, time 2015-02-07 10:34:04.526014')
('2015-02-07 10:34:04.526670', 'put_channel : channel tb0, group 1, time 2015-02-07 10:34:04.526633')
('2015-02-07 10:34:04.529766', 'put_channel : channel tb0, group 0, time 2015-02-07 10:34:04.529729')
('2015-02-07 10:34:04.545452', 'put_channel : channel tb0, group 0, time 2015-02-07 10:34:04.545374')
('2015-02-07 10:34:05.538998', 'put_channel : channel tb0, group 0, time 2015-02-07 10:34:05.538894')
('2015-02-07 10:34:06.025502', 'put_channel : channel tb0, group 1, time 2015-02-07 10:34:06.025420')
('2015-02-07 10:34:07.525452', 'put_channel : channel tb0, group 1, time 2015-02-07 10:34:07.525359')
('2015-02-07 10:34:09.027488', 'put_channel : channel tb0, group 1, time 2015-02-07 10:34:09.027406')
('2015-02-07 10:34:10.634101', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 56 tb0[1] 44 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:34:10.635301', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 56 tb0[1] 43 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:34:11.277474', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 55 tb0[1] 43 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:34:11.278650', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 55 tb0[1] 42 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:34:12.636760', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 54 tb0[1] 42 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:34:12.637873', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 54 tb0[1] 41 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:34:13.280035', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 53 tb0[1] 41 , tb1[0] 0 tb1[1] 0')
