('2015-02-07 10:01:43.490613', 'worker [7] started')
('2015-02-07 10:01:43.490705', 'client 9 initted')
('2015-02-07 10:01:43.525281', 'put_channel : channel login, group 0, time 2015-02-07 10:01:43.525235')
('2015-02-07 10:01:43.525794', 'put_channel : channel login, group 1, time 2015-02-07 10:01:43.525721')
('2015-02-07 10:01:43.528869', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:43.787946', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:45.026295', 'put_channel : channel login, group 1, time 2015-02-07 10:01:45.026192')
('2015-02-07 10:01:45.026866', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:45.027295', 'put_channel : channel login, group 0, time 2015-02-07 10:01:45.027223')
('2015-02-07 10:01:45.289653', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:46.525571', 'put_channel : channel login, group 1, time 2015-02-07 10:01:46.525487')
('2015-02-07 10:01:46.525990', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:46.527507', 'put_channel : channel login, group 0, time 2015-02-07 10:01:46.527433')
('2015-02-07 10:01:46.791322', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:48.025316', 'put_channel : channel login, group 1, time 2015-02-07 10:01:48.025214')
('2015-02-07 10:01:48.025808', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:48.027293', 'put_channel : channel login, group 0, time 2015-02-07 10:01:48.027257')
('2015-02-07 10:01:48.292987', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:49.526283', 'put_channel : channel login, group 0, time 2015-02-07 10:01:49.526201')
('2015-02-07 10:01:49.526906', 'put_channel : channel login, group 1, time 2015-02-07 10:01:49.526864')
('2015-02-07 10:01:49.527296', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:32:31.524533', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:31.524447')
('2015-02-07 10:32:31.525539', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:31.525471')
('2015-02-07 10:32:33.024786', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:33.024708')
('2015-02-07 10:32:33.025133', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:33.025083')
('2015-02-07 10:32:34.525452', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:34.525361')
('2015-02-07 10:32:34.525822', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:34.525780')
('2015-02-07 10:32:36.024899', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:36.024825')
('2015-02-07 10:32:36.025263', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:36.025225')
('2015-02-07 10:32:37.525345', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:37.525267')
('2015-02-07 10:32:37.525769', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:37.525706')
('2015-02-07 10:32:39.024873', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:39.024779')
('2015-02-07 10:32:39.025755', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:39.025677')
('2015-02-07 10:32:40.526878', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:40.526801')
('2015-02-07 10:32:40.527367', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:40.527325')
('2015-02-07 10:32:42.025373', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:42.025297')
('2015-02-07 10:32:42.026026', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:42.025990')
('2015-02-07 10:32:43.525373', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:43.525296')
('2015-02-07 10:32:43.526923', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:43.526881')
('2015-02-07 10:32:45.024971', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:45.024884')
('2015-02-07 10:32:45.026743', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:45.026675')
('2015-02-07 10:32:46.524266', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:46.524181')
('2015-02-07 10:32:46.526912', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:46.526873')
('2015-02-07 10:32:48.025180', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:48.025103')
('2015-02-07 10:32:48.026510', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:48.026473')
('2015-02-07 10:32:49.525422', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:49.525343')
('2015-02-07 10:32:49.525919', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:49.525877')
('2015-02-07 10:32:51.026064', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:51.025989')
('2015-02-07 10:32:51.026433', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:51.026397')
('2015-02-07 10:32:52.526660', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:52.526564')
('2015-02-07 10:32:52.527044', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:52.527000')
('2015-02-07 10:32:54.024968', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:54.024883')
('2015-02-07 10:32:54.026235', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:54.026198')
('2015-02-07 10:32:55.526403', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:55.526319')
('2015-02-07 10:32:55.526741', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:55.526699')
('2015-02-07 10:32:57.025705', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:57.025627')
('2015-02-07 10:32:57.027296', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:57.027228')
('2015-02-07 10:32:58.525265', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:58.525170')
('2015-02-07 10:32:58.526579', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:58.526483')
('2015-02-07 10:33:00.026029', 'put_channel : channel tb0, group 0, time 2015-02-07 10:33:00.025950')
('2015-02-07 10:33:00.027445', 'put_channel : channel tb0, group 1, time 2015-02-07 10:33:00.027374')
('2015-02-07 10:33:01.525087', 'put_channel : channel tb0, group 0, time 2015-02-07 10:33:01.525005')
('2015-02-07 10:33:01.526616', 'put_channel : channel tb0, group 1, time 2015-02-07 10:33:01.526565')
('2015-02-07 10:33:03.026288', 'put_channel : channel tb0, group 1, time 2015-02-07 10:33:03.026212')
('2015-02-07 10:33:03.122846', 'put_channel : channel tb0, group 0, time 2015-02-07 10:33:03.122790')
('2015-02-07 10:33:04.524234', 'put_channel : channel tb0, group 0, time 2015-02-07 10:33:04.524153')
('2015-02-07 10:33:04.525959', 'put_channel : channel tb0, group 1, time 2015-02-07 10:33:04.525889')
