('2015-02-07 10:01:42.953788', 'worker [5] started')
('2015-02-07 10:01:42.953865', 'client 9 initted')
('2015-02-07 10:01:43.526218', 'put_channel : channel login, group 0, time 2015-02-07 10:01:43.526111')
('2015-02-07 10:01:43.526608', 'put_channel : channel login, group 1, time 2015-02-07 10:01:43.526560')
('2015-02-07 10:01:43.529932', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:43.550960', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:45.024479', 'put_channel : channel login, group 0, time 2015-02-07 10:01:45.024378')
('2015-02-07 10:01:45.027948', 'put_channel : channel login, group 1, time 2015-02-07 10:01:45.027909')
('2015-02-07 10:01:45.028415', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:45.052770', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:46.524467', 'put_channel : channel login, group 0, time 2015-02-07 10:01:46.524352')
('2015-02-07 10:01:46.526528', 'put_channel : channel login, group 1, time 2015-02-07 10:01:46.526442')
('2015-02-07 10:01:46.527116', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:46.554503', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:48.025576', 'put_channel : channel login, group 0, time 2015-02-07 10:01:48.025472')
('2015-02-07 10:01:48.026129', 'put_channel : channel login, group 1, time 2015-02-07 10:01:48.026052')
('2015-02-07 10:01:48.026655', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:48.056333', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:49.524169', 'put_channel : channel login, group 0, time 2015-02-07 10:01:49.524080')
('2015-02-07 10:01:49.524766', 'put_channel : channel login, group 1, time 2015-02-07 10:01:49.524730')
('2015-02-07 10:01:49.525177', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:32:31.526102', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:31.526002')
('2015-02-07 10:32:31.527009', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:31.526954')
('2015-02-07 10:32:33.024550', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:33.024464')
('2015-02-07 10:32:33.025441', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:33.025404')
('2015-02-07 10:32:34.526531', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:34.526408')
('2015-02-07 10:32:34.526990', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:34.526954')
('2015-02-07 10:32:36.027079', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:36.026977')
('2015-02-07 10:32:36.027703', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:36.027564')
('2015-02-07 10:32:37.525875', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:37.525765')
('2015-02-07 10:32:37.526464', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:37.526425')
