('2015-02-07 10:01:41.951838', 'worker [1] started')
('2015-02-07 10:01:41.951948', 'client 9 initted')
('2015-02-07 10:01:42.025988', 'put_channel : channel login, group 1, time 2015-02-07 10:01:42.025870')
('2015-02-07 10:01:42.027002', 'put_channel : channel login, group 0, time 2015-02-07 10:01:42.026953')
('2015-02-07 10:01:42.030376', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:42.248627', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:43.525599', 'put_channel : channel login, group 0, time 2015-02-07 10:01:43.525499')
('2015-02-07 10:01:43.525966', 'put_channel : channel login, group 1, time 2015-02-07 10:01:43.525927')
('2015-02-07 10:01:43.526358', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:43.750644', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:45.026260', 'put_channel : channel login, group 0, time 2015-02-07 10:01:45.026125')
('2015-02-07 10:01:45.027126', 'put_channel : channel login, group 1, time 2015-02-07 10:01:45.027049')
('2015-02-07 10:01:45.027670', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:45.252543', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:46.524646', 'put_channel : channel login, group 1, time 2015-02-07 10:01:46.524550')
('2015-02-07 10:01:46.524996', 'put_channel : channel login, group 0, time 2015-02-07 10:01:46.524956')
('2015-02-07 10:01:46.525359', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:46.754442', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:48.026064', 'put_channel : channel login, group 1, time 2015-02-07 10:01:48.025957')
('2015-02-07 10:01:48.026862', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-02-07 10:01:48.027720', 'put_channel : channel login, group 0, time 2015-02-07 10:01:48.027680')
('2015-02-07 10:32:31.526426', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:31.526335')
('2015-02-07 10:32:31.527048', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:31.527000')
('2015-02-07 10:32:33.027055', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:33.026964')
('2015-02-07 10:32:33.027402', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:33.027349')
('2015-02-07 10:32:34.526014', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:34.525886')
('2015-02-07 10:32:34.526411', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:34.526350')
('2015-02-07 10:32:36.024107', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:36.024008')
('2015-02-07 10:32:36.026183', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:36.026141')
('2015-02-07 10:32:37.525228', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:37.525136')
('2015-02-07 10:32:37.525933', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:37.525890')
('2015-02-07 10:32:39.025119', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:39.025027')
('2015-02-07 10:32:39.027355', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:39.027305')
('2015-02-07 10:32:40.525641', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:40.525550')
('2015-02-07 10:32:40.526249', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:40.526140')
('2015-02-07 10:32:42.025848', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:42.025745')
('2015-02-07 10:32:42.029891', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:42.029803')
('2015-02-07 10:32:43.525130', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:43.525012')
('2015-02-07 10:32:43.525842', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:43.525798')
('2015-02-07 10:32:45.027648', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:45.027540')
('2015-02-07 10:32:45.031079', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:45.031028')
('2015-02-07 10:32:46.526854', 'put_channel : channel tb0, group 0, time 2015-02-07 10:32:46.526765')
('2015-02-07 10:32:46.527487', 'put_channel : channel tb0, group 1, time 2015-02-07 10:32:46.527445')
