('2015-03-21 09:55:25.347566', 'worker [3] started')
('2015-03-21 09:55:25.347646', 'client 8 initted')
('2015-03-21 09:55:25.509243', 'put_channel : channel login, group 1, time 2015-03-21 09:55:25.509124')
('2015-03-21 09:55:25.517162', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:25.518064', 'put_channel : channel login, group 0, time 2015-03-21 09:55:25.517972')
('2015-03-21 09:55:25.644886', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:27.010162', 'put_channel : channel login, group 0, time 2015-03-21 09:55:27.010040')
('2015-03-21 09:55:27.011283', 'put_channel : channel login, group 1, time 2015-03-21 09:55:27.011193')
('2015-03-21 09:55:27.012241', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:27.147888', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:28.509325', 'put_channel : channel login, group 1, time 2015-03-21 09:55:28.509191')
('2015-03-21 09:55:28.510269', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:28.512465', 'put_channel : channel login, group 0, time 2015-03-21 09:55:28.512313')
('2015-03-21 09:55:28.650727', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:30.009006', 'put_channel : channel login, group 1, time 2015-03-21 09:55:30.008872')
('2015-03-21 09:55:30.009935', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:30.011650', 'put_channel : channel login, group 0, time 2015-03-21 09:55:30.011476')
('2015-03-21 09:55:30.154530', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 10:32:31.508908', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:31.508697')
('2015-03-21 10:32:31.510730', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:31.510624')
('2015-03-21 10:32:33.008328', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:33.008192')
('2015-03-21 10:32:33.010672', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:33.010579')
('2015-03-21 10:32:34.508918', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:34.508774')
('2015-03-21 10:32:34.511976', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:34.511912')
('2015-03-21 10:32:36.006854', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:36.006743')
('2015-03-21 10:32:36.008568', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:36.008519')
('2015-03-21 10:32:37.509773', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:37.509637')
('2015-03-21 10:32:37.513070', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:37.512984')
('2015-03-21 10:32:39.006702', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:39.006602')
('2015-03-21 10:32:39.008427', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:39.008375')
('2015-03-21 10:32:40.509965', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:40.509830')
('2015-03-21 10:32:40.512566', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:40.512481')
('2015-03-21 10:32:42.008836', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:42.008701')
('2015-03-21 10:32:42.010337', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:42.010245')
('2015-03-21 10:32:43.509360', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:43.509225')
('2015-03-21 10:32:43.511110', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:43.511019')
('2015-03-21 10:32:45.008800', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:45.008666')
('2015-03-21 10:32:45.011740', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:45.011613')
('2015-03-21 10:32:46.508412', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:46.508277')
('2015-03-21 10:32:46.509902', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:46.509818')
('2015-03-21 10:32:48.006860', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:48.006762')
('2015-03-21 10:32:48.010122', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:48.010069')
('2015-03-21 10:32:49.508560', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:49.508427')
('2015-03-21 10:32:49.509757', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:49.509675')
('2015-03-21 10:32:51.008563', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:51.008427')
('2015-03-21 10:32:51.011418', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:51.011337')
('2015-03-21 10:32:52.509446', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:52.509310')
('2015-03-21 10:32:52.510149', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:52.510058')
('2015-03-21 10:32:54.006233', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:54.006116')
('2015-03-21 10:32:54.007862', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:54.007817')
('2015-03-21 10:32:55.509904', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:55.509766')
('2015-03-21 10:32:55.510261', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:55.510168')
('2015-03-21 10:32:57.009285', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:57.009160')
('2015-03-21 10:32:57.010790', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:57.010699')
('2015-03-21 10:32:58.506965', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:58.506865')
('2015-03-21 10:32:58.510760', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:58.510711')
('2015-03-21 10:33:00.010889', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:00.010697')
('2015-03-21 10:33:00.011262', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:00.011169')
('2015-03-21 10:33:01.510407', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:01.510276')
('2015-03-21 10:33:01.511832', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:01.511750')
('2015-03-21 10:33:03.010320', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:03.010165')
('2015-03-21 10:33:03.010922', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:03.010831')
('2015-03-21 10:33:04.508273', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:04.508141')
('2015-03-21 10:33:04.510095', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:04.510003')
('2015-03-21 10:33:06.008682', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:06.008546')
('2015-03-21 10:33:06.011364', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:06.011281')
('2015-03-21 10:33:07.508409', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:07.508276')
('2015-03-21 10:33:09.010139', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:09.009989')
('2015-03-21 10:33:10.510353', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:10.510220')
('2015-03-21 10:33:11.510083', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:11.509940')
('2015-03-21 10:33:12.009782', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:12.009646')
('2015-03-21 10:33:12.011870', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:12.011786')
('2015-03-21 10:33:12.012618', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:12.012457')
('2015-03-21 10:33:13.509665', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:13.509531')
('2015-03-21 10:33:13.510674', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:13.510591')
('2015-03-21 10:33:14.523343', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:14.523201')
('2015-03-21 10:33:15.009662', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:15.009519')
('2015-03-21 10:33:15.010266', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:15.010184')
('2015-03-21 10:33:23.507785', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:23.507554')
('2015-03-21 10:33:23.522392', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:23.522298')
('2015-03-21 10:33:25.510272', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:25.510138')
