('2015-03-21 09:55:28.822839', 'worker [9] started')
('2015-03-21 09:55:28.822975', 'client 8 initted')
('2015-03-21 09:55:30.009791', 'put_channel : channel login, group 0, time 2015-03-21 09:55:30.009666')
('2015-03-21 09:55:30.010627', 'put_channel : channel login, group 1, time 2015-03-21 09:55:30.010470')
('2015-03-21 09:55:30.018582', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:30.019761', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:31.509085', 'put_channel : channel login, group 0, time 2015-03-21 09:55:31.508862')
('2015-03-21 09:55:31.510350', 'put_channel : channel login, group 1, time 2015-03-21 09:55:31.510261')
('2015-03-21 09:55:31.511202', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:31.522885', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:33.008780', 'put_channel : channel login, group 0, time 2015-03-21 09:55:33.008660')
('2015-03-21 09:55:33.010265', 'put_channel : channel login, group 1, time 2015-03-21 09:55:33.010175')
('2015-03-21 09:55:33.011054', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:33.025103', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:34.508578', 'put_channel : channel login, group 0, time 2015-03-21 09:55:34.508447')
('2015-03-21 09:55:34.511914', 'put_channel : channel login, group 1, time 2015-03-21 09:55:34.511829')
('2015-03-21 09:55:34.512846', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:34.527306', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 10:32:31.510475', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:31.510253')
('2015-03-21 10:32:31.513840', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:31.513748')
('2015-03-21 10:32:33.008409', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:33.008288')
('2015-03-21 10:32:33.011701', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:33.011609')
('2015-03-21 10:32:34.509717', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:34.509584')
('2015-03-21 10:32:34.510529', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:34.510446')
('2015-03-21 10:32:36.005877', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:36.005779')
('2015-03-21 10:32:36.008026', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:36.007972')
('2015-03-21 10:32:37.509731', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:37.509600')
('2015-03-21 10:32:37.510422', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:37.510341')
('2015-03-21 10:32:39.009270', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:39.009106')
