('2015-03-21 09:55:26.550643', 'worker [5] started')
('2015-03-21 09:55:26.550780', 'client 8 initted')
('2015-03-21 09:55:27.009016', 'put_channel : channel login, group 1, time 2015-03-21 09:55:27.008926')
('2015-03-21 09:55:27.015870', 'put_channel : channel login, group 0, time 2015-03-21 09:55:27.015780')
('2015-03-21 09:55:27.017215', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:27.144049', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:28.509763', 'put_channel : channel login, group 0, time 2015-03-21 09:55:28.509664')
('2015-03-21 09:55:28.510402', 'put_channel : channel login, group 1, time 2015-03-21 09:55:28.510321')
('2015-03-21 09:55:28.510943', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:28.648802', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:30.008150', 'put_channel : channel login, group 1, time 2015-03-21 09:55:30.008040')
('2015-03-21 09:55:30.009071', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:30.010517', 'put_channel : channel login, group 0, time 2015-03-21 09:55:30.010434')
('2015-03-21 09:55:30.151210', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:31.509762', 'put_channel : channel login, group 1, time 2015-03-21 09:55:31.509673')
('2015-03-21 09:55:31.510330', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:31.512209', 'put_channel : channel login, group 0, time 2015-03-21 09:55:31.512068')
('2015-03-21 09:55:31.653875', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 10:32:31.510852', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:31.510652')
('2015-03-21 10:32:31.512053', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:31.511970')
('2015-03-21 10:32:33.008075', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:33.007974')
('2015-03-21 10:32:33.009236', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:33.009153')
('2015-03-21 10:32:34.508960', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:34.508801')
('2015-03-21 10:32:34.509512', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:34.509368')
('2015-03-21 10:32:36.009307', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:36.009203')
('2015-03-21 10:32:36.010165', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:36.010012')
('2015-03-21 10:32:37.508771', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:37.508663')
('2015-03-21 10:32:37.510406', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:37.510322')
('2015-03-21 10:32:39.009857', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:39.009759')
('2015-03-21 10:32:39.010599', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:39.010509')
('2015-03-21 10:32:40.506424', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:40.506335')
('2015-03-21 10:32:40.508175', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:40.508123')
('2015-03-21 10:32:42.007992', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:42.007874')
('2015-03-21 10:32:42.009601', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:42.009518')
('2015-03-21 10:32:43.509012', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:43.508714')
('2015-03-21 10:32:43.509279', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:43.509210')
('2015-03-21 10:32:45.007712', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:45.007603')
('2015-03-21 10:32:45.010144', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:45.010054')
('2015-03-21 10:32:46.508300', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:46.508186')
('2015-03-21 10:32:46.511040', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:46.510952')
('2015-03-21 10:32:48.008256', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:48.008164')
('2015-03-21 10:32:48.008987', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:48.008900')
('2015-03-21 10:32:49.508335', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:49.508209')
('2015-03-21 10:32:49.509679', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:49.509591')
('2015-03-21 10:32:51.010146', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:51.009918')
('2015-03-21 10:32:51.012928', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:51.012838')
('2015-03-21 10:32:52.507535', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:52.507427')
('2015-03-21 10:32:52.509290', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:52.509201')
('2015-03-21 10:32:54.010776', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:54.010672')
('2015-03-21 10:32:54.011517', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:54.011391')
('2015-03-21 10:32:55.509185', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:55.509079')
('2015-03-21 10:32:55.509710', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:55.509631')
('2015-03-21 10:32:57.009401', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:57.009305')
('2015-03-21 10:32:57.010037', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:57.009910')
('2015-03-21 10:32:58.510471', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:58.510370')
('2015-03-21 10:32:58.511133', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:58.511055')
('2015-03-21 10:33:00.009749', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:00.009649')
('2015-03-21 10:33:01.510411', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:01.510308')
('2015-03-21 10:33:03.011926', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:03.011824')
('2015-03-21 10:33:04.508935', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:04.508831')
('2015-03-21 10:33:13.508181', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:13.508049')
('2015-03-21 10:33:13.510149', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:13.510066')
('2015-03-21 10:33:15.008728', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:15.008529')
('2015-03-21 10:33:15.009301', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:15.009214')
('2015-03-21 10:33:16.020377', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:16.020280')
('2015-03-21 10:33:16.509512', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:16.509423')
('2015-03-21 10:33:18.008908', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:18.008819')
('2015-03-21 10:33:18.009738', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:18.009658')
('2015-03-21 10:33:18.011065', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:18.010978')
('2015-03-21 10:33:19.022372', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:19.022276')
('2015-03-21 10:33:19.509601', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:19.509514')
('2015-03-21 10:33:19.510682', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:19.510548')
('2015-03-21 10:33:19.511482', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:19.511317')
('2015-03-21 10:33:19.524609', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:19.524481')
('2015-03-21 10:33:20.518715', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:20.518599')
('2015-03-21 10:33:21.008546', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:21.008359')
('2015-03-21 10:33:21.009465', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:21.009376')
('2015-03-21 10:33:22.508264', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:22.508154')
('2015-03-21 10:33:24.009593', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:24.009481')
('2015-03-21 10:33:24.055899', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:24.055811')
('2015-03-21 10:33:25.006758', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:25.006658')
('2015-03-21 10:33:25.509829', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:25.509741')
('2015-03-21 10:33:27.009697', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:27.009607')
('2015-03-21 10:33:28.507931', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:28.507827')
('2015-03-21 10:33:30.008418', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:30.008320')
('2015-03-21 10:33:31.508437', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:31.508334')
('2015-03-21 10:33:33.008810', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:33.008723')
('2015-03-21 10:33:34.507684', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:34.507593')
('2015-03-21 10:33:36.007751', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:36.007658')
('2015-03-21 10:33:37.509610', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:37.509519')
('2015-03-21 10:33:39.008067', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:39.007979')
('2015-03-21 10:33:40.008810', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:40.008717')
('2015-03-21 10:33:40.022483', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:40.022397')
('2015-03-21 10:33:40.506606', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:40.506526')
('2015-03-21 10:33:40.509118', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:40.509070')
('2015-03-21 10:33:40.510099', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:40.510052')
('2015-03-21 10:33:41.520487', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:41.520382')
('2015-03-21 10:33:41.576418', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:41.576330')
('2015-03-21 10:33:42.008095', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:42.008007')
('2015-03-21 10:33:42.009281', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:42.009198')
('2015-03-21 10:33:42.039647', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:42.039556')
('2015-03-21 10:33:43.016280', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:43.016191')
('2015-03-21 10:33:43.509403', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:43.509315')
('2015-03-21 10:33:43.511611', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:43.511524')
('2015-03-21 10:33:43.526443', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:43.526358')
('2015-03-21 10:33:45.008067', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:45.007972')
('2015-03-21 10:33:45.009341', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:45.009254')
('2015-03-21 10:33:45.032388', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:45.032300')
('2015-03-21 10:33:46.509517', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:46.509425')
('2015-03-21 10:33:46.510154', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:46.510074')
