('2015-03-21 09:55:24.772685', 'worker [2] started')
('2015-03-21 09:55:24.772823', 'client 8 initted')
('2015-03-21 09:55:25.511499', 'put_channel : channel login, group 1, time 2015-03-21 09:55:25.511373')
('2015-03-21 09:55:25.519282', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:25.520234', 'put_channel : channel login, group 0, time 2015-03-21 09:55:25.520155')
('2015-03-21 09:55:25.668396', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:27.009750', 'put_channel : channel login, group 1, time 2015-03-21 09:55:27.009615')
('2015-03-21 09:55:27.010630', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:27.012311', 'put_channel : channel login, group 0, time 2015-03-21 09:55:27.012160')
('2015-03-21 09:55:27.171732', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:28.508433', 'put_channel : channel login, group 1, time 2015-03-21 09:55:28.508302')
('2015-03-21 09:55:28.509222', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:28.510574', 'put_channel : channel login, group 0, time 2015-03-21 09:55:28.510489')
('2015-03-21 09:55:28.674516', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:30.009286', 'put_channel : channel login, group 0, time 2015-03-21 09:55:30.009151')
('2015-03-21 09:55:30.010014', 'put_channel : channel login, group 1, time 2015-03-21 09:55:30.009923')
('2015-03-21 09:55:30.010647', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
