('2015-01-17 09:36:43.311691', 'worker [2] started')
('2015-01-17 09:36:43.311864', 'client 9 initted')
('2015-01-17 09:36:43.507990', 'put_channel : channel login, group 0, time 2015-01-17 09:36:43.507901')
('2015-01-17 09:36:43.509050', 'put_channel : channel login, group 1, time 2015-01-17 09:36:43.508997')
('2015-01-17 09:36:43.512398', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:43.606522', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:45.009714', 'put_channel : channel login, group 0, time 2015-01-17 09:36:45.009641')
('2015-01-17 09:36:45.010060', 'put_channel : channel login, group 1, time 2015-01-17 09:36:45.010014')
('2015-01-17 09:36:45.010343', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:45.109884', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:46.510382', 'put_channel : channel login, group 0, time 2015-01-17 09:36:46.510235')
('2015-01-17 09:36:46.511839', 'put_channel : channel login, group 1, time 2015-01-17 09:36:46.511741')
('2015-01-17 09:36:46.512586', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:46.612593', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:48.010675', 'put_channel : channel login, group 0, time 2015-01-17 09:36:48.010529')
('2015-01-17 09:36:48.012953', 'put_channel : channel login, group 1, time 2015-01-17 09:36:48.012853')
('2015-01-17 09:36:48.013720', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:48.115775', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:49.510465', 'put_channel : channel login, group 0, time 2015-01-17 09:36:49.510339')
('2015-01-17 09:36:49.513214', 'put_channel : channel login, group 1, time 2015-01-17 09:36:49.513080')
('2015-01-17 09:36:49.514178', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 10:32:31.508625', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:31.508518')
('2015-01-17 10:32:31.512201', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:31.512159')
('2015-01-17 10:32:33.008967', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:33.008879')
