('2015-01-17 09:36:45.518973', 'worker [7] started')
('2015-01-17 09:36:45.519115', 'client 9 initted')
('2015-01-17 09:36:46.510799', 'put_channel : channel login, group 1, time 2015-01-17 09:36:46.510673')
('2015-01-17 09:36:46.516151', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:46.516599', 'put_channel : channel login, group 0, time 2015-01-17 09:36:46.516552')
('2015-01-17 09:36:46.715559', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:48.010709', 'put_channel : channel login, group 1, time 2015-01-17 09:36:48.010582')
('2015-01-17 09:36:48.011581', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:48.012463', 'put_channel : channel login, group 0, time 2015-01-17 09:36:48.012409')
('2015-01-17 09:36:48.218633', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:49.508407', 'put_channel : channel login, group 1, time 2015-01-17 09:36:49.508326')
('2015-01-17 09:36:49.508800', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:49.511136', 'put_channel : channel login, group 0, time 2015-01-17 09:36:49.511096')
('2015-01-17 09:36:49.721594', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:51.008693', 'put_channel : channel login, group 1, time 2015-01-17 09:36:51.008620')
('2015-01-17 09:36:51.009124', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:51.009884', 'put_channel : channel login, group 0, time 2015-01-17 09:36:51.009844')
