('2015-01-17 09:36:45.910593', 'worker [8] started')
('2015-01-17 09:36:45.910660', 'client 9 initted')
('2015-01-17 09:36:46.510960', 'put_channel : channel login, group 1, time 2015-01-17 09:36:46.510791')
('2015-01-17 09:36:46.516694', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:46.517498', 'put_channel : channel login, group 0, time 2015-01-17 09:36:46.517396')
('2015-01-17 09:36:46.808066', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:48.010491', 'put_channel : channel login, group 1, time 2015-01-17 09:36:48.010387')
('2015-01-17 09:36:48.010933', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:48.012077', 'put_channel : channel login, group 0, time 2015-01-17 09:36:48.012038')
('2015-01-17 09:36:48.310620', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:49.507314', 'put_channel : channel login, group 1, time 2015-01-17 09:36:49.507242')
('2015-01-17 09:36:49.507639', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:49.511722', 'put_channel : channel login, group 0, time 2015-01-17 09:36:49.511675')
('2015-01-17 09:36:49.512445', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:51.006974', 'put_channel : channel login, group 1, time 2015-01-17 09:36:51.006896')
('2015-01-17 09:36:51.007342', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:51.011332', 'put_channel : channel login, group 0, time 2015-01-17 09:36:51.011290')
('2015-01-17 09:36:51.014235', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:52.513526', 'put_channel : channel login, group 0, time 2015-01-17 09:36:52.513392')
('2015-01-17 09:36:52.513847', 'put_channel : channel login, group 1, time 2015-01-17 09:36:52.513785')
('2015-01-17 09:36:52.514391', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 10:32:31.512234', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:31.512031')
('2015-01-17 10:32:31.513313', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:31.513206')
('2015-01-17 10:32:33.008966', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:33.008794')
('2015-01-17 10:32:33.242677', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:33.242498')
('2015-01-17 10:32:34.508806', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:34.508733')
('2015-01-17 10:32:34.715495', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:34.715336')
('2015-01-17 10:32:36.009644', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:36.009515')
('2015-01-17 10:32:36.235274', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:36.235111')
('2015-01-17 10:32:37.510579', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:37.510446')
('2015-01-17 10:32:38.507605', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:38.507462')
('2015-01-17 10:32:39.009455', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:39.009322')
('2015-01-17 10:32:40.507512', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:40.507399')
('2015-01-17 10:32:40.510638', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:40.510584')
('2015-01-17 10:32:42.009004', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:42.008929')
('2015-01-17 10:32:42.074483', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:42.074394')
('2015-01-17 10:32:43.509346', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:43.509196')
('2015-01-17 10:32:43.510737', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:43.510651')
('2015-01-17 10:32:45.009108', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:45.008981')
('2015-01-17 10:32:46.047156', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:46.047018')
('2015-01-17 10:32:46.507011', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:46.506940')
('2015-01-17 10:32:46.512125', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:46.512023')
('2015-01-17 10:32:48.010075', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:48.009966')
('2015-01-17 10:32:48.050298', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:48.050191')
('2015-01-17 10:32:48.082147', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:48.082022')
('2015-01-17 10:32:49.511208', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:49.511072')
('2015-01-17 10:32:49.511890', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:49.511790')
('2015-01-17 10:32:51.008187', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:51.008114')
('2015-01-17 10:32:52.509458', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:52.509384')
('2015-01-17 10:32:52.511829', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:52.511756')
('2015-01-17 10:32:54.008403', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:54.008267')
('2015-01-17 10:32:55.059921', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:55.059828')
('2015-01-17 10:32:55.508664', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:55.508521')
('2015-01-17 10:32:55.509701', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:55.509549')
('2015-01-17 10:32:57.009915', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:57.009745')
('2015-01-17 10:32:58.509252', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:58.509123')
('2015-01-17 10:32:59.093479', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:59.093379')
('2015-01-17 10:33:00.008077', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:00.007949')
('2015-01-17 10:33:01.506177', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:01.506105')
('2015-01-17 10:33:03.009255', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:03.009123')
('2015-01-17 10:33:04.506794', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:04.506720')
('2015-01-17 10:33:06.008592', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:06.008474')
('2015-01-17 10:33:07.508218', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:07.508080')
('2015-01-17 10:33:09.007521', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:09.007410')
('2015-01-17 10:33:10.506942', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:10.506869')
('2015-01-17 10:33:12.012330', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:12.012187')
('2015-01-17 10:33:13.509631', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:13.509506')
('2015-01-17 10:33:15.010988', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:15.010851')
('2015-01-17 10:33:46.529974', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:46.529846')
('2015-01-17 10:33:47.506044', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:47.505875')
('2015-01-17 10:33:47.522095', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:47.522000')
('2015-01-17 10:33:47.553804', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:47.553698')
('2015-01-17 10:33:48.006360', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:48.006291')
('2015-01-17 10:33:48.009009', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:48.008962')
('2015-01-17 10:33:48.035475', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:48.035371')
('2015-01-17 10:33:49.026084', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:49.025943')
('2015-01-17 10:33:49.057693', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:49.057579')
('2015-01-17 10:33:49.509603', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:49.509474')
('2015-01-17 10:33:49.537132', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:49.537074')
('2015-01-17 10:33:50.513330', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:50.513191')
('2015-01-17 10:33:50.562702', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:50.562537')
('2015-01-17 10:33:51.011090', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:51.010959')
('2015-01-17 10:33:51.041468', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:51.041367')
('2015-01-17 10:33:52.065112', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:52.065033')
('2015-01-17 10:33:52.508127', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:52.508054')
('2015-01-17 10:33:52.529409', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:52.529309')
