('2015-01-17 09:36:45.049884', 'worker [6] started')
('2015-01-17 09:36:45.049965', 'client 9 initted')
('2015-01-17 09:36:46.506968', 'put_channel : channel login, group 1, time 2015-01-17 09:36:46.506905')
('2015-01-17 09:36:46.509811', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:46.510472', 'put_channel : channel login, group 0, time 2015-01-17 09:36:46.510434')
('2015-01-17 09:36:46.548430', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:48.006584', 'put_channel : channel login, group 1, time 2015-01-17 09:36:48.006521')
('2015-01-17 09:36:48.006947', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:48.010818', 'put_channel : channel login, group 0, time 2015-01-17 09:36:48.010778')
('2015-01-17 09:36:48.051234', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:49.508287', 'put_channel : channel login, group 1, time 2015-01-17 09:36:49.508226')
('2015-01-17 09:36:49.508660', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:49.510180', 'put_channel : channel login, group 0, time 2015-01-17 09:36:49.510146')
('2015-01-17 09:36:49.553235', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:51.007961', 'put_channel : channel login, group 1, time 2015-01-17 09:36:51.007900')
('2015-01-17 09:36:51.008384', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:51.009180', 'put_channel : channel login, group 0, time 2015-01-17 09:36:51.009145')
('2015-01-17 09:36:51.054995', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:52.507769', 'put_channel : channel login, group 1, time 2015-01-17 09:36:52.507637')
('2015-01-17 09:36:52.508312', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:52.510411', 'put_channel : channel login, group 0, time 2015-01-17 09:36:52.510372')
('2015-01-17 10:32:31.509612', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:31.509540')
('2015-01-17 10:32:31.509972', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:31.509938')
('2015-01-17 10:32:33.006907', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:33.006834')
('2015-01-17 10:32:34.506643', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:34.506580')
('2015-01-17 10:32:34.712524', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:34.712429')
('2015-01-17 10:32:36.007651', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:36.007565')
('2015-01-17 10:32:37.511367', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:37.511304')
('2015-01-17 10:32:38.505711', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:38.505631')
('2015-01-17 10:32:39.007899', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:39.007836')
('2015-01-17 10:32:39.047902', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:39.047839')
('2015-01-17 10:32:40.508691', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:40.508626')
('2015-01-17 10:32:40.509477', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:40.509443')
('2015-01-17 10:32:42.005994', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:42.005938')
('2015-01-17 10:32:43.044427', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:43.044352')
('2015-01-17 10:32:43.506867', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:43.506803')
('2015-01-17 10:32:43.509286', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:43.509230')
('2015-01-17 10:32:45.007511', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:45.007448')
('2015-01-17 10:32:46.506809', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:46.506747')
('2015-01-17 10:32:46.509075', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:46.509041')
