('2015-01-17 09:36:43.025696', 'worker [1] started')
('2015-01-17 09:36:43.025770', 'client 9 initted')
('2015-01-17 09:36:43.510409', 'put_channel : channel login, group 1, time 2015-01-17 09:36:43.510273')
('2015-01-17 09:36:43.517520', 'put_channel : channel login, group 0, time 2015-01-17 09:36:43.517397')
('2015-01-17 09:36:43.517919', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:43.621327', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:45.011578', 'put_channel : channel login, group 1, time 2015-01-17 09:36:45.011450')
('2015-01-17 09:36:45.012298', 'put_channel : channel login, group 0, time 2015-01-17 09:36:45.012213')
('2015-01-17 09:36:45.013183', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:45.123688', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:46.509982', 'put_channel : channel login, group 1, time 2015-01-17 09:36:46.509856')
('2015-01-17 09:36:46.510562', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:46.512923', 'put_channel : channel login, group 0, time 2015-01-17 09:36:46.512743')
('2015-01-17 09:36:46.626068', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:48.008771', 'put_channel : channel login, group 1, time 2015-01-17 09:36:48.008620')
('2015-01-17 09:36:48.009152', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:48.011640', 'put_channel : channel login, group 0, time 2015-01-17 09:36:48.011594')
('2015-01-17 09:36:48.128816', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:49.508154', 'put_channel : channel login, group 1, time 2015-01-17 09:36:49.508025')
('2015-01-17 09:36:49.508970', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:49.510911', 'put_channel : channel login, group 0, time 2015-01-17 09:36:49.510873')
('2015-01-17 10:32:31.509921', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:31.509713')
('2015-01-17 10:32:31.511230', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:31.511117')
('2015-01-17 10:32:33.008976', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:33.008912')
('2015-01-17 10:32:33.244566', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:33.244385')
('2015-01-17 10:32:34.509637', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:34.509513')
('2015-01-17 10:32:34.512832', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:34.512741')
('2015-01-17 10:32:36.009209', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:36.009082')
('2015-01-17 10:32:36.235462', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:36.235350')
