('2015-01-17 09:36:44.340428', 'worker [4] started')
('2015-01-17 09:36:44.340495', 'client 9 initted')
('2015-01-17 09:36:45.010818', 'put_channel : channel login, group 0, time 2015-01-17 09:36:45.010699')
('2015-01-17 09:36:45.012484', 'put_channel : channel login, group 1, time 2015-01-17 09:36:45.012386')
('2015-01-17 09:36:45.019224', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:45.236384', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:46.511198', 'put_channel : channel login, group 0, time 2015-01-17 09:36:46.511076')
('2015-01-17 09:36:46.515335', 'put_channel : channel login, group 1, time 2015-01-17 09:36:46.515249')
('2015-01-17 09:36:46.516272', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:46.739383', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:48.011456', 'put_channel : channel login, group 0, time 2015-01-17 09:36:48.011286')
('2015-01-17 09:36:48.011947', 'put_channel : channel login, group 1, time 2015-01-17 09:36:48.011850')
('2015-01-17 09:36:48.012879', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:48.242209', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:49.508983', 'put_channel : channel login, group 0, time 2015-01-17 09:36:49.508858')
('2015-01-17 09:36:49.511345', 'put_channel : channel login, group 1, time 2015-01-17 09:36:49.511246')
('2015-01-17 09:36:49.512293', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:49.745055', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:51.009273', 'put_channel : channel login, group 0, time 2015-01-17 09:36:51.009063')
('2015-01-17 09:36:51.012862', 'put_channel : channel login, group 1, time 2015-01-17 09:36:51.012766')
('2015-01-17 09:36:51.013794', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 10:32:31.509149', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:31.508981')
('2015-01-17 10:32:31.511143', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:31.511056')
('2015-01-17 10:32:33.008000', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:33.007933')
('2015-01-17 10:32:33.238622', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:33.238546')
('2015-01-17 10:32:34.508255', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:34.508185')
('2015-01-17 10:32:34.710664', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:34.710560')
('2015-01-17 10:32:36.008186', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:36.008122')
('2015-01-17 10:32:36.229657', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:36.229570')
('2015-01-17 10:32:37.507228', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:37.507159')
('2015-01-17 10:32:38.505079', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:38.505006')
('2015-01-17 10:32:39.008197', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:39.008128')
('2015-01-17 10:32:40.041586', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:40.041503')
('2015-01-17 10:32:40.509236', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:40.509166')
('2015-01-17 10:32:40.509557', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:40.509522')
('2015-01-17 10:32:42.011167', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:42.011043')
('2015-01-17 10:32:42.048584', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:42.048469')
('2015-01-17 10:32:43.508865', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:43.508796')
('2015-01-17 10:32:43.510648', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:43.510548')
('2015-01-17 10:32:45.011012', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:45.010835')
('2015-01-17 10:32:46.046996', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:46.046816')
('2015-01-17 10:32:46.507004', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:46.506828')
('2015-01-17 10:32:46.510618', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:46.510532')
('2015-01-17 10:32:48.009585', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:48.009514')
('2015-01-17 10:32:49.507583', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:49.507513')
('2015-01-17 10:32:49.508106', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:49.508028')
('2015-01-17 10:32:51.009845', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:51.009772')
('2015-01-17 10:32:51.067247', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:51.067189')
('2015-01-17 10:32:52.509004', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:52.508936')
('2015-01-17 10:32:52.509660', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:52.509621')
('2015-01-17 10:32:54.012497', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:54.012351')
('2015-01-17 10:32:54.049563', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:54.049426')
('2015-01-17 10:32:55.053897', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:55.053766')
('2015-01-17 10:33:25.516713', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:25.516630')
('2015-01-17 10:33:25.532795', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:25.532749')
('2015-01-17 10:33:26.505822', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:26.505737')
('2015-01-17 10:33:26.526001', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:26.525958')
('2015-01-17 10:33:26.574341', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:26.574284')
('2015-01-17 10:33:27.008833', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:27.008764')
('2015-01-17 10:33:27.012881', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:27.012840')
('2015-01-17 10:33:27.036881', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:27.036838')
('2015-01-17 10:33:28.020829', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:28.020753')
('2015-01-17 10:33:28.078589', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:28.078538')
('2015-01-17 10:33:28.508589', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:28.508513')
('2015-01-17 10:33:28.540768', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:28.540715')
('2015-01-17 10:33:29.582562', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:29.582484')
('2015-01-17 10:33:30.008606', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:30.008532')
('2015-01-17 10:33:30.028717', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:30.028674')
('2015-01-17 10:33:31.053868', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:31.053770')
('2015-01-17 10:33:31.508774', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:31.508703')
('2015-01-17 10:33:31.534134', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:31.534089')
('2015-01-17 10:33:32.588989', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:32.588910')
('2015-01-17 10:33:33.011283', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:33.011155')
('2015-01-17 10:33:33.037546', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:33.037449')
('2015-01-17 10:33:34.063565', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:34.063434')
('2015-01-17 10:33:34.512840', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:34.512717')
('2015-01-17 10:33:35.565860', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:35.565729')
('2015-01-17 10:34:02.763102', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 16 tb0[1] 39 , tb1[0] 0 tb1[1] 0')
