('2015-01-17 09:36:46.336703', 'worker [9] started')
('2015-01-17 09:36:46.336774', 'client 9 initted')
('2015-01-17 09:36:46.509266', 'put_channel : channel login, group 1, time 2015-01-17 09:36:46.509133')
('2015-01-17 09:36:46.509932', 'put_channel : channel login, group 0, time 2015-01-17 09:36:46.509828')
('2015-01-17 09:36:46.518363', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:46.634250', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:48.009157', 'put_channel : channel login, group 0, time 2015-01-17 09:36:48.009068')
('2015-01-17 09:36:48.009971', 'put_channel : channel login, group 1, time 2015-01-17 09:36:48.009932')
('2015-01-17 09:36:48.010394', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:48.136445', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:49.507199', 'put_channel : channel login, group 0, time 2015-01-17 09:36:49.507126')
('2015-01-17 09:36:49.510635', 'put_channel : channel login, group 1, time 2015-01-17 09:36:49.510580')
('2015-01-17 09:36:49.511069', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:49.639066', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:51.007065', 'put_channel : channel login, group 0, time 2015-01-17 09:36:51.006994')
('2015-01-17 09:36:51.010146', 'put_channel : channel login, group 1, time 2015-01-17 09:36:51.010106')
('2015-01-17 09:36:51.010497', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:51.140943', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:52.509466', 'put_channel : channel login, group 0, time 2015-01-17 09:36:52.509397')
