('2015-01-17 09:36:47.700644', 'worker [5] started')
('2015-01-17 09:36:47.700714', 'client 9 initted')
('2015-01-17 09:36:48.025433', 'put_channel : channel login, group 0, time 2015-01-17 09:36:48.025328')
('2015-01-17 09:36:48.027185', 'put_channel : channel login, group 1, time 2015-01-17 09:36:48.027107')
('2015-01-17 09:36:48.030550', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:48.298046', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:49.525291', 'put_channel : channel login, group 1, time 2015-01-17 09:36:49.525206')
('2015-01-17 09:36:49.525874', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:49.526718', 'put_channel : channel login, group 0, time 2015-01-17 09:36:49.526682')
('2015-01-17 09:36:49.800156', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:51.025079', 'put_channel : channel login, group 1, time 2015-01-17 09:36:51.024975')
('2015-01-17 09:36:51.025573', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:51.026185', 'put_channel : channel login, group 0, time 2015-01-17 09:36:51.026150')
('2015-01-17 09:36:51.302128', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:52.525549', 'put_channel : channel login, group 0, time 2015-01-17 09:36:52.525462')
('2015-01-17 09:36:52.527226', 'put_channel : channel login, group 1, time 2015-01-17 09:36:52.527144')
('2015-01-17 09:36:52.527644', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
