('2015-01-17 09:36:47.437191', 'worker [4] started')
('2015-01-17 09:36:47.437252', 'client 9 initted')
('2015-01-17 09:36:48.024317', 'put_channel : channel login, group 1, time 2015-01-17 09:36:48.024238')
('2015-01-17 09:36:48.027735', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:48.028506', 'put_channel : channel login, group 0, time 2015-01-17 09:36:48.028397')
('2015-01-17 09:36:48.034630', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:49.526088', 'put_channel : channel login, group 0, time 2015-01-17 09:36:49.525985')
('2015-01-17 09:36:49.526564', 'put_channel : channel login, group 1, time 2015-01-17 09:36:49.526527')
('2015-01-17 09:36:49.526936', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:49.536361', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:51.026821', 'put_channel : channel login, group 0, time 2015-01-17 09:36:51.026728')
('2015-01-17 09:36:51.028108', 'put_channel : channel login, group 1, time 2015-01-17 09:36:51.028071')
('2015-01-17 09:36:51.028524', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:51.037982', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:52.525508', 'put_channel : channel login, group 1, time 2015-01-17 09:36:52.525413')
('2015-01-17 09:36:52.526092', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:52.527664', 'put_channel : channel login, group 0, time 2015-01-17 09:36:52.527627')
('2015-01-17 09:36:52.540672', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:54.024762', 'put_channel : channel login, group 1, time 2015-01-17 09:36:54.024679')
('2015-01-17 09:36:54.025279', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:54.026986', 'put_channel : channel login, group 0, time 2015-01-17 09:36:54.026949')
('2015-01-17 10:32:31.523945', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:31.523865')
('2015-01-17 10:32:31.733706', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:31.733595')
('2015-01-17 10:32:33.026167', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:33.026086')
('2015-01-17 10:32:33.265201', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:33.265093')
('2015-01-17 10:32:34.526145', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:34.526070')
('2015-01-17 10:32:34.527885', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:34.527844')
('2015-01-17 10:32:36.025291', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:36.025208')
('2015-01-17 10:32:36.259967', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:36.259853')
('2015-01-17 10:32:37.527232', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:37.527143')
('2015-01-17 10:32:38.523906', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:38.523809')
('2015-01-17 10:32:39.027575', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:39.027477')
('2015-01-17 10:32:40.526496', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:40.526398')
('2015-01-17 10:32:40.527201', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:40.527164')
('2015-01-17 10:32:42.026038', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:42.025954')
('2015-01-17 10:32:43.524640', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:43.524544')
('2015-01-17 10:32:43.527763', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:43.527687')
('2015-01-17 10:32:44.073788', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:44.073696')
('2015-01-17 10:32:45.024105', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:45.024033')
('2015-01-17 10:32:46.526603', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:46.526508')
('2015-01-17 10:32:46.527029', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:46.526992')
('2015-01-17 10:32:47.075761', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:47.075673')
('2015-01-17 10:32:48.025550', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:48.025464')
('2015-01-17 10:32:48.065252', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:48.065169')
('2015-01-17 10:32:49.527078', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:49.526994')
('2015-01-17 10:32:49.529054', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:49.528983')
('2015-01-17 10:32:51.024584', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:51.024503')
('2015-01-17 10:32:52.061465', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:52.061364')
('2015-01-17 10:32:52.525114', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:52.524998')
('2015-01-17 10:32:52.527402', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:52.527365')
('2015-01-17 10:32:54.026237', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:54.026136')
('2015-01-17 10:32:55.525067', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:55.524959')
('2015-01-17 10:32:57.026236', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:57.026161')
('2015-01-17 10:32:58.524492', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:58.524401')
('2015-01-17 10:33:00.024803', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:00.024698')
('2015-01-17 10:33:01.524704', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:01.524600')
('2015-01-17 10:33:03.024805', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:03.024709')
('2015-01-17 10:33:04.524702', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:04.524624')
('2015-01-17 10:33:06.023551', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:06.023455')
('2015-01-17 10:33:07.525535', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:07.525446')
('2015-01-17 10:33:09.023347', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:09.023269')
('2015-01-17 10:33:10.525868', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:10.525747')
('2015-01-17 10:33:12.026628', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:12.026552')
('2015-01-17 10:33:13.526170', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:13.526089')
('2015-01-17 10:33:15.026030', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:15.025950')
('2015-01-17 10:33:38.523697', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:38.523611')
('2015-01-17 10:33:38.539897', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:38.539823')
('2015-01-17 10:33:39.025371', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:39.025287')
('2015-01-17 10:33:39.028006', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:39.027928')
('2015-01-17 10:33:39.052249', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:39.052190')
('2015-01-17 10:33:40.035549', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:40.035462')
('2015-01-17 10:33:40.526637', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:40.526553')
('2015-01-17 10:33:40.554629', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:40.554586')
('2015-01-17 10:33:41.530953', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:41.530853')
('2015-01-17 10:33:42.025016', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:42.024919')
('2015-01-17 10:33:42.044586', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:42.044541')
('2015-01-17 10:33:43.525556', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:43.525449')
('2015-01-17 10:33:43.547651', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:43.547594')
('2015-01-17 10:33:45.026676', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:45.026584')
('2015-01-17 10:33:45.051589', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:45.051499')
('2015-01-17 10:33:46.524805', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:46.524716')
('2015-01-17 10:33:47.579746', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:47.579656')
('2015-01-17 10:34:02.938665', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 14 tb0[1] 46 , tb1[0] 0 tb1[1] 0')
('2015-01-17 10:34:02.939451', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 14 tb0[1] 45 , tb1[0] 0 tb1[1] 0')
('2015-01-17 10:34:02.940142', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 14 tb0[1] 44 , tb1[0] 0 tb1[1] 0')
('2015-01-17 10:34:02.940795', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 14 tb0[1] 43 , tb1[0] 0 tb1[1] 0')
('2015-01-17 10:34:02.941591', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 14 tb0[1] 42 , tb1[0] 0 tb1[1] 0')
('2015-01-17 10:34:02.942548', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 14 tb0[1] 41 , tb1[0] 0 tb1[1] 0')
('2015-01-17 10:34:02.943992', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 14 tb0[1] 40 , tb1[0] 0 tb1[1] 0')
('2015-01-17 10:34:02.944580', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 14 tb0[1] 39 , tb1[0] 0 tb1[1] 0')
('2015-01-17 10:34:02.945369', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 14 tb0[1] 38 , tb1[0] 0 tb1[1] 0')
('2015-01-17 10:34:22.943333', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 14 tb0[1] 37 , tb1[0] 0 tb1[1] 0')
('2015-01-17 10:34:22.944149', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 14 tb0[1] 36 , tb1[0] 0 tb1[1] 0')
('2015-01-17 10:34:22.945490', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 14 tb0[1] 35 , tb1[0] 0 tb1[1] 0')
('2015-01-17 10:34:22.947568', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 14 tb0[1] 34 , tb1[0] 0 tb1[1] 0')
('2015-01-17 10:34:22.948395', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 14 tb0[1] 33 , tb1[0] 0 tb1[1] 0')
('2015-01-17 10:34:22.948943', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 14 tb0[1] 32 , tb1[0] 0 tb1[1] 0')
('2015-01-17 10:34:22.949876', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 14 tb0[1] 31 , tb1[0] 0 tb1[1] 0')
('2015-01-17 10:34:22.950496', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 14 tb0[1] 30 , tb1[0] 0 tb1[1] 0')
('2015-01-17 10:34:22.951433', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 14 tb0[1] 29 , tb1[0] 0 tb1[1] 0')
('2015-01-17 10:34:42.944903', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 14 tb0[1] 28 , tb1[0] 0 tb1[1] 0')
('2015-01-17 10:34:42.946841', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 14 tb0[1] 27 , tb1[0] 0 tb1[1] 0')
('2015-01-17 10:34:42.948089', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 14 tb0[1] 26 , tb1[0] 0 tb1[1] 0')
('2015-01-17 10:34:42.950187', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 14 tb0[1] 25 , tb1[0] 0 tb1[1] 0')
('2015-01-17 10:34:42.951957', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 14 tb0[1] 24 , tb1[0] 0 tb1[1] 0')
