('2015-01-17 09:36:48.445544', 'worker [8] started')
('2015-01-17 09:36:48.445615', 'client 9 initted')
('2015-01-17 09:36:49.525249', 'put_channel : channel login, group 1, time 2015-01-17 09:36:49.525170')
('2015-01-17 09:36:49.528825', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:49.529343', 'put_channel : channel login, group 0, time 2015-01-17 09:36:49.529297')
('2015-01-17 09:36:49.643440', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:51.025304', 'put_channel : channel login, group 1, time 2015-01-17 09:36:51.025200')
('2015-01-17 09:36:51.026040', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:51.027103', 'put_channel : channel login, group 0, time 2015-01-17 09:36:51.027045')
('2015-01-17 09:36:51.145732', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:52.526762', 'put_channel : channel login, group 1, time 2015-01-17 09:36:52.526665')
('2015-01-17 09:36:52.527331', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:52.528032', 'put_channel : channel login, group 0, time 2015-01-17 09:36:52.527976')
('2015-01-17 09:36:52.647721', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:54.025001', 'put_channel : channel login, group 0, time 2015-01-17 09:36:54.024894')
('2015-01-17 09:36:54.026119', 'put_channel : channel login, group 1, time 2015-01-17 09:36:54.026078')
('2015-01-17 09:36:54.026489', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:54.149675', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:55.524352', 'put_channel : channel login, group 1, time 2015-01-17 09:36:55.524259')
('2015-01-17 09:36:55.524783', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:55.525166', 'put_channel : channel login, group 0, time 2015-01-17 09:36:55.525131')
('2015-01-17 10:32:31.524915', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:31.524837')
('2015-01-17 10:32:31.733268', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:31.733179')
('2015-01-17 10:32:33.028026', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:33.027914')
('2015-01-17 10:32:34.265238', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:34.265143')
('2015-01-17 10:32:34.524947', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:34.524856')
('2015-01-17 10:32:34.733489', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:34.733396')
('2015-01-17 10:32:36.025494', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:36.025383')
('2015-01-17 10:32:36.257846', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:36.257735')
('2015-01-17 10:32:37.526969', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:37.526884')
('2015-01-17 10:32:38.524474', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:38.524379')
('2015-01-17 10:32:39.026152', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:39.026071')
('2015-01-17 10:32:40.527001', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:40.526889')
('2015-01-17 10:32:40.527433', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:40.527391')
('2015-01-17 10:32:42.024891', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:42.024807')
('2015-01-17 10:32:42.065090', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:42.064972')
('2015-01-17 10:32:43.525179', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:43.525092')
('2015-01-17 10:32:43.525585', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:43.525545')
('2015-01-17 10:32:45.027466', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:45.027362')
('2015-01-17 10:32:46.526654', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:46.526530')
('2015-01-17 10:32:46.527100', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:46.527049')
('2015-01-17 10:32:47.076541', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:47.076427')
