('2015-01-17 09:36:47.978673', 'worker [6] started')
('2015-01-17 09:36:47.978760', 'client 9 initted')
('2015-01-17 09:36:48.024838', 'put_channel : channel login, group 0, time 2015-01-17 09:36:48.024713')
('2015-01-17 09:36:48.026253', 'put_channel : channel login, group 1, time 2015-01-17 09:36:48.026208')
('2015-01-17 09:36:48.030050', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:48.275609', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:49.526519', 'put_channel : channel login, group 0, time 2015-01-17 09:36:49.526409')
('2015-01-17 09:36:49.527291', 'put_channel : channel login, group 1, time 2015-01-17 09:36:49.527158')
('2015-01-17 09:36:49.527877', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:49.778055', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:51.025083', 'put_channel : channel login, group 0, time 2015-01-17 09:36:51.024993')
('2015-01-17 09:36:51.028410', 'put_channel : channel login, group 1, time 2015-01-17 09:36:51.028367')
('2015-01-17 09:36:51.028900', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:51.280296', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:52.527277', 'put_channel : channel login, group 0, time 2015-01-17 09:36:52.527169')
('2015-01-17 09:36:52.528448', 'put_channel : channel login, group 1, time 2015-01-17 09:36:52.528405')
('2015-01-17 09:36:52.528940', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:52.782085', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:54.026938', 'put_channel : channel login, group 0, time 2015-01-17 09:36:54.026849')
('2015-01-17 09:36:54.027867', 'put_channel : channel login, group 1, time 2015-01-17 09:36:54.027816')
('2015-01-17 09:36:54.028326', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 10:32:31.525557', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:31.525471')
('2015-01-17 10:32:31.730543', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:31.730425')
('2015-01-17 10:32:33.029389', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:33.029288')
('2015-01-17 10:32:34.525096', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:34.525012')
('2015-01-17 10:32:34.525483', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:34.525442')
('2015-01-17 10:32:36.026064', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:36.025979')
('2015-01-17 10:32:37.525147', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:37.525074')
('2015-01-17 10:32:38.522243', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:38.522150')
('2015-01-17 10:32:39.025951', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:39.025850')
('2015-01-17 10:32:39.061320', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:39.061245')
('2015-01-17 10:32:40.526619', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:40.526525')
('2015-01-17 10:32:40.527504', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:40.527460')
('2015-01-17 10:32:42.026052', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:42.025945')
('2015-01-17 10:32:42.064533', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:42.064462')
('2015-01-17 10:32:43.526537', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:43.526449')
('2015-01-17 10:32:43.527046', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:43.527003')
('2015-01-17 10:32:45.027203', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:45.027109')
('2015-01-17 10:32:46.526169', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:46.526079')
('2015-01-17 10:32:46.526995', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:46.526942')
('2015-01-17 10:32:48.025605', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:48.025509')
('2015-01-17 10:32:48.064224', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:48.064147')
('2015-01-17 10:32:49.526055', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:49.525956')
('2015-01-17 10:32:49.527730', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:49.527688')
('2015-01-17 10:32:51.025680', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:51.025583')
('2015-01-17 10:32:52.057821', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:52.057719')
('2015-01-17 10:32:52.116809', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:52.116759')
('2015-01-17 10:32:52.526592', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:52.526514')
('2015-01-17 10:32:52.527221', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:52.527179')
('2015-01-17 10:32:54.026916', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:54.026828')
('2015-01-17 10:32:55.060104', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:55.059989')
('2015-01-17 10:32:55.525019', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:55.524941')
('2015-01-17 10:32:55.526354', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:55.526311')
('2015-01-17 10:32:57.026733', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:57.026640')
('2015-01-17 10:32:57.063036', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:57.062983')
('2015-01-17 10:32:58.526100', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:58.526014')
('2015-01-17 10:33:00.026510', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:00.026425')
('2015-01-17 10:33:01.526784', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:01.526664')
('2015-01-17 10:33:03.028410', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:03.028301')
('2015-01-17 10:33:04.527303', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:04.527195')
('2015-01-17 10:33:06.026111', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:06.026003')
('2015-01-17 10:33:07.525007', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:07.524926')
('2015-01-17 10:33:09.026860', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:09.026783')
('2015-01-17 10:33:10.527642', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:10.527536')
('2015-01-17 10:33:12.028437', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:12.028303')
('2015-01-17 10:33:13.526436', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:13.526355')
('2015-01-17 10:33:15.025043', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:15.024956')
('2015-01-17 10:33:46.552587', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:46.552481')
('2015-01-17 10:33:47.523458', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:47.523380')
('2015-01-17 10:33:47.533731', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:47.533685')
('2015-01-17 10:33:47.573669', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:47.573592')
('2015-01-17 10:33:48.024837', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:48.024738')
('2015-01-17 10:33:48.028011', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:48.027967')
('2015-01-17 10:33:48.058271', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:48.058132')
('2015-01-17 10:33:49.037213', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:49.037118')
('2015-01-17 10:33:49.077786', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:49.077733')
('2015-01-17 10:33:49.526879', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:49.526757')
('2015-01-17 10:33:49.559429', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:49.559341')
('2015-01-17 10:33:50.536257', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:50.536153')
('2015-01-17 10:33:50.582790', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:50.582726')
('2015-01-17 10:33:51.027707', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:51.027587')
('2015-01-17 10:33:51.047231', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:51.047144')
('2015-01-17 10:33:52.086890', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:52.086792')
('2015-01-17 10:33:52.526686', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:52.526608')
('2015-01-17 10:34:02.863908', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 16 tb0[1] 46 , tb1[0] 0 tb1[1] 0')
('2015-01-17 10:34:02.865032', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 16 tb0[1] 45 , tb1[0] 0 tb1[1] 0')
('2015-01-17 10:34:02.865986', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 16 tb0[1] 44 , tb1[0] 0 tb1[1] 0')
('2015-01-17 10:34:02.866744', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 16 tb0[1] 43 , tb1[0] 0 tb1[1] 0')
('2015-01-17 10:34:02.867826', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 16 tb0[1] 42 , tb1[0] 0 tb1[1] 0')
