('2015-01-17 09:36:46.608319', 'worker [1] started')
('2015-01-17 09:36:46.608399', 'client 9 initted')
('2015-01-17 09:36:48.026938', 'put_channel : channel login, group 1, time 2015-01-17 09:36:48.026839')
('2015-01-17 09:36:48.031174', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:48.032023', 'put_channel : channel login, group 0, time 2015-01-17 09:36:48.031914')
('2015-01-17 09:36:48.105507', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:49.527141', 'put_channel : channel login, group 0, time 2015-01-17 09:36:49.527057')
('2015-01-17 09:36:49.527490', 'put_channel : channel login, group 1, time 2015-01-17 09:36:49.527437')
('2015-01-17 09:36:49.527923', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:49.607745', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:51.027204', 'put_channel : channel login, group 0, time 2015-01-17 09:36:51.027103')
('2015-01-17 09:36:51.027645', 'put_channel : channel login, group 1, time 2015-01-17 09:36:51.027605')
('2015-01-17 09:36:51.028378', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:51.109687', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:52.524773', 'put_channel : channel login, group 1, time 2015-01-17 09:36:52.524683')
('2015-01-17 09:36:52.525337', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:52.527317', 'put_channel : channel login, group 0, time 2015-01-17 09:36:52.527261')
('2015-01-17 09:36:52.611696', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:54.025580', 'put_channel : channel login, group 1, time 2015-01-17 09:36:54.025475')
('2015-01-17 09:36:54.026151', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:54.028106', 'put_channel : channel login, group 0, time 2015-01-17 09:36:54.028057')
('2015-01-17 10:32:31.526072', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:31.525989')
('2015-01-17 10:32:31.527425', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:31.527371')
('2015-01-17 10:32:33.027791', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:33.027698')
('2015-01-17 10:32:34.526723', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:34.526628')
('2015-01-17 10:32:34.527159', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:34.527111')
('2015-01-17 10:32:36.026670', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:36.026573')
('2015-01-17 10:32:37.527788', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:37.527685')
('2015-01-17 10:32:38.527285', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:38.527195')
('2015-01-17 10:32:39.026911', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:39.026816')
('2015-01-17 10:32:39.067416', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:39.067333')
('2015-01-17 10:32:40.526042', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:40.525923')
('2015-01-17 10:32:40.528572', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:40.528530')
('2015-01-17 10:32:42.024374', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:42.024298')
('2015-01-17 10:32:42.066720', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:42.066622')
('2015-01-17 10:32:43.525083', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:43.524998')
('2015-01-17 10:32:43.527035', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:43.526993')
('2015-01-17 10:32:45.025907', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:45.025810')
('2015-01-17 10:32:45.065477', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:45.065384')
('2015-01-17 10:32:46.526370', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:46.526245')
('2015-01-17 10:32:46.529186', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:46.529141')
('2015-01-17 10:32:48.026729', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:48.026632')
('2015-01-17 10:32:48.065388', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:48.065323')
('2015-01-17 10:32:49.526298', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:49.526212')
('2015-01-17 10:32:49.527959', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:49.527838')
('2015-01-17 10:32:51.025624', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:51.025509')
('2015-01-17 10:32:52.527845', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:52.527759')
('2015-01-17 10:32:52.528995', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:52.528942')
('2015-01-17 10:32:54.024668', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:54.024588')
('2015-01-17 10:32:54.065384', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:54.065312')
('2015-01-17 10:32:55.523909', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:55.523817')
('2015-01-17 10:32:55.527276', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:55.527234')
('2015-01-17 10:32:57.025014', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:57.024926')
('2015-01-17 10:32:58.526214', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:58.526113')
('2015-01-17 10:33:00.027352', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:00.027250')
('2015-01-17 10:33:01.525820', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:01.525688')
('2015-01-17 10:33:03.025866', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:03.025765')
('2015-01-17 10:33:04.526932', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:04.526835')
('2015-01-17 10:33:06.027098', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:06.027004')
('2015-01-17 10:33:07.524939', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:07.524819')
('2015-01-17 10:33:09.026195', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:09.026099')
