('2015-01-17 09:36:47.108259', 'worker [3] started')
('2015-01-17 09:36:47.108321', 'client 9 initted')
('2015-01-17 09:36:48.024591', 'put_channel : channel login, group 1, time 2015-01-17 09:36:48.024514')
('2015-01-17 09:36:48.028155', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:48.028789', 'put_channel : channel login, group 0, time 2015-01-17 09:36:48.028743')
('2015-01-17 09:36:48.306148', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:49.524261', 'put_channel : channel login, group 1, time 2015-01-17 09:36:49.524178')
('2015-01-17 09:36:49.524697', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:49.526455', 'put_channel : channel login, group 0, time 2015-01-17 09:36:49.526373')
('2015-01-17 09:36:49.808150', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:51.025474', 'put_channel : channel login, group 1, time 2015-01-17 09:36:51.025392')
('2015-01-17 09:36:51.025926', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:51.027167', 'put_channel : channel login, group 0, time 2015-01-17 09:36:51.027129')
('2015-01-17 09:36:51.310108', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:52.525303', 'put_channel : channel login, group 0, time 2015-01-17 09:36:52.525221')
('2015-01-17 09:36:52.525621', 'put_channel : channel login, group 1, time 2015-01-17 09:36:52.525549')
('2015-01-17 09:36:52.525925', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:52.811921', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:54.024497', 'put_channel : channel login, group 1, time 2015-01-17 09:36:54.024366')
('2015-01-17 09:36:54.025001', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-01-17 09:36:54.026729', 'put_channel : channel login, group 0, time 2015-01-17 09:36:54.026693')
('2015-01-17 10:32:31.525301', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:31.525220')
('2015-01-17 10:32:31.526121', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:31.526053')
('2015-01-17 10:32:33.025656', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:33.025576')
('2015-01-17 10:32:34.525396', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:34.525314')
('2015-01-17 10:32:34.526566', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:34.526524')
('2015-01-17 10:32:36.025510', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:36.025428')
('2015-01-17 10:32:36.257304', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:36.257209')
('2015-01-17 10:32:37.525914', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:37.525807')
('2015-01-17 10:32:38.523369', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:38.523264')
('2015-01-17 10:32:39.023708', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:39.023616')
('2015-01-17 10:32:40.525889', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:40.525807')
('2015-01-17 10:32:40.527006', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:40.526965')
('2015-01-17 10:32:41.066256', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:41.066152')
('2015-01-17 10:32:42.024259', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:42.024179')
('2015-01-17 10:32:43.523714', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:43.523631')
('2015-01-17 10:32:43.528077', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:43.528000')
('2015-01-17 10:32:44.071061', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:44.070973')
('2015-01-17 10:32:45.025661', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:45.025566')
('2015-01-17 10:32:46.079138', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:46.079045')
('2015-01-17 10:32:46.523341', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:46.523237')
('2015-01-17 10:32:46.526563', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:46.526524')
('2015-01-17 10:32:48.025408', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:48.025312')
('2015-01-17 10:32:49.062969', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:49.062874')
('2015-01-17 10:32:49.525409', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:49.525330')
('2015-01-17 10:32:49.527501', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:49.527460')
('2015-01-17 10:32:51.024740', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:51.024657')
('2015-01-17 10:32:51.066661', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:51.066548')
('2015-01-17 10:32:52.525827', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:52.525747')
('2015-01-17 10:32:52.526257', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:52.526180')
('2015-01-17 10:32:54.026717', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:54.026617')
('2015-01-17 10:32:55.063737', 'put_channel : channel tb0, group 0, time 2015-01-17 10:32:55.063636')
('2015-01-17 10:32:55.524337', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:55.524257')
('2015-01-17 10:32:57.025570', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:57.025488')
('2015-01-17 10:32:58.525727', 'put_channel : channel tb0, group 1, time 2015-01-17 10:32:58.525640')
('2015-01-17 10:33:00.024589', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:00.024467')
('2015-01-17 10:33:01.523508', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:01.523425')
('2015-01-17 10:33:03.026618', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:03.026541')
('2015-01-17 10:33:04.526978', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:04.526898')
('2015-01-17 10:33:06.025142', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:06.025006')
('2015-01-17 10:33:07.524650', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:07.524558')
('2015-01-17 10:33:09.025344', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:09.025264')
('2015-01-17 10:33:10.525480', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:10.525401')
('2015-01-17 10:33:12.025370', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:12.025301')
('2015-01-17 10:33:13.524391', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:13.524291')
('2015-01-17 10:33:15.025182', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:15.025082')
('2015-01-17 10:33:46.555684', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:46.555581')
('2015-01-17 10:33:47.522782', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:47.522694')
('2015-01-17 10:33:47.535413', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:47.535374')
('2015-01-17 10:33:47.568413', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:47.568322')
('2015-01-17 10:33:48.026481', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:48.026395')
('2015-01-17 10:33:48.039399', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:48.039357')
('2015-01-17 10:33:48.046786', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:48.046711')
('2015-01-17 10:33:49.040943', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:49.040857')
('2015-01-17 10:33:49.104087', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:49.104011')
('2015-01-17 10:33:49.525966', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:49.525868')
('2015-01-17 10:33:49.552483', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:49.552358')
('2015-01-17 10:33:50.534864', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:50.534755')
('2015-01-17 10:33:50.575919', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:50.575873')
('2015-01-17 10:33:51.025258', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:51.025179')
('2015-01-17 10:33:51.055043', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:51.054949')
('2015-01-17 10:33:52.078246', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:52.078162')
('2015-01-17 10:33:52.522793', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:52.522696')
('2015-01-17 10:33:52.560231', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:52.560189')
('2015-01-17 10:33:53.583905', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:53.583792')
('2015-01-17 10:33:54.024735', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:54.024655')
('2015-01-17 10:33:54.048202', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:54.048127')
('2015-01-17 10:33:55.087471', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:55.087383')
('2015-01-17 10:33:55.525160', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:55.525081')
('2015-01-17 10:33:56.590976', 'put_channel : channel tb0, group 1, time 2015-01-17 10:33:56.590888')
('2015-01-17 10:34:02.986413', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 15 tb0[1] 53 , tb1[0] 0 tb1[1] 0')
('2015-01-17 10:34:02.987432', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 15 tb0[1] 52 , tb1[0] 0 tb1[1] 0')
('2015-01-17 10:34:02.988148', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 15 tb0[1] 51 , tb1[0] 0 tb1[1] 0')
('2015-01-17 10:34:02.988892', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 15 tb0[1] 50 , tb1[0] 0 tb1[1] 0')
('2015-01-17 10:34:02.989578', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 15 tb0[1] 49 , tb1[0] 0 tb1[1] 0')
('2015-01-17 10:34:02.990497', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 15 tb0[1] 48 , tb1[0] 0 tb1[1] 0')
('2015-01-17 10:34:02.991767', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 15 tb0[1] 47 , tb1[0] 0 tb1[1] 0')
('2015-01-17 10:34:02.992673', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 15 tb0[1] 46 , tb1[0] 0 tb1[1] 0')
