('2014-12-20 09:48:15.829344', 'worker [1] started')
('2014-12-20 09:48:15.829413', 'client 8 initted')
('2014-12-20 09:48:16.031046', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2014-12-20 09:48:16.126873', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2014-12-20 09:48:18.027953', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2014-12-20 09:48:18.229507', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2014-12-20 09:48:20.029704', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2014-12-20 09:48:20.031754', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2014-12-20 09:48:22.026805', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2014-12-20 09:48:22.134312', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:01.783968', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 45 tb0[1] 44 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:01.785026', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 45 tb0[1] 43 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:01.786352', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 45 tb0[1] 42 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:01.787297', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 45 tb0[1] 41 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:01.788145', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 45 tb0[1] 40 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:01.789153', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 45 tb0[1] 39 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:01.790296', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 45 tb0[1] 38 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:01.791120', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 45 tb0[1] 37 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:09.785265', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 46 tb0[1] 41 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:09.786507', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 46 tb0[1] 40 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:10.976392', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 45 tb0[1] 41 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:10.977692', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 45 tb0[1] 40 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:13.003146', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 44 tb0[1] 41 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:13.004541', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 44 tb0[1] 40 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:17.078235', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 43 tb0[1] 42 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:17.079579', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 43 tb0[1] 41 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:17.407230', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 42 tb0[1] 41 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:17.409004', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 42 tb0[1] 40 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:19.594556', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 41 tb0[1] 41 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:19.595379', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 41 tb0[1] 40 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:22.853609', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 40 tb0[1] 42 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:22.854698', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 40 tb0[1] 41 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:30.961743', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 39 tb0[1] 45 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:30.962889', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 39 tb0[1] 44 , tb1[0] 0 tb1[1] 0')
('2014-12-20 11:29:40.941205', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 55 tb1[1] 44')
('2014-12-20 11:29:40.942509', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 55 tb1[1] 43')
('2014-12-20 11:29:40.943782', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 55 tb1[1] 42')
('2014-12-20 11:29:40.944709', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 55 tb1[1] 41')
('2014-12-20 11:29:40.945728', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 55 tb1[1] 40')
('2014-12-20 11:29:40.946989', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 55 tb1[1] 39')
('2014-12-20 11:29:40.948670', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 55 tb1[1] 38')
('2014-12-20 11:29:40.950109', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 55 tb1[1] 37')
('2014-12-20 11:29:46.948891', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 55 tb1[1] 37')
('2014-12-20 11:29:46.949978', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 54 tb1[1] 37')
('2014-12-20 11:29:46.950684', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 54 tb1[1] 36')
('2014-12-20 11:29:46.951372', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 53 tb1[1] 36')
('2014-12-20 11:29:46.951963', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 52 tb1[1] 36')
('2014-12-20 11:29:46.953367', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 51 tb1[1] 36')
('2014-12-20 11:29:46.954091', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 51 tb1[1] 35')
('2014-12-20 11:29:46.954913', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 50 tb1[1] 35')
