('2014-12-20 09:48:17.730732', 'worker [8] started')
('2014-12-20 09:48:17.730805', 'client 8 initted')
('2014-12-20 09:48:18.030909', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2014-12-20 09:48:18.031591', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2014-12-20 09:48:20.029394', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2014-12-20 09:48:20.133990', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2014-12-20 09:48:22.027687', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2014-12-20 09:48:22.236515', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2014-12-20 09:48:24.026708', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2014-12-20 09:48:24.038573', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:02.099977', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 46 tb0[1] 45 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:02.100875', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 46 tb0[1] 44 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:02.101551', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 46 tb0[1] 43 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:02.102099', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 46 tb0[1] 42 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:02.102645', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 46 tb0[1] 41 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:02.103861', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 46 tb0[1] 40 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:02.104637', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 46 tb0[1] 39 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:02.105283', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 46 tb0[1] 38 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:10.368198', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 49 tb0[1] 42 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:10.369000', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 49 tb0[1] 41 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:13.043893', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 49 tb0[1] 42 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:13.044845', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 49 tb0[1] 41 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:13.106555', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 48 tb0[1] 41 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:13.107528', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 48 tb0[1] 40 , tb1[0] 0 tb1[1] 0')
