('2014-12-20 09:48:18.007622', 'worker [9] started')
('2014-12-20 09:48:18.007693', 'client 8 initted')
('2014-12-20 09:48:20.036793', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2014-12-20 09:48:20.106862', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2014-12-20 09:48:22.028517', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2014-12-20 09:48:22.209758', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2014-12-20 09:48:24.028142', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2014-12-20 09:48:24.312242', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2014-12-20 09:48:26.026373', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2014-12-20 09:48:26.114403', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:02.427381', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 46 tb0[1] 45 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:02.428188', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 46 tb0[1] 44 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:02.428898', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 46 tb0[1] 43 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:02.429625', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 46 tb0[1] 42 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:02.430886', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 46 tb0[1] 41 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:02.432112', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 46 tb0[1] 40 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:02.432744', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 46 tb0[1] 39 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:02.433760', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 46 tb0[1] 38 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:11.093511', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 49 tb0[1] 42 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:11.094425', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 49 tb0[1] 41 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:11.244573', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 48 tb0[1] 41 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:11.245353', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 48 tb0[1] 40 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:13.491949', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 48 tb0[1] 41 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:13.492724', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 48 tb0[1] 40 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:14.972105', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 48 tb0[1] 41 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:14.972987', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 48 tb0[1] 40 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:15.340508', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 47 tb0[1] 40 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:15.341488', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 47 tb0[1] 39 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:18.834244', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 48 tb0[1] 41 , tb1[0] 0 tb1[1] 0')
