('2014-12-20 09:48:16.069360', 'worker [2] started')
('2014-12-20 09:48:16.069432', 'client 7 initted')
('2014-12-20 09:48:18.031120', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2014-12-20 09:48:18.168297', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2014-12-20 09:48:20.027026', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2014-12-20 09:48:20.270864', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2014-12-20 09:48:22.026265', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2014-12-20 09:48:22.072898', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2014-12-20 09:48:24.027539', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:02.041157', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 46 tb0[1] 27 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:02.042065', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 46 tb0[1] 26 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:02.042790', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 46 tb0[1] 25 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:02.043448', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 46 tb0[1] 24 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:02.044218', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 46 tb0[1] 23 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:02.044924', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 46 tb0[1] 22 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:02.045689', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 46 tb0[1] 21 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:12.045100', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 51 tb0[1] 20 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:12.046632', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 51 tb0[1] 19 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:12.047628', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 51 tb0[1] 18 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:12.049299', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 51 tb0[1] 17 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:12.051846', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 51 tb0[1] 16 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:12.052530', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 51 tb0[1] 15 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:12.053604', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 51 tb0[1] 14 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:22.046982', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 56 tb0[1] 13 , tb1[0] 0 tb1[1] 0')
