('2015-03-21 09:55:39.423556', 'worker [6] started')
('2015-03-21 09:55:39.423629', 'client 8 initted')
('2015-03-21 09:55:40.525149', 'put_channel : channel login, group 1, time 2015-03-21 09:55:40.525063')
('2015-03-21 09:55:40.528452', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:40.529011', 'put_channel : channel login, group 0, time 2015-03-21 09:55:40.528971')
('2015-03-21 09:55:40.621374', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:42.025507', 'put_channel : channel login, group 1, time 2015-03-21 09:55:42.025409')
('2015-03-21 09:55:42.026028', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:42.026701', 'put_channel : channel login, group 0, time 2015-03-21 09:55:42.026665')
('2015-03-21 09:55:42.122991', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:43.524275', 'put_channel : channel login, group 1, time 2015-03-21 09:55:43.524199')
('2015-03-21 09:55:43.524691', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:43.526044', 'put_channel : channel login, group 0, time 2015-03-21 09:55:43.526002')
('2015-03-21 09:55:43.624614', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:45.027057', 'put_channel : channel login, group 0, time 2015-03-21 09:55:45.026975')
('2015-03-21 09:55:45.027413', 'put_channel : channel login, group 1, time 2015-03-21 09:55:45.027377')
('2015-03-21 09:55:45.027676', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:45.125955', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 10:32:34.526682', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:34.526595')
('2015-03-21 10:32:35.525289', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:35.525196')
('2015-03-21 10:32:36.024429', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:36.024353')
('2015-03-21 10:32:36.028157', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:36.028121')
('2015-03-21 10:32:37.525356', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:37.525099')
('2015-03-21 10:32:39.024501', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:39.024426')
('2015-03-21 10:32:40.525631', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:40.525559')
('2015-03-21 10:32:42.025218', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:42.025135')
('2015-03-21 10:32:42.025439', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:42.025360')
('2015-03-21 10:32:42.028700', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:42.028660')
('2015-03-21 10:32:43.526030', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:43.525943')
('2015-03-21 10:32:43.526551', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:43.526515')
('2015-03-21 10:32:45.025010', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:45.024928')
('2015-03-21 10:32:45.026737', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:45.026666')
('2015-03-21 10:32:46.526534', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:46.526436')
('2015-03-21 10:32:46.526974', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:46.526903')
('2015-03-21 10:32:46.533283', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:46.533240')
('2015-03-21 10:32:48.023637', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:48.023564')
('2015-03-21 10:32:48.027151', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:48.027110')
('2015-03-21 10:32:49.524408', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:49.524328')
('2015-03-21 10:32:49.526294', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:49.526257')
('2015-03-21 10:32:51.025776', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:51.025693')
('2015-03-21 10:32:51.026238', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:51.026169')
('2015-03-21 10:32:52.524930', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:52.524842')
('2015-03-21 10:32:52.526827', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:52.526787')
('2015-03-21 10:32:54.024666', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:54.024589')
('2015-03-21 10:32:54.025815', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:54.025777')
('2015-03-21 10:32:55.524752', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:55.524673')
('2015-03-21 10:32:55.525300', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:55.525264')
('2015-03-21 10:32:57.026524', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:57.026444')
('2015-03-21 10:32:57.027078', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:57.027041')
('2015-03-21 10:32:58.524901', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:58.524825')
('2015-03-21 10:32:58.525496', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:58.525455')
('2015-03-21 10:33:00.025646', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:00.025560')
('2015-03-21 10:33:00.026361', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:00.026305')
('2015-03-21 10:33:01.525154', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:01.525052')
('2015-03-21 10:33:01.525678', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:01.525636')
('2015-03-21 10:33:03.025112', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:03.025031')
('2015-03-21 10:33:03.025626', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:03.025584')
('2015-03-21 10:33:04.525868', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:04.525791')
('2015-03-21 10:33:04.526337', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:04.526289')
('2015-03-21 10:33:06.026456', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:06.026377')
('2015-03-21 10:33:06.026815', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:06.026704')
('2015-03-21 10:33:07.524232', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:07.524145')
('2015-03-21 10:33:07.525081', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:07.525012')
('2015-03-21 10:33:09.024514', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:09.024430')
('2015-03-21 10:33:09.026054', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:09.025987')
('2015-03-21 10:33:10.526411', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:10.526340')
('2015-03-21 10:33:10.526966', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:10.526930')
('2015-03-21 10:33:12.024533', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:12.024459')
('2015-03-21 10:33:12.026901', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:12.026861')
('2015-03-21 10:33:13.524762', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:13.524685')
('2015-03-21 10:33:13.528425', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:13.528387')
('2015-03-21 10:33:15.026863', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:15.026780')
('2015-03-21 10:33:15.027184', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:15.027110')
('2015-03-21 10:33:16.525841', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:16.525755')
('2015-03-21 10:33:18.026598', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:18.026519')
('2015-03-21 10:33:19.526915', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:19.526835')
('2015-03-21 10:33:21.026934', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:21.026841')
('2015-03-21 10:33:22.525576', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:22.525487')
('2015-03-21 10:33:28.037259', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:28.037218')
('2015-03-21 10:33:28.526290', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:28.526214')
('2015-03-21 10:33:29.532094', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:29.532000')
('2015-03-21 10:33:30.026576', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:30.026500')
('2015-03-21 10:33:31.524827', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:31.524750')
('2015-03-21 10:33:32.524935', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:32.524848')
('2015-03-21 10:33:32.540778', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:32.540740')
('2015-03-21 10:33:33.025507', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:33.025434')
('2015-03-21 10:33:34.526788', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:34.526709')
('2015-03-21 10:33:35.525004', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:35.524908')
('2015-03-21 10:33:35.533261', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:35.533221')
('2015-03-21 10:33:36.025231', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:36.025135')
('2015-03-21 10:33:37.524882', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:37.524806')
('2015-03-21 10:33:39.025747', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:39.025664')
('2015-03-21 10:33:39.026248', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:39.026211')
('2015-03-21 10:33:39.054254', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:39.054179')
('2015-03-21 10:33:39.149522', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:39.149408')
('2015-03-21 10:33:40.035938', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:40.035856')
('2015-03-21 10:33:40.526535', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:40.526461')
