('2015-03-21 09:55:38.147238', 'worker [1] started')
('2015-03-21 09:55:38.147308', 'client 8 initted')
('2015-03-21 09:55:39.026801', 'put_channel : channel login, group 1, time 2015-03-21 09:55:39.026725')
('2015-03-21 09:55:39.027820', 'put_channel : channel login, group 0, time 2015-03-21 09:55:39.027767')
('2015-03-21 09:55:39.031092', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:39.045594', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:40.526265', 'put_channel : channel login, group 1, time 2015-03-21 09:55:40.526160')
('2015-03-21 09:55:40.526796', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:40.527463', 'put_channel : channel login, group 0, time 2015-03-21 09:55:40.527425')
('2015-03-21 09:55:40.546939', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:42.025941', 'put_channel : channel login, group 0, time 2015-03-21 09:55:42.025852')
('2015-03-21 09:55:42.026987', 'put_channel : channel login, group 1, time 2015-03-21 09:55:42.026938')
('2015-03-21 09:55:42.027394', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:42.049063', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:43.524350', 'put_channel : channel login, group 1, time 2015-03-21 09:55:43.524263')
('2015-03-21 09:55:43.524913', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:43.525724', 'put_channel : channel login, group 0, time 2015-03-21 09:55:43.525678')
('2015-03-21 09:55:43.550646', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 10:32:34.526023', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:34.525923')
('2015-03-21 10:32:34.527203', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:34.527153')
('2015-03-21 10:32:35.522923', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:35.522832')
('2015-03-21 10:32:35.524488', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:35.524445')
('2015-03-21 10:32:36.025012', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:36.024901')
('2015-03-21 10:32:36.027587', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:36.027542')
('2015-03-21 10:32:36.028339', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:36.028298')
('2015-03-21 10:32:37.525605', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:37.525517')
('2015-03-21 10:32:37.525978', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:37.525939')
('2015-03-21 10:32:39.025746', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:39.025653')
('2015-03-21 10:32:39.026183', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:39.026136')
('2015-03-21 10:32:40.525197', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:40.525086')
('2015-03-21 10:32:40.526245', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:40.526204')
('2015-03-21 10:32:42.025648', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:42.025564')
('2015-03-21 10:32:42.027443', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:42.027402')
('2015-03-21 10:32:42.484630', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:42.484508')
('2015-03-21 10:32:43.524461', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:43.524364')
('2015-03-21 10:32:43.525956', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:43.525900')
('2015-03-21 10:32:45.025162', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:45.025052')
('2015-03-21 10:32:45.025812', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:45.025708')
('2015-03-21 10:32:46.525021', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:46.524931')
('2015-03-21 10:32:46.525668', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:46.525550')
('2015-03-21 10:32:48.023816', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:48.023722')
('2015-03-21 10:32:48.025070', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:48.025028')
('2015-03-21 10:32:49.525513', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:49.525416')
('2015-03-21 10:32:49.528109', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:49.527992')
('2015-03-21 10:32:51.025985', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:51.025897')
('2015-03-21 10:32:51.026226', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:51.026174')
('2015-03-21 10:32:52.526365', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:52.526220')
('2015-03-21 10:32:52.527070', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:52.527027')
('2015-03-21 10:32:54.025967', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:54.025836')
('2015-03-21 10:32:54.026435', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:54.026395')
('2015-03-21 10:32:55.525264', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:55.525174')
('2015-03-21 10:32:55.526721', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:55.526672')
('2015-03-21 10:32:57.027635', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:57.027541')
('2015-03-21 10:32:57.028094', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:57.028044')
('2015-03-21 10:32:58.524904', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:58.524788')
('2015-03-21 10:32:58.526071', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:58.525970')
('2015-03-21 10:33:00.025599', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:00.025488')
('2015-03-21 10:33:00.027389', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:00.027344')
('2015-03-21 10:33:01.525085', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:01.525000')
('2015-03-21 10:33:01.526925', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:01.526878')
('2015-03-21 10:33:03.025930', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:03.025835')
('2015-03-21 10:33:03.026612', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:03.026570')
('2015-03-21 10:33:04.525874', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:04.525788')
('2015-03-21 10:33:04.527267', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:04.527226')
