('2015-03-21 09:55:38.456677', 'worker [2] started')
('2015-03-21 09:55:38.456769', 'client 8 initted')
('2015-03-21 09:55:39.025680', 'put_channel : channel login, group 0, time 2015-03-21 09:55:39.025563')
('2015-03-21 09:55:39.026315', 'put_channel : channel login, group 1, time 2015-03-21 09:55:39.026265')
('2015-03-21 09:55:39.030156', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:39.054236', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:40.526016', 'put_channel : channel login, group 1, time 2015-03-21 09:55:40.525913')
('2015-03-21 09:55:40.526576', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:40.527308', 'put_channel : channel login, group 0, time 2015-03-21 09:55:40.527268')
('2015-03-21 09:55:40.556002', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:42.026332', 'put_channel : channel login, group 1, time 2015-03-21 09:55:42.026219')
('2015-03-21 09:55:42.026923', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:42.027368', 'put_channel : channel login, group 0, time 2015-03-21 09:55:42.027316')
('2015-03-21 09:55:42.058030', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:43.525499', 'put_channel : channel login, group 0, time 2015-03-21 09:55:43.525386')
('2015-03-21 09:55:43.526950', 'put_channel : channel login, group 1, time 2015-03-21 09:55:43.526908')
('2015-03-21 09:55:43.527414', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:43.560347', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
