('2015-03-21 09:55:34.060397', 'worker [6] started')
('2015-03-21 09:55:34.060463', 'client 8 initted')
('2015-03-21 09:55:34.506249', 'put_channel : channel login, group 1, time 2015-03-21 09:55:34.506182')
('2015-03-21 09:55:34.509940', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:34.510504', 'put_channel : channel login, group 0, time 2015-03-21 09:55:34.510463')
('2015-03-21 09:55:34.657787', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:36.009188', 'put_channel : channel login, group 1, time 2015-03-21 09:55:36.009072')
('2015-03-21 09:55:36.010049', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:36.011350', 'put_channel : channel login, group 0, time 2015-03-21 09:55:36.011266')
('2015-03-21 09:55:36.160114', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:37.509154', 'put_channel : channel login, group 1, time 2015-03-21 09:55:37.509042')
('2015-03-21 09:55:37.510036', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:37.511450', 'put_channel : channel login, group 0, time 2015-03-21 09:55:37.511315')
('2015-03-21 09:55:37.663035', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:39.009069', 'put_channel : channel login, group 1, time 2015-03-21 09:55:39.008943')
('2015-03-21 09:55:39.009908', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:39.012198', 'put_channel : channel login, group 0, time 2015-03-21 09:55:39.012111')
('2015-03-21 09:55:39.166029', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 10:32:31.509731', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:31.509547')
('2015-03-21 10:32:31.510496', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:31.510420')
('2015-03-21 10:32:33.010033', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:33.009909')
('2015-03-21 10:32:33.010363', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:33.010298')
('2015-03-21 10:32:34.507782', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:34.507686')
('2015-03-21 10:32:34.508104', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:34.508066')
('2015-03-21 10:32:36.010079', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:36.009955')
('2015-03-21 10:32:36.011337', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:36.011251')
('2015-03-21 10:32:37.505891', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:37.505822')
('2015-03-21 10:32:37.509422', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:37.509376')
('2015-03-21 10:32:39.006761', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:39.006671')
('2015-03-21 10:32:39.010120', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:39.010073')
('2015-03-21 10:32:40.508585', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:40.508465')
('2015-03-21 10:32:42.009517', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:42.009392')
('2015-03-21 10:32:43.509979', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:43.509855')
('2015-03-21 10:32:45.009961', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:45.009891')
('2015-03-21 10:32:46.511269', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:46.511137')
('2015-03-21 10:32:48.012232', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:48.012088')
('2015-03-21 10:32:49.507827', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:49.507758')
('2015-03-21 10:33:00.009583', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:00.009519')
('2015-03-21 10:33:00.009978', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:00.009933')
('2015-03-21 10:33:01.018485', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:01.018408')
('2015-03-21 10:33:01.508916', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:01.508848')
('2015-03-21 10:33:01.512398', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:01.512358')
('2015-03-21 10:33:02.522950', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:02.522821')
('2015-03-21 10:33:03.010343', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:03.010217')
('2015-03-21 10:33:04.509364', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:04.509292')
('2015-03-21 10:33:06.010350', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:06.010225')
('2015-03-21 10:33:07.511007', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:07.510883')
('2015-03-21 10:33:07.546037', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:07.545934')
('2015-03-21 10:33:10.007412', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:10.007343')
('2015-03-21 10:33:10.507726', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:10.507654')
('2015-03-21 10:33:10.534402', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:10.534310')
('2015-03-21 10:33:12.008323', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:12.008190')
('2015-03-21 10:33:13.016404', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:13.016258')
('2015-03-21 10:33:13.509105', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:13.508980')
('2015-03-21 10:33:13.509890', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:13.509732')
('2015-03-21 10:33:13.510702', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:13.510656')
('2015-03-21 10:33:14.583793', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:14.583703')
('2015-03-21 10:33:15.011154', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:15.011027')
('2015-03-21 10:33:15.013312', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:15.013214')
('2015-03-21 10:33:16.024623', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:16.024548')
('2015-03-21 10:33:16.510147', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:16.510024')
('2015-03-21 10:33:22.010353', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:22.010207')
('2015-03-21 10:33:25.010286', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:25.010208')
('2015-03-21 10:33:25.018037', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:25.017995')
('2015-03-21 10:33:34.513168', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:34.513039')
('2015-03-21 10:33:34.513750', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:34.513655')
('2015-03-21 10:33:34.537101', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:34.537038')
('2015-03-21 10:33:35.521275', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:35.521147')
('2015-03-21 10:33:36.012366', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:36.012236')
('2015-03-21 10:33:36.013559', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:36.013472')
('2015-03-21 10:33:37.017395', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:37.017270')
('2015-03-21 10:33:37.507516', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:37.507420')
('2015-03-21 10:33:37.510149', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:37.510103')
('2015-03-21 10:33:39.006226', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:39.006155')
('2015-03-21 10:33:39.010959', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:39.010851')
('2015-03-21 10:33:40.508823', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:40.508688')
('2015-03-21 10:33:40.511068', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:40.510970')
('2015-03-21 10:33:40.538620', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:40.538529')
('2015-03-21 10:33:42.008039', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:42.007924')
('2015-03-21 10:33:50.505811', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:50.505680')
('2015-03-21 10:33:50.522093', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:50.522046')
('2015-03-21 10:33:55.508821', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:55.508697')
('2015-03-21 10:33:56.509250', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:56.509110')
('2015-03-21 10:33:56.518769', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:56.518706')
('2015-03-21 10:33:57.008124', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:57.007965')
('2015-03-21 10:33:57.009379', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:57.009280')
('2015-03-21 10:33:57.013235', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:57.013145')
('2015-03-21 10:33:57.032635', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:57.032592')
('2015-03-21 10:33:58.025930', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:58.025836')
('2015-03-21 10:33:58.075351', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:58.075205')
('2015-03-21 10:33:58.506698', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:58.506610')
('2015-03-21 10:34:00.005875', 'put_channel : channel tb0, group 1, time 2015-03-21 10:34:00.005812')
('2015-03-21 10:34:01.506243', 'put_channel : channel tb0, group 1, time 2015-03-21 10:34:01.506172')
('2015-03-21 10:34:01.770017', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 51 tb0[1] 23 , tb1[0] 0 tb1[1] 0')
('2015-03-21 10:34:01.771343', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 51 tb0[1] 22 , tb1[0] 0 tb1[1] 0')
('2015-03-21 10:34:01.772102', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 51 tb0[1] 21 , tb1[0] 0 tb1[1] 0')
('2015-03-21 10:34:01.772817', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 51 tb0[1] 20 , tb1[0] 0 tb1[1] 0')
('2015-03-21 10:34:01.773751', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 51 tb0[1] 19 , tb1[0] 0 tb1[1] 0')
('2015-03-21 10:34:01.774900', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 51 tb0[1] 18 , tb1[0] 0 tb1[1] 0')
('2015-03-21 10:34:01.776525', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 51 tb0[1] 17 , tb1[0] 0 tb1[1] 0')
('2015-03-21 10:34:01.777723', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 51 tb0[1] 16 , tb1[0] 0 tb1[1] 0')
('2015-03-21 10:34:03.006867', 'put_channel : channel tb0, group 1, time 2015-03-21 10:34:03.006790')
('2015-03-21 10:34:05.509475', 'put_channel : channel tb0, group 0, time 2015-03-21 10:34:05.509339')
('2015-03-21 10:34:05.521410', 'put_channel : channel tb0, group 0, time 2015-03-21 10:34:05.521295')
('2015-03-21 10:34:06.008722', 'put_channel : channel tb0, group 1, time 2015-03-21 10:34:06.008636')
('2015-03-21 10:34:06.011660', 'put_channel : channel tb0, group 0, time 2015-03-21 10:34:06.011618')
('2015-03-21 10:34:06.014627', 'put_channel : channel tb0, group 0, time 2015-03-21 10:34:06.014586')
('2015-03-21 10:34:07.017527', 'put_channel : channel tb0, group 0, time 2015-03-21 10:34:07.017429')
('2015-03-21 10:34:07.506934', 'put_channel : channel tb0, group 1, time 2015-03-21 10:34:07.506807')
('2015-03-21 10:34:07.509672', 'put_channel : channel tb0, group 1, time 2015-03-21 10:34:07.509577')
('2015-03-21 10:34:07.510590', 'put_channel : channel tb0, group 0, time 2015-03-21 10:34:07.510500')
('2015-03-21 10:34:07.544546', 'put_channel : channel tb0, group 0, time 2015-03-21 10:34:07.544494')
('2015-03-21 10:34:08.520930', 'put_channel : channel tb0, group 0, time 2015-03-21 10:34:08.520857')
('2015-03-21 10:34:09.006597', 'put_channel : channel tb0, group 1, time 2015-03-21 10:34:09.006526')
('2015-03-21 10:34:09.008633', 'put_channel : channel tb0, group 0, time 2015-03-21 10:34:09.008586')
('2015-03-21 10:34:10.508915', 'put_channel : channel tb0, group 1, time 2015-03-21 10:34:10.508846')
('2015-03-21 10:34:12.007971', 'put_channel : channel tb0, group 1, time 2015-03-21 10:34:12.007869')
('2015-03-21 10:34:13.508571', 'put_channel : channel tb0, group 1, time 2015-03-21 10:34:13.508445')
('2015-03-21 10:34:15.008010', 'put_channel : channel tb0, group 1, time 2015-03-21 10:34:15.007887')
('2015-03-21 10:34:15.619312', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 59 tb0[1] 25 , tb1[0] 0 tb1[1] 0')
('2015-03-21 10:34:15.621246', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 59 tb0[1] 24 , tb1[0] 0 tb1[1] 0')
('2015-03-21 10:34:16.089454', 'put_channel : channel tb0, group 0, time 2015-03-21 10:34:16.089322')
('2015-03-21 10:34:16.252173', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 59 tb0[1] 24 , tb1[0] 0 tb1[1] 0')
('2015-03-21 10:34:16.253960', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 59 tb0[1] 23 , tb1[0] 0 tb1[1] 0')
('2015-03-21 10:34:16.506511', 'put_channel : channel tb0, group 1, time 2015-03-21 10:34:16.506441')
('2015-03-21 10:34:16.509933', 'put_channel : channel tb0, group 0, time 2015-03-21 10:34:16.509892')
('2015-03-21 10:34:16.512724', 'put_channel : channel tb0, group 0, time 2015-03-21 10:34:16.512683')
('2015-03-21 10:34:17.404024', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 60 tb0[1] 24 , tb1[0] 0 tb1[1] 0')
('2015-03-21 10:34:17.405002', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 60 tb0[1] 23 , tb1[0] 0 tb1[1] 0')
('2015-03-21 10:34:18.008895', 'put_channel : channel tb0, group 1, time 2015-03-21 10:34:18.008732')
