('2015-03-21 09:55:34.517096', 'worker [7] started')
('2015-03-21 09:55:34.517164', 'client 8 initted')
('2015-03-21 09:55:36.007774', 'put_channel : channel login, group 1, time 2015-03-21 09:55:36.007678')
('2015-03-21 09:55:36.011374', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:36.012063', 'put_channel : channel login, group 0, time 2015-03-21 09:55:36.012019')
('2015-03-21 09:55:36.015855', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:37.509361', 'put_channel : channel login, group 1, time 2015-03-21 09:55:37.509292')
('2015-03-21 09:55:37.509746', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:37.510534', 'put_channel : channel login, group 0, time 2015-03-21 09:55:37.510470')
('2015-03-21 09:55:37.518556', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:39.009656', 'put_channel : channel login, group 1, time 2015-03-21 09:55:39.009511')
('2015-03-21 09:55:39.010801', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:39.012086', 'put_channel : channel login, group 0, time 2015-03-21 09:55:39.012004')
('2015-03-21 09:55:39.020801', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:40.509439', 'put_channel : channel login, group 1, time 2015-03-21 09:55:40.509313')
('2015-03-21 09:55:40.510371', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 09:55:40.512932', 'put_channel : channel login, group 0, time 2015-03-21 09:55:40.512832')
('2015-03-21 09:55:40.523449', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2015-03-21 10:32:31.509296', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:31.509096')
('2015-03-21 10:32:31.509831', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:31.509785')
('2015-03-21 10:32:33.008987', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:33.008916')
('2015-03-21 10:32:34.511030', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:34.510891')
('2015-03-21 10:32:36.006043', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:36.005972')
('2015-03-21 10:32:37.506861', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:37.506784')
('2015-03-21 10:32:39.007220', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:39.007147')
('2015-03-21 10:32:40.009100', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:40.008956')
('2015-03-21 10:32:40.024460', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:40.024399')
('2015-03-21 10:32:40.509262', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:40.509136')
('2015-03-21 10:32:40.511065', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:40.510964')
('2015-03-21 10:32:40.513993', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:40.513904')
('2015-03-21 10:32:42.007594', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:42.007522')
('2015-03-21 10:32:42.008257', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:42.008209')
('2015-03-21 10:32:43.508680', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:43.508599')
('2015-03-21 10:32:43.512754', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:43.512707')
('2015-03-21 10:32:45.009242', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:45.009158')
('2015-03-21 10:32:45.010338', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:45.010290')
('2015-03-21 10:32:46.508604', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:46.508532')
('2015-03-21 10:32:46.509632', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:46.509592')
('2015-03-21 10:32:48.009742', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:48.009612')
('2015-03-21 10:32:48.012864', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:48.012775')
('2015-03-21 10:32:49.509184', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:49.509047')
('2015-03-21 10:32:49.511222', 'put_channel : channel tb0, group 0, time 2015-03-21 10:32:49.511137')
('2015-03-21 10:32:51.008617', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:51.008554')
('2015-03-21 10:32:52.509339', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:52.509207')
('2015-03-21 10:32:54.009121', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:54.008993')
('2015-03-21 10:32:55.508730', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:55.508603')
('2015-03-21 10:32:57.008064', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:57.007946')
('2015-03-21 10:32:58.511074', 'put_channel : channel tb0, group 1, time 2015-03-21 10:32:58.510944')
('2015-03-21 10:33:00.010576', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:00.010451')
('2015-03-21 10:33:01.510520', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:01.510395')
('2015-03-21 10:33:01.511846', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:01.511762')
('2015-03-21 10:33:01.512768', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:01.512687')
('2015-03-21 10:33:02.521186', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:02.521040')
('2015-03-21 10:33:03.008795', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:03.008714')
('2015-03-21 10:33:03.009188', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:03.009148')
('2015-03-21 10:33:03.013883', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:03.013782')
('2015-03-21 10:33:04.025121', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:04.024969')
('2015-03-21 10:33:04.509027', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:04.508876')
('2015-03-21 10:33:04.511989', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:04.511940')
('2015-03-21 10:33:06.010107', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:06.009948')
('2015-03-21 10:33:06.010958', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:06.010866')
('2015-03-21 10:33:07.507311', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:07.507185')
('2015-03-21 10:33:07.510303', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:07.510219')
('2015-03-21 10:33:09.009367', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:09.009238')
('2015-03-21 10:33:10.509848', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:10.509766')
('2015-03-21 10:33:12.007820', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:12.007694')
('2015-03-21 10:33:13.508838', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:13.508712')
('2015-03-21 10:33:15.007581', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:15.007452')
('2015-03-21 10:33:19.009083', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:19.008933')
('2015-03-21 10:33:19.016979', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:19.016761')
('2015-03-21 10:33:20.509767', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:20.509679')
('2015-03-21 10:33:20.519799', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:20.519745')
('2015-03-21 10:33:21.008985', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:21.008855')
('2015-03-21 10:33:22.018730', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:22.018596')
('2015-03-21 10:33:22.510849', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:22.510775')
('2015-03-21 10:33:23.522321', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:23.522148')
